scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase294_variant_id,continuation_family_id,continuation_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,-51.66749897454059,-0.05166749897454059,-1.6275262176980287,1,0,100000.0,1.0,0.9705882352941176,-51.66749897454059,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,-50.72014665614191,-0.050720146656141905,-1.59768461966847,1,0,100000.0,1.0,0.9852941176470589,-50.72014665614191,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,-51.66749897454059,-0.05166749897454059,-1.6275262176980287,1,0,100000.0,1.0,0.9705882352941176,-51.66749897454059,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,-10.749194083638542,-0.010749194083638542,-0.3385996136346141,1,0,50000.0,0.5,0.49264705882352944,-10.749194083638542,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,-22.75125065224706,-0.02275125065224706,-0.7166643955457823,1,0,100000.0,1.0,0.9705882352941176,-22.75125065224706,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,-21.498388167277085,-0.021498388167277085,-0.6771992272692282,1,0,100000.0,1.0,0.9852941176470589,-21.498388167277085,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,-22.75125065224706,-0.02275125065224706,-0.7166643955457823,1,0,100000.0,1.0,0.9705882352941176,-22.75125065224706,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,100000.0,50000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,8.419020295849737,0.008419020295849736,0.2651991393192667,1,0,50000.0,0.5,0.49264705882352944,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,100000.0,50000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,15.18437509754829,0.015184375097548289,0.4783078155727711,1,0,100000.0,1.0,0.9705882352941176,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,100000.0,100000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,16.838040591699475,0.016838040591699473,0.5303982786385334,1,0,100000.0,1.0,0.9852941176470589,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,100000.0,100000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,15.18437509754829,0.015184375097548289,0.4783078155727711,1,0,100000.0,1.0,0.9705882352941176,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,-25.360073328070953,-0.025360073328070953,-0.798842309834235,1,0,50000.0,0.5,0.49264705882352944,-25.360073328070953,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,5,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,-51.66749897454059,-0.05166749897454059,-1.6275262176980287,1,0,100000.0,1.0,0.9705882352941176,-51.66749897454059,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,5,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,-50.72014665614191,-0.050720146656141905,-1.59768461966847,1,0,100000.0,1.0,0.9852941176470589,-50.72014665614191,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,5,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,-51.66749897454059,-0.05166749897454059,-1.6275262176980287,1,0,100000.0,1.0,0.9705882352941176,-51.66749897454059,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,5,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,-10.749194083638542,-0.010749194083638542,-0.3385996136346141,1,0,50000.0,0.5,0.49264705882352944,-10.749194083638542,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,8,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,-22.75125065224706,-0.02275125065224706,-0.7166643955457823,1,0,100000.0,1.0,0.9705882352941176,-22.75125065224706,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,8,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,-21.498388167277085,-0.021498388167277085,-0.6771992272692282,1,0,100000.0,1.0,0.9852941176470589,-21.498388167277085,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,8,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,-22.75125065224706,-0.02275125065224706,-0.7166643955457823,1,0,100000.0,1.0,0.9705882352941176,-22.75125065224706,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,8,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,100000.0,50000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,8.419020295849737,0.008419020295849736,0.2651991393192667,1,0,50000.0,0.5,0.49264705882352944,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,13,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,100000.0,50000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,15.18437509754829,0.015184375097548289,0.4783078155727711,1,0,100000.0,1.0,0.9705882352941176,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,13,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,100000.0,100000.0,1,cost200,2.0,0.0,68,1,67,1,66,0,1,1,2,1,8,16.838040591699475,0.016838040591699473,0.5303982786385334,1,0,100000.0,1.0,0.9852941176470589,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,13,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT100000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,100000.0,100000.0,2,cost200,2.0,0.0,68,2,66,6,60,0,1,1,2,1,8,15.18437509754829,0.015184375097548289,0.4783078155727711,1,0,100000.0,1.0,0.9705882352941176,0.0,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,OPEN,ORIG,13,68,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,1,cost200,2.0,0.0,191,1,190,1,189,0,1,1,5,1,8,-39.37945071790894,-0.03937945071790894,-1.2404526976141315,1,0,50000.0,0.5,0.4973821989528796,-39.37945071790894,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,191,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,2,cost200,2.0,0.0,191,2,189,4,185,0,1,1,5,2,8,-13.788215974659806,-0.013788215974659805,-0.43432880320178385,1,0,100000.0,1.0,0.9895287958115183,-39.37945071790894,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,191,1,1,0,0,0,0,0,0
P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,1,cost200,2.0,0.0,191,1,190,1,189,0,1,1,5,1,8,-78.75890143581788,-0.07875890143581787,-2.480905395228263,1,0,100000.0,1.0,0.9947643979057592,-78.75890143581788,1,0,0,0,0,P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_REPLENISHMENT_ABSORPTION_CONT,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,191,1,1,0,0,0,0,0,0
