strategy_id,execution_profile,fill_model,queue_position_bucket,trade_date,orders,mean_fill_ratio,submitted_notional_inr,filled_notional_inr,unfilled_notional_inr,filled_net_pnl_inr,filled_cost_inr,risk_adjusted_net_pnl_inr,max_intraday_drawdown_inr,max_abs_position_units,position_limit_breach_rows,daily_loss_limit_breach_rows,daily_halt_rows
S01,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,2026-09-30,1893,0.75,189300000.0,141975000.0,47325000.0,-701381.1870865793,10929.19968359916,-75893.1157658697,-708390.609552602,245.25,0,1670,1671
S01,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,2026-10-01,774,0.6732558139534884,77400000.0,52110000.0,25290000.0,-365189.9146523115,4759.833085764598,-75831.36599297376,-364856.78489827225,76.35,0,603,603
S01,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,2026-10-02,1949,0.6387891226269882,194900000.0,124500000.0,70400000.0,-1153907.5764246325,14792.844920446632,-79039.08927158795,-1154094.5590414065,58.05,0,1825,1825
S01,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,2026-10-05,2362,0.7487298899237934,236200000.0,176850000.0,59350000.0,-2073957.9162857817,13001.67459255118,-75972.93111356367,-2073833.2747165104,578.7,313,2265,2266
S01,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,2026-10-06,5189,0.7449701291192908,518900000.0,386565000.0,132335000.0,-3929144.1574751884,33977.42851813387,-77071.07269688901,-3933414.4753338285,689.4,1589,5075,5076
S01,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,2026-10-07,2287,0.7494097070397902,228700000.0,171390000.0,57310000.0,-857148.6532475178,12005.065621934198,-76147.45285752177,-857956.7002915103,767.1,759,2070,2070
S01,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,2026-10-08,2869,0.6,286900000.0,172140000.0,114760000.0,-646829.9333019102,24571.980934505893,-76708.11093953838,-649104.2690077749,20.4,0,2651,2651
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-14,2069,0.45,206900000.0,93105000.0,113795000.0,-59247.28041748106,6305.23962690672,-59247.28041748106,-71855.73057968773,234.9,0,0,0
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-15,2546,0.25106048703849176,254600000.0,63920000.0,190680000.0,-459183.91029450856,7020.735831565419,-75246.84285955128,-460028.8964545625,124.45,0,2125,2126
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-16,3178,0.20314663310258024,317800000.0,64560000.0,253240000.0,-735208.259948648,9779.716223441274,-75848.59290279727,-735065.1155631937,12.350000000000001,0,2809,2809
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-17,2232,0.45,223200000.0,100440000.0,122760000.0,-338762.8978865912,6536.796002357483,-75342.2439175474,-339898.2462116374,40.95,0,1728,1740
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-20,1612,0.23163771712158812,161200000.0,37340000.0,123860000.0,-1565471.5318191724,5538.1202882190555,-76155.41596113415,-1565781.842865418,177.05,0,1534,1534
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-21,4251,0.45,425100000.0,191295000.0,233805000.0,-755142.4001614525,15014.581268787184,-75102.04822040303,-754211.5733292676,260.1,0,3917,3939
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-22,504,0.45,50400000.0,22680000.0,27720000.0,-239259.0356512946,1523.1040009182113,-75510.81710720157,-240049.3680466836,65.25,0,291,295
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-23,1943,0.2891662377766341,194300000.0,56185000.0,138115000.0,-328088.9763123875,5340.8212146557535,-75172.52283887942,-331424.03108994843,78.65,0,1408,1408
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-24,3480,0.45,348000000.0,156600000.0,191400000.0,-2206300.057794269,12138.858528234383,-75856.0100983922,-2205971.0083814617,129.15,0,3316,3316
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-27,3032,0.45,303200000.0,136440000.0,166760000.0,-636545.5581447693,10254.869425470431,-75082.75565244185,-636375.2884771557,324.0,0,2778,2800
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-28,3251,0.45,325100000.0,146295000.0,178805000.0,-3055731.137957012,12028.052402330386,-76740.91002380951,-3057828.170643705,278.55,0,3162,3173
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-29,3343,0.45000000000000007,334300000.0,150435000.0,183865000.0,-2127474.352141796,11272.378143214608,-76633.61902576449,-2132065.488782521,815.85,1240,3176,3176
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-30,3594,0.3387729549248748,359400000.0,121755000.0,237645000.0,-1425256.6798688353,12079.56075566841,-75097.92334013816,-1425114.0647111936,333.95,0,3443,3443
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-07-31,2980,0.44488255033557045,298000000.0,132575000.0,165425000.0,-990239.7693528776,11385.947452917575,-75453.27064811294,-990542.2560882954,225.65,0,2725,2726
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-03,1925,0.45,192500000.0,86625000.0,105875000.0,-303983.85356891475,7029.545939425697,-75402.8401965157,-307924.97213590104,16.2,0,1500,1500
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-04,3500,0.43942857142857145,350000000.0,153800000.0,196200000.0,-1289179.1848695935,14231.549595935738,-75514.79077917586,-1290570.7205123222,196.70000000000002,0,3258,3264
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-05,1885,0.45,188500000.0,84825000.0,103675000.0,-271364.22543064127,5791.179483640257,-75302.3745933957,-271147.3206884948,30.6,0,1429,1429
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-06,2614,0.4468439173680184,261400000.0,116805000.0,144595000.0,-254742.33995975228,7618.8791027229845,-75089.00512356589,-260207.5077335417,23.45,0,2134,2151
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-07,1135,0.45,113500000.0,51075000.0,62425000.0,-251678.83974967184,3531.381380921449,-75216.29633733131,-251652.7078954489,57.15,0,782,782
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-10,2962,0.44037812288993927,296200000.0,130440000.0,165760000.0,-339007.2799145864,10584.307822606834,-75311.98096860532,-339061.152107453,176.20000000000002,0,2461,2462
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-11,1055,0.45,105500000.0,47475000.0,58025000.0,-197782.60218428093,3266.053648315011,-75062.67007092226,-199556.42746477024,29.25,0,762,765
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-12,3452,0.4426129779837775,345200000.0,152790000.0,192410000.0,-703201.0019433843,13049.414768277671,-75453.92521039095,-711810.7690477129,177.15,0,3167,3168
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-13,4269,0.45,426900000.0,192105000.0,234795000.0,-3303900.321519615,16968.402210662483,-76827.72266409568,-3310633.1169203767,394.65000000000003,0,4130,4130
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-14,1745,0.45,174500000.0,78525000.0,95975000.0,-377464.00768948236,5702.070143465471,-75774.69170642576,-379335.39737502125,120.15,0,1445,1445
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-17,3685,0.45,368500000.0,165825000.0,202675000.0,-1144464.066220571,13156.571925785569,-76330.10180287184,-1153003.490897824,308.25,0,3435,3437
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-18,3080,0.45,308000000.0,138600000.0,169400000.0,-1012765.2973914394,11200.53765619441,-76434.7817769236,-1016381.6613987416,54.9,0,2788,2789
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-19,1915,0.45,191500000.0,86175000.0,105325000.0,-170361.24828584128,6093.548820604175,-75223.46003994824,-170235.65314547025,138.15,0,1234,1240
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-20,4646,0.3776259147653896,464600000.0,175445000.0,289155000.0,-845205.3791287821,16877.71932992896,-76513.56691324715,-848704.6672250851,469.35,0,4342,4342
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-21,2330,0.40600858369098713,233000000.0,94600000.0,138400000.0,-657524.6814334159,7317.746289950551,-75179.8562234173,-659848.1628739481,12.85,0,1926,1929
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-24,3223,0.4408470369221223,322300000.0,142085000.0,180215000.0,-1915975.0865026952,11397.238642049208,-76307.76881075856,-1916823.772864845,172.9,0,3092,3092
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-25,1710,0.45,171000000.0,76950000.0,94050000.0,-912906.0100539199,5634.391013686789,-75299.89913496772,-916397.9307522564,193.95000000000002,0,1536,1537
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-26,4892,0.3715556009811938,489200000.0,181765000.0,307435000.0,-1023508.061614077,15975.41966311033,-75014.7293894617,-1025912.6587082573,29.75,0,4633,4637
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-27,4072,0.44214145383104125,407200000.0,180040000.0,227160000.0,-957303.6690411088,14887.377260260548,-75473.96034842449,-957223.3674446462,110.10000000000001,0,3702,3702
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-28,2800,0.45,280000000.0,126000000.0,154000000.0,-491881.4975965116,9669.625338853286,-75546.55498739144,-492289.4463486823,88.65,0,2524,2533
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-08-31,2319,0.2035575679172057,231900000.0,47205000.0,184695000.0,-256323.5665731476,6741.446107090095,-75045.66724292713,-256024.85828466536,8.0,0,1655,1657
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-01,3988,0.45,398800000.0,179460000.0,219340000.0,-329023.34514618496,14961.672096680912,-76760.47080059943,-329624.9460973546,219.6,0,3714,3715
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-02,2182,0.4455316223648029,218200000.0,97215000.0,120985000.0,-558576.9555305678,8414.241454876843,-75833.56060972545,-559988.3945079045,64.15,0,1882,1896
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-03,1875,0.45,187500000.0,84375000.0,103125000.0,-416441.17865842587,6376.400512092812,-75765.97663575211,-419340.96442705765,357.75,0,1442,1458
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-04,2656,0.32556475903614457,265600000.0,86470000.0,179130000.0,-131446.605167765,7985.7651851622695,-75061.8992411364,-131081.7301885556,194.70000000000002,0,1021,1312
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-07,2389,0.44999999999999996,238900000.0,107505000.0,131395000.0,-522793.4756712674,8276.282482036147,-75389.09880983218,-522651.54916179186,23.400000000000002,0,2108,2108
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-08,1148,0.4432491289198606,114800000.0,50885000.0,63915000.0,-360968.6566502693,4937.409118638225,-76523.75561262814,-360618.53737810685,149.85,0,883,883
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-09,4047,0.2825302693353101,404700000.0,114340000.0,290360000.0,-370998.8650357408,13463.213475841212,-75258.44806051083,-379664.9336426434,118.45,0,3632,3632
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-10,2243,0.45,224300000.0,100935000.0,123365000.0,-418988.156872399,7688.82707402631,-75503.49984556212,-418950.71824719437,98.55,0,1813,1813
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-11,3521,0.45,352100000.0,158445000.0,193655000.0,-952853.729123939,12311.213487064524,-76451.29071050537,-955130.484772813,214.65,0,3298,3298
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-14,1599,0.45000000000000007,159900000.0,71955000.0,87945000.0,-208497.190216938,5666.269716872234,-75792.95714643701,-209944.34131819,140.85,0,1214,1214
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-15,2112,0.45,211200000.0,95040000.0,116160000.0,-1139799.4727374818,8276.904620948273,-76098.75438243289,-1143009.5766320855,329.40000000000003,0,1934,1935
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-16,3204,0.4370474406991261,320400000.0,140030000.0,180370000.0,-813758.4579300112,11567.04461522969,-76879.26708510488,-816354.5257369052,25.6,0,2890,2890
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-17,1974,0.45,197400000.0,88830000.0,108570000.0,-385109.2396191102,6302.346767754383,-75221.85747825347,-384769.69125670654,160.65,0,1580,1582
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-18,1929,0.4485743908761016,192900000.0,86530000.0,106370000.0,-733041.0704571115,5463.228005903568,-75525.07085583125,-735518.8783826311,169.85,0,1695,1695
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-21,2854,0.45,285400000.0,128430000.0,156970000.0,-2119594.596032648,10182.460260838727,-75021.63956967359,-2128145.4358164263,421.2,0,2755,2756
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-22,826,0.44909200968523,82600000.0,37095000.0,45505000.0,-395221.472077151,2837.3848879182488,-76031.7382846901,-395463.6607105336,49.800000000000004,0,601,605
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-23,3732,0.24508306538049307,373200000.0,91465000.0,281735000.0,-977520.6137233964,12107.26802948285,-78412.28114796088,-997744.0192929578,290.05,0,3411,3433
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-24,2089,0.45,208900000.0,94005000.0,114895000.0,-647763.09559487,6811.3578108020365,-76008.04711186216,-655199.3510528601,242.1,0,1834,1840
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-25,3932,0.35462868769074263,393200000.0,139440000.0,253760000.0,-1499100.5463198777,13359.217890769185,-75245.37897754306,-1507782.0145395,9.249999999999998,0,3685,3688
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-28,2528,0.45000000000000007,252800000.0,113760000.0,139040000.0,-661984.1776515889,8268.243303338066,-75068.59291425288,-662199.5020956588,137.25,0,2274,2274
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-29,1380,0.45,138000000.0,62100000.0,75900000.0,-292255.3891136871,4341.230651797803,-75067.5968467781,-292158.4063550664,18.0,0,1057,1064
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-09-30,1893,0.45,189300000.0,85185000.0,104115000.0,-420828.71225194755,6557.519810159495,-75362.66362178676,-425034.36573156127,147.15,0,1563,1585
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-10-01,774,0.32209302325581396,77400000.0,24930000.0,52470000.0,-184598.02404736506,2060.991816814976,-75625.8305944826,-184398.14619494154,38.45,0,434,434
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-10-02,1949,0.26464853771164704,194900000.0,51580000.0,143320000.0,-438488.2363888549,5687.684311504283,-75187.84429603872,-438457.5767135215,9.499999999999998,0,1600,1600
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-10-05,2362,0.44788314987298905,236200000.0,105790000.0,130410000.0,-1238008.2021697466,7773.958409561479,-75220.45043989304,-1238024.2369143474,345.3,0,2158,2159
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-10-06,5189,0.4416168818654847,518900000.0,229155000.0,289745000.0,-2309833.9594764304,20066.83971349296,-75001.06201562096,-2312396.1501916144,398.6,0,4964,4966
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-10-07,2287,0.44901617839965025,228700000.0,102690000.0,126010000.0,-514344.3642772632,7194.958459536936,-75025.53462445339,-514705.2469779379,460.1,0,1840,1843
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,2026-10-08,2869,0.2,286900000.0,57380000.0,229520000.0,-215609.9777673034,8190.660311501965,-75115.7455795021,-216368.08966925828,6.800000000000001,0,1907,1907
S01,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-07-14,1993,1.0,199300000.0,199300000.0,0.0,1191587.309926126,199575.9878566869,1191587.309926126,-13718.330927770585,490.0,0,0,0
S01,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-07-15,2480,0.9636612903225807,248000000.0,238988000.0,9012000.0,2124739.34011905,255474.00228892485,2124739.34011905,-19334.085034363787,511.0,85,0,0
S01,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-07-16,3041,0.9746136139427819,304100000.0,296380000.0,7720000.0,2533610.6961632743,315808.3805666649,2533610.6961632743,-53081.90023379176,97.56999999999998,0,0,0
S01,retail_marketable_default,optimistic_marketable,front_or_marketable,2026-07-17,2088,1.0,208800000.0,208800000.0,0.0,69950.6504470177,209030.76850955898,69950.6504470177,-38835.799222045716,23.0,0,0,0
