strategy_id,execution_profile,fill_model,queue_position_bucket,risk_limit_profile,profile_role,trade_dates,orders,daily_loss_limit_inr,drawdown_limit_inr,tail_trade_loss_limit_inr,max_abs_position_limit_units,breach_days,daily_loss_breach_days,drawdown_breach_days,position_limit_breach_days,tail_trade_loss_breach,breach_day_fraction,worst_daily_risk_adjusted_net_pnl_inr,tail_loss_1pct_filled_pnl_inr,max_intraday_drawdown_inr,max_abs_position_units,daily_loss_excess_ratio,drawdown_excess_ratio,position_excess_ratio,tail_loss_excess_ratio,risk_limit_severity_score,risk_limit_status,risk_pass_candidate_under_limit_profile,risk_evidence_scope,not_acceptance_grade
S07,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,59,229792,-300000.0,-500000.0,-150000.0,2500.0,37,0,37,0,False,0.6271186440677966,-81133.22332084956,-6635.994338999994,-1852932.2918625488,1411.97,0.0,2.7058645837250976,0.0,0.0,130.3584789999071,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,59,237064,-150000.0,-200000.0,-75000.0,1000.0,17,0,17,0,False,0.288135593220339,-76218.22247864814,-2299.571847202149,-1006954.7064686823,793.1999999999999,0.0,4.0347735323434115,0.0,0.0,129.68289763061918,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,optimistic_marketable,front_or_marketable,current_proxy_limits,current_phase12_proxy_guardrail,63,160471,-75000.0,-100000.0,-35000.0,500.0,18,2,2,17,False,0.2857142857142857,-76395.41589344162,-6648.714637233697,-313392.869061891,1660.0,0.0186055452458882,2.13392869061891,2.32,0.0,128.78478446804854,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,590612,-300000.0,-500000.0,-150000.0,2500.0,9,0,5,4,False,0.14285714285714285,-77125.95870236872,-2574.4514106583147,-2757539.119558872,2523.75,0.0,4.515078239117744,0.009500000000000064,0.0,127.3526702636579,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,449765,-300000.0,-500000.0,-150000.0,2500.0,63,0,2,63,False,1.0,-77329.67510155015,-4503.3726300437565,-686944.6241980295,4629.96,0.0,0.37388924839605897,0.8519840000000001,0.0,126.38691120990148,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,426101,-300000.0,-500000.0,-150000.0,2500.0,42,0,42,0,False,0.6666666666666666,-80333.94929311592,-5034.209342148915,-1650607.132305917,1121.66,0.0,2.301214264611834,0.0,0.0,124.19702328196252,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,573028,-300000.0,-500000.0,-150000.0,2500.0,14,0,14,0,False,0.2222222222222222,-78936.69671594375,-2628.7243436213807,-2537684.884940522,2458.2,0.0,4.075369769881044,0.0,0.0,124.10646646924832,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,54,33129,-150000.0,-200000.0,-75000.0,1000.0,12,0,12,0,False,0.2222222222222222,-78857.51906792176,-8343.709962547711,-993177.9374921434,181.73,0.0,3.9658896874607166,0.0,0.0,121.36946440874013,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,54,34373,-50000.0,-75000.0,-25000.0,250.0,15,11,13,0,False,0.2777777777777778,-77236.59573725789,-5307.832783278327,-311477.4050405851,141.26,0.5447319147451577,3.1530320672078007,0.0,0.0,120.22187732660174,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,431798,-150000.0,-200000.0,-75000.0,1000.0,42,0,42,0,False,0.6666666666666666,-76646.63277192802,-2874.2425111282146,-592206.9242971065,665.1,0.0,1.961034621485532,0.0,0.0,115.69253220380496,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,current_proxy_limits,current_phase12_proxy_guardrail,54,34373,-75000.0,-100000.0,-35000.0,500.0,16,14,15,0,False,0.2962962962962963,-78971.70534008245,-7979.75295381311,-435537.75370499655,204.74,0.052956071201099464,3.355377537049965,0.0,0.0,114.83796983590625,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,449765,-300000.0,-500000.0,-150000.0,2500.0,3,0,3,0,False,0.047619047619047616,-77283.51111506509,-2518.3920126116727,-2663663.653645916,2387.55,0.0,4.3273273072918315,0.0,0.0,112.94508744420054,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,879151,-300000.0,-500000.0,-150000.0,2500.0,51,0,51,0,False,0.8095238095238095,-77166.61709671005,-2836.1314976957074,-1030863.5851198388,156.9,0.0,1.0617271702396778,0.0,0.0,107.4955602083729,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,54,33129,-75000.0,-100000.0,-35000.0,500.0,9,9,8,0,False,0.16666666666666666,-77763.8168955158,-3310.308165806511,-450315.6474385509,65.1,0.03685089194021063,3.5031564743855093,0.0,0.0,105.16685082480966,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,54,32935,-75000.0,-100000.0,-35000.0,500.0,16,16,13,0,False,0.2962962962962963,-78420.77557860139,-4455.94696242025,-392302.7878799468,135.26,0.04561034104801842,2.923027878799468,0.0,0.0,103.8455851258168,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,59,237064,-300000.0,-500000.0,-150000.0,2500.0,15,0,15,0,False,0.2542372881355932,-77222.9845482786,-4211.181801812625,-2063284.6923859036,1132.29,0.0,3.1265693847718072,0.0,0.0,103.58796343285451,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,60,273427,-150000.0,-200000.0,-75000.0,1000.0,14,0,3,11,False,0.23333333333333334,-77468.35111551364,-7735.301189819749,-408842.18986751954,3530.68,0.0,1.0442109493375975,2.53068,0.0,100.05220706677326,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,907352,-300000.0,-500000.0,-150000.0,2500.0,24,0,24,0,False,0.38095238095238093,-78299.47437626007,-6844.937404185436,-1683630.1094399157,393.92,0.0,2.3672602188798315,0.0,0.0,97.2767435672339,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,448403,-150000.0,-200000.0,-75000.0,1000.0,12,0,11,2,False,0.19047619047619047,-76593.57614982709,-4927.1329473139585,-749047.8517063352,1377.39,0.0,2.745239258531676,0.3773900000000001,0.0,95.22640051091096,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,54,32935,-50000.0,-75000.0,-25000.0,250.0,12,12,6,0,False,0.2222222222222222,-77116.15294269344,-2623.202139954101,-233441.778978892,70.4,0.5423230588538688,2.1125570530518933,0.0,0.0,88.59422501986627,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,59,229792,-300000.0,-500000.0,-150000.0,2500.0,21,0,21,0,False,0.3559322033898305,-77210.42646128862,-4612.631001829466,-1505699.902352489,1103.32,0.0,2.011399804704978,0.0,0.0,85.8782154566075,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,431798,-300000.0,-500000.0,-150000.0,2500.0,33,0,33,0,False,0.5238095238095238,-79551.16473847204,-5001.980209904339,-1151598.2114244408,1124.31,0.0,1.3031964228488815,0.0,0.0,84.96086295217442,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,158070,-300000.0,-500000.0,-150000.0,2500.0,7,0,7,0,False,0.1111111111111111,-76825.01073515097,-2632.9709451993886,-1967868.5218632775,710.1,0.0,2.935737043726555,0.0,0.0,84.50453720427498,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,60,273427,-75000.0,-100000.0,-35000.0,500.0,14,4,3,10,False,0.23333333333333334,-75974.88273492831,-3039.7651756679556,-183978.9854403838,1480.25,0.01299843646571075,0.839789854403838,1.9605000000000001,0.0,83.86304060507206,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,54,33129,-150000.0,-200000.0,-75000.0,1000.0,6,0,6,0,False,0.1111111111111111,-80907.847709344,-5750.927212036088,-746366.3725841169,123.52,0.0,2.7318318629205844,0.0,0.0,79.40690768412573,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,410666,-300000.0,-500000.0,-150000.0,2500.0,20,0,20,0,False,0.3333333333333333,-77747.20588387773,-2710.514700159739,-1367989.4302807108,396.15000000000003,0.0,1.7359788605614215,0.0,0.0,76.73280484736887,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,429202,-300000.0,-500000.0,-150000.0,2500.0,10,0,10,0,False,0.16666666666666666,-77072.71604629687,-2912.9464285714316,-1669818.7265620453,402.75,0.0,2.3396374531240904,0.0,0.0,75.15760299476892,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,160471,-75000.0,-100000.0,-35000.0,500.0,15,1,2,14,False,0.23809523809523808,-75482.45130186102,-4825.387088241834,-181225.6414538959,1245.0,0.006432684024813451,0.812256414538959,1.4900000000000002,0.0,74.07675127361813,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,54,34373,-75000.0,-100000.0,-35000.0,500.0,8,8,6,0,False,0.14814814814814814,-77236.59573725789,-5307.832783278327,-311477.4050405851,141.26,0.029821276496771798,2.1147740504058508,0.0,0.0,68.42969798738038,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,59,227842,-300000.0,-500000.0,-150000.0,2500.0,12,0,12,0,False,0.2033898305084746,-76442.47952524383,-2377.584251712205,-1439411.2734942506,767.4,0.0,1.8788225469885012,0.0,0.0,67.30954672555998,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,160471,-50000.0,-75000.0,-25000.0,250.0,15,0,0,15,False,0.23809523809523808,-10713.540330401736,-2740.8925357348658,-34952.68319012191,747.0,0.0,0.0,1.988,0.0,63.5695238095238,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,273427,-150000.0,-200000.0,-75000.0,1000.0,12,0,3,9,False,0.2,-76891.25348297793,-5294.8659439639605,-306631.64240063966,2503.02,0.0,0.5331582120031984,1.5030199999999998,0.0,63.38935530007995,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,907352,-150000.0,-200000.0,-75000.0,1000.0,20,0,20,0,False,0.31746031746031744,-77537.66142272353,-2752.6215443279325,-397465.76419527474,151.5,0.0,0.9873288209763738,0.0,0.0,56.42925227044108,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,54,32935,-150000.0,-200000.0,-75000.0,1000.0,8,0,8,0,False,0.14814814814814814,-77352.64217807783,-6201.071248182307,-524807.9628174437,190.09,0.0,1.6240398140872183,0.0,0.0,55.41581016699527,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,414066,-300000.0,-500000.0,-150000.0,2500.0,10,0,10,0,False,0.16666666666666666,-76850.94340929319,-3403.961935578701,-1204915.8484792805,376.6,0.0,1.4098316969585611,0.0,0.0,51.91245909063069,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,54,34373,-50000.0,-75000.0,-25000.0,250.0,2,2,2,0,False,0.037037037037037035,-75483.95265419401,-2857.1371084570073,-178705.62147933833,67.5,0.5096790530838802,1.382741619724511,0.0,0.0,51.01422052391349,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,448403,-150000.0,-200000.0,-75000.0,1000.0,9,0,9,0,False,0.14285714285714285,-76245.20653637992,-2834.785389350775,-452705.11369335104,814.5,0.0,1.263525568466755,0.0,0.0,45.87385349738316,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,426101,-300000.0,-500000.0,-150000.0,2500.0,11,0,11,0,False,0.1746031746031746,-77532.25311252056,-2897.6642792009948,-1045006.1685437402,663.0,0.0,1.0900123370874804,0.0,0.0,44.71062588750446,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,54,32935,-75000.0,-100000.0,-35000.0,500.0,5,5,3,0,False,0.09259259259259259,-77116.15294269344,-2623.202139954101,-233441.778978892,70.4,0.028215372569246,1.3344177897889198,0.0,0.0,43.3250883182134,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,907352,-300000.0,-500000.0,-150000.0,2500.0,10,0,10,0,False,0.15873015873015872,-78924.93423348376,-4918.365140293012,-1036191.3815752958,282.93,0.0,1.0723827631505918,0.0,0.0,42.68258495178067,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,54,34373,-150000.0,-200000.0,-75000.0,1000.0,5,0,5,0,False,0.09259259259259259,-78971.70534008245,-7979.75295381311,-435537.75370499655,204.74,0.0,1.1776887685249826,0.0,0.0,38.701478472383826,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,59,229792,-300000.0,-500000.0,-150000.0,2500.0,3,0,3,0,False,0.05084745762711865,-76093.01679386912,-2554.4854144857527,-1143193.8051951523,772.05,0.0,1.2863876103903045,0.0,0.0,37.24443602246947,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,54,33129,-150000.0,-200000.0,-75000.0,1000.0,3,0,3,0,False,0.05555555555555555,-77763.8168955158,-3310.308165806511,-450315.6474385509,65.1,0.0,1.2515782371927546,0.0,0.0,36.84501148537442,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,448403,-300000.0,-500000.0,-150000.0,2500.0,7,0,7,0,False,0.1111111111111111,-82531.27829960096,-6901.783832501391,-1006010.0814855743,1846.66,0.0,1.0120201629711487,0.0,0.0,36.41161518538983,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,59,237064,-300000.0,-500000.0,-150000.0,2500.0,6,0,6,0,False,0.1016949152542373,-76218.22247864814,-2299.571847202149,-1006954.7064686823,793.1999999999999,0.0,1.0139094129373647,0.0,0.0,35.517226848857845,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,160471,-150000.0,-200000.0,-75000.0,1000.0,4,0,2,3,False,0.06349206349206349,-76395.41589344162,-6648.714637233697,-313392.869061891,1660.0,0.0,0.566964345309455,0.6599999999999999,0.0,33.72331498194272,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,54,33129,-300000.0,-500000.0,-150000.0,2500.0,4,0,4,0,False,0.07407407407407407,-78857.51906792176,-8343.709962547711,-993177.9374921434,181.73,0.0,0.9863558749842867,0.0,0.0,32.06630428201457,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,54,32935,-150000.0,-200000.0,-75000.0,1000.0,3,0,3,0,False,0.05555555555555555,-78420.77557860139,-4455.94696242025,-392302.7878799468,135.26,0.0,0.9615139393997341,0.0,0.0,29.593404040548904,medium_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,54,34373,-75000.0,-100000.0,-35000.0,500.0,2,2,1,0,False,0.037037037037037035,-75483.95265419401,-2857.1371084570073,-178705.62147933833,67.5,0.00645270205592019,0.7870562147933833,0.0,0.0,23.541426624936292,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,448403,-300000.0,-500000.0,-150000.0,2500.0,3,0,3,0,False,0.047619047619047616,-76593.57614982709,-4927.1329473139585,-749047.8517063352,1377.39,0.0,0.4980957034126705,0.0,0.0,17.214297347221525,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,54,33129,-300000.0,-500000.0,-150000.0,2500.0,2,0,2,0,False,0.037037037037037035,-80907.847709344,-5750.927212036088,-746366.3725841169,123.52,0.0,0.49273274516823373,0.0,0.0,16.022022332909547,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,54,34373,-150000.0,-200000.0,-75000.0,1000.0,1,0,1,0,False,0.018518518518518517,-77236.59573725789,-5307.832783278327,-311477.4050405851,141.26,0.0,0.5573870252029254,0.0,0.0,15.786527481924985,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,60,273427,-300000.0,-500000.0,-150000.0,2500.0,3,0,0,3,False,0.05,-77468.35111551364,-7735.301189819749,-408842.18986751954,3530.68,0.0,0.0,0.41227199999999997,0.0,13.245439999999999,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,273427,-150000.0,-200000.0,-75000.0,1000.0,2,0,0,2,False,0.03333333333333333,-75974.88273492831,-3039.7651756679556,-183978.9854403838,1480.25,0.0,0.0,0.48025000000000007,0.0,12.938333333333334,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,160471,-75000.0,-100000.0,-35000.0,500.0,1,0,0,1,False,0.015873015873015872,-10713.540330401736,-2740.8925357348658,-34952.68319012191,747.0,0.0,0.0,0.494,0.0,11.467301587301586,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,431798,-300000.0,-500000.0,-150000.0,2500.0,4,0,4,0,False,0.06349206349206349,-76646.63277192802,-2874.2425111282146,-592206.9242971065,665.1,0.0,0.18441384859421284,0.0,0.0,10.95955256406167,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,160471,-150000.0,-200000.0,-75000.0,1000.0,1,0,0,1,False,0.015873015873015872,-75482.45130186102,-4825.387088241834,-181225.6414538959,1245.0,0.0,0.0,0.2450000000000001,0.0,6.487301587301589,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,54,32935,-150000.0,-200000.0,-75000.0,1000.0,1,0,1,0,False,0.018518518518518517,-77116.15294269344,-2623.202139954101,-233441.778978892,70.4,0.0,0.1672088948944599,0.0,0.0,6.032074224213348,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,stressed_retail,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,54,32935,-300000.0,-500000.0,-150000.0,2500.0,1,0,1,0,False,0.018518518518518517,-77352.64217807783,-6201.071248182307,-524807.9628174437,190.09,0.0,0.04961592563488737,0.0,0.0,3.092249992724036,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,273427,-300000.0,-500000.0,-150000.0,2500.0,1,0,0,1,False,0.016666666666666666,-76891.25348297793,-5294.8659439639605,-306631.64240063966,2503.02,0.0,0.0,0.0012080000000000979,0.0,1.6908266666666687,low_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,160471,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-75482.45130186102,-4825.387088241834,-181225.6414538959,1245.0,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,160471,-300000.0,-500000.0,-150000.0,2500.0,0,0,0,0,False,0.0,-76395.41589344162,-6648.714637233697,-313392.869061891,1660.0,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,retail_marketable_default,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,160471,-150000.0,-200000.0,-75000.0,1000.0,0,0,0,0,False,0.0,-10713.540330401736,-2740.8925357348658,-34952.68319012191,747.0,0.0,0.0,0.0,0.0,0.0,proxy_pass_under_limit_profile_not_acceptance,True,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
