scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase283_variant_id,ensemble_family_id,ensemble_family,vote_threshold,bucket_id,bucket_rule,seed_ids,included_target_families,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,445,2,443,15,428,0,2,2,5,1,8,60.50047239823303,0.06050047239823303,1.9057648805443403,1,0,150000.0,1.5,0.746629213483146,-7.022702632636979,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,445,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,445,4,441,33,408,0,2,2,5,3,8,219.4205647706736,0.21942056477067357,6.911747790276217,1,0,200000.0,2.0,0.9898876404494382,-4.681801755091319,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,445,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,445,2,443,15,428,0,2,2,5,1,8,80.66729653097737,0.08066729653097737,2.541019840725787,1,0,200000.0,2.0,0.9955056179775281,-9.363603510182639,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,445,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,445,4,441,33,408,0,2,2,5,3,8,219.4205647706736,0.21942056477067357,6.911747790276217,1,0,200000.0,2.0,0.9898876404494382,-4.681801755091319,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,445,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,219,2,217,3,214,0,2,1,5,2,8,145.88992892581618,0.14588992892581618,4.595532761163209,1,0,100000.0,1.0,0.4954337899543379,-4.681801755091319,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,219,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,219,4,215,22,193,0,2,2,5,4,8,235.13826251203574,0.23513826251203573,7.406855269129125,1,0,200000.0,2.0,0.9863013698630136,-4.681801755091319,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,219,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,219,2,217,3,214,0,2,1,5,2,8,218.83489338872425,0.21883489338872425,6.893299141744814,1,0,150000.0,1.5,0.7431506849315068,-7.022702632636979,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,219,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,219,4,215,22,193,0,2,2,5,4,8,235.13826251203574,0.23513826251203573,7.406855269129125,1,0,200000.0,2.0,0.9863013698630136,-4.681801755091319,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,219,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,219,2,217,3,214,0,2,1,5,2,8,291.77985785163236,0.29177985785163235,9.191065522326419,1,0,200000.0,2.0,0.9908675799086758,-9.363603510182639,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,219,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,219,4,215,22,193,0,2,2,5,4,8,235.13826251203574,0.23513826251203573,7.406855269129125,1,0,200000.0,2.0,0.9863013698630136,-4.681801755091319,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V1_P282_DEPTH_STABLE_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,1,P282_DEPTH_STABLE_BUCKET,churn<=q50 and withdrawal<=q50 and beyond_l1_imbalance>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,219,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS_CAP100000_NOT50000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,154,2,152,3,149,0,2,2,4,2,8,179.08691650518492,0.1790869165051849,5.641237869913325,1,0,100000.0,1.0,0.4935064935064935,0.0,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,154,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS_CAP100000_NOT50000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,154,3,151,10,141,0,2,2,4,3,8,246.9333350341735,0.2469333350341735,7.7784000535764655,1,0,150000.0,1.5,0.974025974025974,0.0,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,154,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS_CAP100000_NOT75000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,154,2,152,3,149,0,2,2,4,2,8,268.63037475777736,0.26863037475777735,8.461856804869987,1,0,150000.0,1.5,0.7402597402597403,0.0,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,154,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS_CAP100000_NOT75000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,154,3,151,10,141,0,2,2,4,3,8,246.9333350341735,0.2469333350341735,7.7784000535764655,1,0,150000.0,1.5,0.974025974025974,0.0,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,154,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS_CAP100000_NOT100000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,154,2,152,3,149,0,2,2,4,2,8,358.17383301036983,0.3581738330103698,11.28247573982665,1,0,200000.0,2.0,0.987012987012987,0.0,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,154,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS_CAP100000_NOT100000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,154,3,151,10,141,0,2,2,4,3,8,246.9333350341735,0.2469333350341735,7.7784000535764655,1,0,150000.0,1.5,0.974025974025974,0.0,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_ALL_EVENTS,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,154,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,52,1,51,2,49,0,2,1,2,1,8,28.515185824277403,0.0285151858242774,0.8982283534647382,1,0,50000.0,0.5,0.49038461538461536,0.0,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,52,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,52,2,50,4,46,0,2,1,2,2,8,22.202434367145187,0.022202434367145186,0.6993766825650733,1,0,100000.0,1.0,0.9519230769230769,-6.312751457132215,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,52,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,52,1,51,2,49,0,2,1,2,1,8,42.77277873641611,0.04277277873641611,1.3473425301971076,1,0,75000.0,0.75,0.7355769230769231,0.0,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,52,1,1,0,0,0,0,0
P271_P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,52,2,50,4,46,0,2,1,2,2,8,22.202434367145187,0.022202434367145186,0.6993766825650733,1,0,100000.0,1.0,0.9519230769230769,-6.312751457132215,1,0,0,0,0,P283_P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE_V2_P282_TIME_OPEN_BUCKET,P282_SPREAD_REPLENISH_ADVERSE_ENSEMBLE,spread_replenish_adverse_ensemble,2,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_REPLENISH_CONFIRM_Q50,adverse_selection_avoidance;depth_replenishment_confirmation;spread_cost_margin,52,1,1,0,0,0,0,0
