scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase286_variant_id,lifecycle_family_id,lifecycle_family,grid_id,selected_event_rows,side_multiplier,entry_delay_ticks,exit_horizon_ticks,take_profit_bps,stop_loss_bps,latency_bucket,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,lifecycle_proxy_model,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5_CAP100000_NOT75000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,100000.0,75000.0,1,cost200,2.0,0.0,640,4,636,45,591,0,1,1,7,2,8,-398.3250956371757,-0.39832509563717566,-12.547240512571033,1,0,300000.0,3.0,0.7453125,-398.3250956371757,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E1_H5,640,1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5_CAP100000_NOT75000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,100000.0,75000.0,2,cost200,2.0,0.0,640,8,632,70,562,0,1,1,7,5,8,-57.18367335545702,-0.05718367335545702,-1.8012857106968962,1,0,400000.0,4.0,0.9796875,-203.74498860635228,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E1_H5,640,1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5_CAP100000_NOT75000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,100000.0,75000.0,4,cost200,2.0,0.0,640,11,629,76,553,0,1,1,7,7,8,-111.31916284190748,-0.11131916284190749,-3.5065536295200856,1,0,275000.0,2.75,0.944921875,-119.23256706828136,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E1_H5,640,1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5_CAP100000_NOT100000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,100000.0,100000.0,1,cost200,2.0,0.0,640,4,636,45,591,0,1,1,7,2,8,-531.1001275162344,-0.5311001275162344,-16.729654016761383,1,0,400000.0,4.0,0.99375,-531.1001275162344,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E1_H5,640,1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5_CAP100000_NOT100000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,100000.0,100000.0,2,cost200,2.0,0.0,640,8,632,70,562,0,1,1,7,5,8,-57.18367335545702,-0.05718367335545702,-1.8012857106968962,1,0,400000.0,4.0,0.9796875,-203.74498860635228,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E1_H5,640,1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5_CAP100000_NOT100000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,100000.0,100000.0,4,cost200,2.0,0.0,640,11,629,76,553,0,1,1,7,7,8,-111.31916284190748,-0.11131916284190749,-3.5065536295200856,1,0,275000.0,2.75,0.944921875,-119.23256706828136,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E1_H5,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E1_H5,640,1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT25000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,25000.0,1,cost200,2.0,0.0,640,3,637,52,585,0,1,1,7,3,8,-52.5707856233429,-0.0525707856233429,-1.6559797471353013,1,0,75000.0,0.75,0.248828125,-56.941610084218226,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,25000.0,2,cost200,2.0,0.0,640,6,634,66,568,0,1,1,7,4,8,-298.3471263636518,-0.2983471263636518,-9.397934480455032,1,0,150000.0,1.5,0.491015625,-316.5995889230782,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT25000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,25000.0,4,cost200,2.0,0.0,640,9,631,74,557,0,1,1,7,7,8,-260.95236068156635,-0.26095236068156635,-8.21999936146934,1,0,225000.0,2.25,0.948828125,-279.20482324099277,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT50000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,50000.0,1,cost200,2.0,0.0,640,3,637,52,585,0,1,1,7,3,8,-105.1415712466858,-0.1051415712466858,-3.3119594942706025,1,0,150000.0,1.5,0.49765625,-113.88322016843645,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT50000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,50000.0,2,cost200,2.0,0.0,640,6,634,66,568,0,1,1,7,4,8,-596.6942527273036,-0.5966942527273036,-18.795868960910063,1,0,300000.0,3.0,0.98203125,-633.1991778461564,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT50000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,50000.0,4,cost200,2.0,0.0,640,9,631,74,557,0,1,1,7,7,8,-260.95236068156635,-0.26095236068156635,-8.21999936146934,1,0,225000.0,2.25,0.948828125,-279.20482324099277,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT75000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,75000.0,1,cost200,2.0,0.0,640,3,637,52,585,0,1,1,7,3,8,-157.71235687002869,-0.15771235687002869,-4.967939241405904,1,0,225000.0,2.25,0.746484375,-170.82483025265466,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT75000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,75000.0,2,cost200,2.0,0.0,640,6,634,66,568,0,1,1,7,4,8,-596.6942527273036,-0.5966942527273036,-18.795868960910063,1,0,300000.0,3.0,0.98203125,-633.1991778461564,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT75000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,75000.0,4,cost200,2.0,0.0,640,9,631,74,557,0,1,1,7,7,8,-260.95236068156635,-0.26095236068156635,-8.21999936146934,1,0,225000.0,2.25,0.948828125,-279.20482324099277,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT100000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,100000.0,1,cost200,2.0,0.0,640,3,637,52,585,0,1,1,7,3,8,-210.2831424933716,-0.2102831424933716,-6.623918988541205,1,0,300000.0,3.0,0.9953125,-227.7664403368729,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT100000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,100000.0,2,cost200,2.0,0.0,640,6,634,66,568,0,1,1,7,4,8,-596.6942527273036,-0.5966942527273036,-18.795868960910063,1,0,300000.0,3.0,0.98203125,-633.1991778461564,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8_CAP100000_NOT100000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,100000.0,100000.0,4,cost200,2.0,0.0,640,9,631,74,557,0,1,1,7,7,8,-260.95236068156635,-0.26095236068156635,-8.21999936146934,1,0,225000.0,2.25,0.948828125,-279.20482324099277,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E2_H8,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_ORIG_E2_H8,640,1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT25000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,25000.0,1,cost200,2.0,0.0,640,7,633,40,593,0,1,1,7,5,8,-359.2046121508793,-0.35920461215087934,-11.3149452827527,1,0,175000.0,1.75,0.247265625,-359.2046121508793,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,25000.0,2,cost200,2.0,0.0,640,18,622,112,510,0,1,1,7,7,8,-1110.4135618329815,-1.1104135618329816,-34.97802719773892,1,0,450000.0,4.5,0.480859375,-1110.4135618329815,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT25000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,25000.0,4,cost200,2.0,0.0,640,27,613,123,490,0,1,1,7,7,8,-1675.516166816923,-1.675516166816923,-52.778759254733075,1,0,675000.0,6.75,0.914453125,-1675.516166816923,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT50000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,50000.0,1,cost200,2.0,0.0,640,7,633,40,593,0,1,1,7,5,8,-718.4092243017586,-0.7184092243017587,-22.6298905655054,1,0,350000.0,3.5,0.49453125,-718.4092243017586,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT50000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,50000.0,2,cost200,2.0,0.0,640,18,622,112,510,0,1,1,7,7,8,-2220.827123665963,-2.220827123665963,-69.95605439547784,1,0,900000.0,9.0,0.96171875,-2220.827123665963,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT50000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,50000.0,4,cost200,2.0,0.0,640,27,613,123,490,0,1,1,7,7,8,-1675.516166816923,-1.675516166816923,-52.778759254733075,1,0,675000.0,6.75,0.914453125,-1675.516166816923,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT75000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,75000.0,1,cost200,2.0,0.0,640,7,633,40,593,0,1,1,7,5,8,-1077.6138364526378,-1.0776138364526378,-33.94483584825809,1,0,525000.0,5.25,0.741796875,-1077.6138364526378,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT75000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,75000.0,2,cost200,2.0,0.0,640,18,622,112,510,0,1,1,7,7,8,-2220.827123665963,-2.220827123665963,-69.95605439547784,1,0,900000.0,9.0,0.96171875,-2220.827123665963,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT75000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,75000.0,4,cost200,2.0,0.0,640,27,613,123,490,0,1,1,7,7,8,-1675.516166816923,-1.675516166816923,-52.778759254733075,1,0,675000.0,6.75,0.914453125,-1675.516166816923,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT100000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,100000.0,1,cost200,2.0,0.0,640,7,633,40,593,0,1,1,7,5,8,-1436.8184486035173,-1.4368184486035174,-45.2597811310108,1,0,700000.0,7.0,0.9890625,-1436.8184486035173,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT100000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,100000.0,2,cost200,2.0,0.0,640,18,622,112,510,0,1,1,7,7,8,-2220.827123665963,-2.220827123665963,-69.95605439547784,1,0,900000.0,9.0,0.96171875,-2220.827123665963,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3_CAP100000_NOT100000_CONC4_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,100000.0,100000.0,4,cost200,2.0,0.0,640,27,613,123,490,0,1,1,7,7,8,-1675.516166816923,-1.675516166816923,-52.778759254733075,1,0,675000.0,6.75,0.914453125,-1675.516166816923,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H3,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H3,640,-1,0,3,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT25000_CONC1_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H5,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H5,100000.0,25000.0,1,cost200,2.0,0.0,640,4,636,45,591,0,1,1,7,2,8,-212.65165052336772,-0.2126516505233677,-6.698526991486083,1,0,100000.0,1.0,0.2484375,-212.65165052336772,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H5,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H5,640,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H5,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H5,100000.0,25000.0,2,cost200,2.0,0.0,640,8,632,70,562,0,1,1,7,5,8,-656.1520252922833,-0.6561520252922832,-20.66878879670692,1,0,200000.0,2.0,0.48984375,-656.1520252922833,1,0,0,0,0,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_INV_E0_H5,P285_SIDE_FLIP_REVERSAL_TEST,side_flip_reversal_test,P285_GRID_INV_E0_H5,640,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
