symbol,file,rows,row_groups,bytes,exact_schema_matches_first,schema_matches_first
ADANIPORTS,part-051820_505192-012705.parquet,5,1,34366,False,True
ADANIPORTS,part-051834_501204-012737.parquet,5,1,34571,False,True
ADANIPORTS,part-051848_750817-012769.parquet,7,1,34600,False,True
ADANIPORTS,part-051902_749334-012801.parquet,5,1,34550,False,True
ADANIPORTS,part-051916_751803-012833.parquet,5,1,34561,False,True
ADANIPORTS,part-051930_755989-012865.parquet,6,1,34463,False,True
ADANIPORTS,part-051944_755378-012897.parquet,8,1,34678,False,True
ADANIPORTS,part-051958_748721-012929.parquet,7,1,34740,False,True
ADANIPORTS,part-052012_748362-012961.parquet,7,1,34701,False,True
ADANIPORTS,part-052026_749481-012993.parquet,6,1,34577,False,True
ADANIPORTS,part-052040_751446-013025.parquet,7,1,34596,False,True
ADANIPORTS,part-052054_740933-013057.parquet,8,1,34804,False,True
ADANIPORTS,part-052108_736448-013089.parquet,4,1,34627,False,True
ADANIPORTS,part-052122_490345-013121.parquet,7,1,34765,False,True
ADANIPORTS,part-052136_235829-013153.parquet,7,1,34975,False,True
ADANIPORTS,part-052150_235888-013185.parquet,7,1,34662,False,True
ADANIPORTS,part-052203_985808-013217.parquet,7,1,34762,False,True
ADANIPORTS,part-052217_736858-013249.parquet,6,1,34777,False,True
ADANIPORTS,part-052231_739004-013281.parquet,6,1,34776,False,True
ADANIPORTS,part-052245_739277-013313.parquet,6,1,34513,False,True
ADANIPORTS,part-052259_775613-013345.parquet,8,1,34632,False,True
ADANIPORTS,part-052313_989411-013377.parquet,7,1,34789,False,True
ADANIPORTS,part-052327_984529-013409.parquet,6,1,34685,False,True
ADANIPORTS,part-052341_985433-013441.parquet,7,1,34864,False,True
ADANIPORTS,part-052355_748721-013473.parquet,6,1,34734,False,True
ADANIPORTS,part-052409_751167-013505.parquet,7,1,34643,False,True
ADANIPORTS,part-052423_497011-013537.parquet,5,1,34605,False,True
ADANIPORTS,part-052437_497431-013569.parquet,6,1,34779,False,True
ADANIPORTS,part-052451_498184-013601.parquet,7,1,34804,False,True
ADANIPORTS,part-052505_496788-013633.parquet,5,1,34608,False,True
ADANIPORTS,part-052519_246239-013665.parquet,6,1,34709,False,True
ADANIPORTS,part-052532_996392-013697.parquet,8,1,34950,False,True
ADANIPORTS,part-052546_749415-013729.parquet,5,1,34692,False,True
ADANIPORTS,part-052600_748762-013761.parquet,8,1,34723,False,True
ADANIPORTS,part-052614_496817-013793.parquet,7,1,34812,False,True
ADANIPORTS,part-052628_499666-013825.parquet,5,1,34604,False,True
ADANIPORTS,part-052642_245435-013857.parquet,8,1,34791,False,True
ADANIPORTS,part-052655_999677-013889.parquet,6,1,34659,False,True
ADANIPORTS,part-052709_994264-013921.parquet,7,1,34779,False,True
ADANIPORTS,part-052723_993504-013953.parquet,6,1,34515,False,True
ADANIPORTS,part-052737_738252-013985.parquet,7,1,34759,False,True
ADANIPORTS,part-052751_488459-014017.parquet,5,1,34655,False,True
ADANIPORTS,part-052805_491115-014049.parquet,8,1,34770,False,True
ADANIPORTS,part-052819_487389-014081.parquet,7,1,34732,False,True
ADANIPORTS,part-052833_239044-014113.parquet,7,1,34741,False,True
ADANIPORTS,part-052846_996689-014145.parquet,6,1,34774,False,True
ADANIPORTS,part-052900_736258-014177.parquet,7,1,34755,False,True
ADANIPORTS,part-052914_737229-014209.parquet,7,1,34674,False,True
ADANIPORTS,part-052928_505866-014241.parquet,6,1,34563,False,True
ADANIPORTS,part-052942_489327-014273.parquet,8,1,34784,False,True
ADANIPORTS,part-052956_486375-014305.parquet,6,1,34606,False,True
ADANIPORTS,part-053010_489432-014337.parquet,7,1,34836,False,True
ADANIPORTS,part-053024_489063-014369.parquet,4,1,34499,False,True
ADANIPORTS,part-053038_490617-014401.parquet,5,1,34525,False,True
ADANIPORTS,part-053052_491676-014433.parquet,5,1,34519,False,True
ADANIPORTS,part-053106_237714-014465.parquet,7,1,34743,False,True
ADANIPORTS,part-053119_987383-014497.parquet,6,1,34652,False,True
ADANIPORTS,part-053133_995497-014529.parquet,6,1,34586,False,True
ADANIPORTS,part-053147_988868-014561.parquet,7,1,34764,False,True
ADANIPORTS,part-053201_740452-014593.parquet,6,1,34870,False,True
ADANIPORTS,part-053215_739008-014625.parquet,7,1,34774,False,True
ADANIPORTS,part-053229_736429-014657.parquet,8,1,34795,False,True
ADANIPORTS,part-053243_737385-014689.parquet,7,1,34895,False,True
ADANIPORTS,part-053257_485314-014721.parquet,6,1,34687,False,True
ADANIPORTS,part-053311_236725-014753.parquet,7,1,34776,False,True
ADANIPORTS,part-053325_232032-014785.parquet,6,1,34644,False,True
ADANIPORTS,part-053339_235905-014817.parquet,7,1,34755,False,True
ADANIPORTS,part-053352_981166-014849.parquet,5,1,34685,False,True
ADANIPORTS,part-053406_985832-014881.parquet,8,1,34886,False,True
ADANIPORTS,part-053420_984183-014913.parquet,6,1,34809,False,True
ADANIPORTS,part-053434_982404-014945.parquet,6,1,34672,False,True
ADANIPORTS,part-053448_984280-014977.parquet,6,1,34713,False,True
ADANIPORTS,part-053502_979934-015009.parquet,6,1,34732,False,True
ADANIPORTS,part-053516_979242-015041.parquet,7,1,34696,False,True
ADANIPORTS,part-053531_233155-015073.parquet,8,1,34545,False,True
ADANIPORTS,part-053545_484046-015105.parquet,7,1,34505,False,True
ADANIPORTS,part-053559_483527-015137.parquet,6,1,34575,False,True
ADANIPORTS,part-053613_481451-015169.parquet,7,1,34723,False,True
ADANIPORTS,part-053627_239042-015201.parquet,8,1,34749,False,True
ADANIPORTS,part-053640_979661-015233.parquet,6,1,34734,False,True
ADANIPORTS,part-053654_979847-015265.parquet,7,1,34727,False,True
ADANIPORTS,part-053708_731900-015297.parquet,6,1,34702,False,True
ADANIPORTS,part-053722_730796-015329.parquet,7,1,34694,False,True
ADANIPORTS,part-053736_733337-015361.parquet,6,1,34585,False,True
ADANIPORTS,part-053750_730764-015393.parquet,7,1,34663,False,True
ADANIPORTS,part-053804_733106-015425.parquet,7,1,34649,False,True
ADANIPORTS,part-053818_481177-015457.parquet,6,1,34629,False,True
ADANIPORTS,part-053832_481702-015489.parquet,8,1,34733,False,True
ADANIPORTS,part-053846_481327-015521.parquet,7,1,34603,False,True
ADANIPORTS,part-053900_479443-015553.parquet,6,1,34741,False,True
ADANIPORTS,part-053914_732905-015585.parquet,6,1,34554,False,True
ADANIPORTS,part-053928_978441-015617.parquet,7,1,34729,False,True
ADANIPORTS,part-053942_979345-015649.parquet,7,1,34652,False,True
ADANIPORTS,part-053956_980726-015681.parquet,6,1,34551,False,True
ADANIPORTS,part-054010_978855-015713.parquet,8,1,34770,False,True
ADANIPORTS,part-054024_977861-015745.parquet,6,1,34591,False,True
ADANIPORTS,part-054039_235141-015777.parquet,8,1,34709,False,True
ADANIPORTS,part-054053_230501-015809.parquet,5,1,34429,False,True
ADANIPORTS,part-054107_232458-015841.parquet,8,1,34659,False,True
ADANIPORTS,part-054121_732717-015873.parquet,7,1,34616,False,True
ADANIPORTS,part-054135_986149-015905.parquet,8,1,34660,False,True
ADANIPORTS,part-054150_230087-015937.parquet,7,1,34735,False,True
ADANIPORTS,part-054204_478958-015969.parquet,4,1,34645,False,True
ADANIPORTS,part-054218_734899-016001.parquet,7,1,34836,False,True
ADANIPORTS,part-054232_982541-016033.parquet,6,1,34744,False,True
ADANIPORTS,part-054247_232264-016065.parquet,8,1,34943,False,True
ADANIPORTS,part-054301_484079-016097.parquet,6,1,34728,False,True
ADANIPORTS,part-054315_736101-016129.parquet,7,1,34683,False,True
ADANIPORTS,part-054329_981092-016161.parquet,6,1,34609,False,True
ADANIPORTS,part-054344_481916-016193.parquet,8,1,34911,False,True
ADANIPORTS,part-054358_981752-016225.parquet,7,1,34792,False,True
ADANIPORTS,part-054413_734170-016257.parquet,21,1,35489,False,True
ADANIPORTS,part-054428_237439-016289.parquet,24,1,35822,False,True
ADANIPORTS,part-054442_731746-016321.parquet,22,1,35510,False,True
ADANIPORTS,part-054456_981279-016353.parquet,19,1,35392,False,True
ADANIPORTS,part-054511_508986-016385.parquet,9,1,34904,False,True
ADANIPORTS,part-054525_749993-016417.parquet,7,1,34871,False,True
ADANIPORTS,part-054540_490368-016449.parquet,6,1,34488,False,True
ADANIPORTS,part-054554_988659-016481.parquet,6,1,34585,False,True
ADANIPORTS,part-054609_488537-016513.parquet,8,1,34735,False,True
ADANIPORTS,part-054623_487949-016545.parquet,7,1,34711,False,True
ADANIPORTS,part-054637_496293-016577.parquet,6,1,34644,False,True
ADANIPORTS,part-054651_239063-016609.parquet,7,1,34710,False,True
ADANIPORTS,part-054705_239758-016641.parquet,6,1,34727,False,True
ADANIPORTS,part-054719_248140-016673.parquet,6,1,34839,False,True
ADANIPORTS,part-054733_237323-016705.parquet,7,1,34813,False,True
ADANIPORTS,part-054747_237578-016737.parquet,6,1,34715,False,True
ADANIPORTS,part-054801_229082-016769.parquet,6,1,34505,False,True
ADANIPORTS,part-054815_482948-016801.parquet,7,1,34589,False,True
ADANIPORTS,part-054829_480823-016833.parquet,7,1,34796,False,True
ADANIPORTS,part-054843_480534-016865.parquet,7,1,34686,False,True
ADANIPORTS,part-054857_484885-016897.parquet,7,1,34711,False,True
ADANIPORTS,part-054911_730417-016929.parquet,6,1,34645,False,True
ADANIPORTS,part-054925_978273-016961.parquet,8,1,34533,False,True
ADANIPORTS,part-054939_981170-016993.parquet,7,1,34503,False,True
ADANIPORTS,part-054953_978754-017025.parquet,6,1,34625,False,True
ADANIPORTS,part-055008_229923-017057.parquet,7,1,34728,False,True
ADANIPORTS,part-055022_229131-017089.parquet,8,1,34761,False,True
ADANIPORTS,part-055036_503214-017121.parquet,8,1,34742,False,True
ADANIPORTS,part-055050_730145-017153.parquet,5,1,34478,False,True
ADANIPORTS,part-055104_978522-017185.parquet,6,1,34601,False,True
ADANIPORTS,part-055119_227510-017217.parquet,7,1,34613,False,True
ADANIPORTS,part-055133_476795-017249.parquet,7,1,34750,False,True
ADANIPORTS,part-055147_972100-017281.parquet,7,1,34851,False,True
ADANIPORTS,part-055202_229047-017313.parquet,7,1,34655,False,True
ADANIPORTS,part-055216_477757-017345.parquet,8,1,34670,False,True
ADANIPORTS,part-055230_982832-017377.parquet,7,1,34510,False,True
ADANIPORTS,part-055245_474626-017409.parquet,7,1,34776,False,True
ADANIPORTS,part-055259_724582-017441.parquet,7,1,34712,False,True
ADANIPORTS,part-055314_733220-017473.parquet,7,1,34800,False,True
ADANIPORTS,part-055329_476980-017505.parquet,7,1,34692,False,True
ADANIPORTS,part-055343_735160-017537.parquet,7,1,34775,False,True
ADANIPORTS,part-055357_973377-017569.parquet,8,1,34641,False,True
ADANIPORTS,part-055412_726492-017601.parquet,8,1,34643,False,True
ADANIPORTS,part-055427_221656-017633.parquet,7,1,34857,False,True
ADANIPORTS,part-055441_722850-017665.parquet,8,1,34726,False,True
ADANIPORTS,part-055456_239574-017697.parquet,8,1,34790,False,True
ADANIPORTS,part-055510_726321-017729.parquet,7,1,34607,False,True
ADANIPORTS,part-055524_972216-017761.parquet,7,1,34718,False,True
ADANIPORTS,part-055539_473437-017793.parquet,8,1,34815,False,True
ADANIPORTS,part-055553_721570-017825.parquet,6,1,34589,False,True
ADANIPORTS,part-055607_973592-017857.parquet,7,1,34778,False,True
ADANIPORTS,part-055622_225795-017889.parquet,6,1,34631,False,True
ADANIPORTS,part-055636_222369-017921.parquet,6,1,34756,False,True
ADANIPORTS,part-055650_726435-017953.parquet,9,1,34931,False,True
ADANIPORTS,part-055705_228454-017985.parquet,8,1,34786,False,True
ADANIPORTS,part-055719_728848-018017.parquet,8,1,34547,False,True
ADANIPORTS,part-055733_977344-018049.parquet,7,1,34590,False,True
ADANIPORTS,part-055748_478517-018081.parquet,8,1,34896,False,True
ADANIPORTS,part-055802_229179-018113.parquet,7,1,34661,False,True
ADANIPORTS,part-055816_478658-018145.parquet,7,1,34777,False,True
ADANIPORTS,part-055830_729880-018177.parquet,6,1,34678,False,True
ADANIPORTS,part-055844_978738-018209.parquet,8,1,34826,False,True
ADANIPORTS,part-055858_977166-018241.parquet,7,1,34875,False,True
ADANIPORTS,part-055913_479597-018273.parquet,19,1,35603,False,True
ADANIPORTS,part-055927_744259-018305.parquet,20,1,35499,False,True
ADANIPORTS,part-055941_975715-018337.parquet,16,1,35264,False,True
ADANIPORTS,part-055956_226862-018369.parquet,18,1,35261,False,True
ADANIPORTS,part-060010_729281-018401.parquet,10,1,34810,False,True
ADANIPORTS,part-060024_978057-018433.parquet,7,1,34723,False,True
ADANIPORTS,part-060039_227718-018465.parquet,7,1,34610,False,True
ADANIPORTS,part-060053_226995-018497.parquet,7,1,34875,False,True
ADANIPORTS,part-060107_479257-018529.parquet,6,1,34744,False,True
ADANIPORTS,part-060121_728806-018561.parquet,6,1,34659,False,True
ADANIPORTS,part-060135_729386-018593.parquet,5,1,34663,False,True
ADANIPORTS,part-060150_226903-018625.parquet,8,1,34594,False,True
ADANIPORTS,part-060204_729042-018657.parquet,8,1,34637,False,True
ADANIPORTS,part-060218_977683-018689.parquet,8,1,34653,False,True
ADANIPORTS,part-060233_230941-018721.parquet,6,1,34744,False,True
ADANIPORTS,part-060247_477644-018753.parquet,6,1,34665,False,True
ADANIPORTS,part-060301_724235-018785.parquet,9,1,34867,False,True
ADANIPORTS,part-060315_973923-018817.parquet,10,1,34987,False,True
ADANIPORTS,part-060329_972482-018849.parquet,9,1,34855,False,True
ADANIPORTS,part-060344_225700-018881.parquet,9,1,34873,False,True
ADANIPORTS,part-060358_724407-018913.parquet,9,1,34758,False,True
ADANIPORTS,part-060413_222096-018945.parquet,9,1,34866,False,True
ADANIPORTS,part-060427_726115-018977.parquet,8,1,34849,False,True
ADANIPORTS,part-060442_223803-019009.parquet,6,1,34811,False,True
ADANIPORTS,part-060456_472368-019041.parquet,8,1,34836,False,True
ADANIPORTS,part-060510_974316-019073.parquet,6,1,34722,False,True
ADANIPORTS,part-060525_227143-019105.parquet,6,1,34784,False,True
ADANIPORTS,part-060539_473686-019137.parquet,6,1,34624,False,True
ADANIPORTS,part-060553_470063-019169.parquet,8,1,34697,False,True
ADANIPORTS,part-060607_472506-019201.parquet,6,1,34671,False,True
ADANIPORTS,part-060621_473662-019233.parquet,5,1,34617,False,True
ADANIPORTS,part-060636_222279-019265.parquet,6,1,34653,False,True
ADANIPORTS,part-060650_722913-019297.parquet,8,1,34715,False,True
ADANIPORTS,part-060705_224750-019329.parquet,8,1,34830,False,True
ADANIPORTS,part-060719_471671-019361.parquet,6,1,34667,False,True
ADANIPORTS,part-060733_725370-019393.parquet,6,1,34654,False,True
ADANIPORTS,part-060747_972616-019425.parquet,6,1,34397,False,True
ADANIPORTS,part-060801_974281-019457.parquet,7,1,34713,False,True
ADANIPORTS,part-060816_723224-019489.parquet,7,1,34628,False,True
ADANIPORTS,part-060830_978292-019521.parquet,7,1,34690,False,True
ADANIPORTS,part-060845_737169-019553.parquet,7,1,34769,False,True
ADANIPORTS,part-060900_496773-019585.parquet,7,1,34804,False,True
ADANIPORTS,part-060915_486155-019617.parquet,8,1,34626,False,True
ADANIPORTS,part-060929_731696-019649.parquet,8,1,34839,False,True
ADANIPORTS,part-060943_977439-019681.parquet,7,1,34656,False,True
ADANIPORTS,part-060958_231353-019713.parquet,7,1,34788,False,True
ADANIPORTS,part-061012_979724-019745.parquet,7,1,34786,False,True
ADANIPORTS,part-061027_478520-019777.parquet,7,1,34751,False,True
ADANIPORTS,part-061041_728252-019809.parquet,7,1,34701,False,True
ADANIPORTS,part-061055_978984-019841.parquet,8,1,34668,False,True
ADANIPORTS,part-061110_727665-019873.parquet,6,1,34679,False,True
ADANIPORTS,part-061125_477615-019905.parquet,8,1,34754,False,True
ADANIPORTS,part-061139_728043-019937.parquet,7,1,34566,False,True
ADANIPORTS,part-061153_978584-019969.parquet,9,1,34962,False,True
ADANIPORTS,part-061208_727227-020001.parquet,9,1,34944,False,True
ADANIPORTS,part-061222_979495-020033.parquet,8,1,34832,False,True
ADANIPORTS,part-061236_978617-020065.parquet,6,1,34587,False,True
ADANIPORTS,part-061250_978192-020097.parquet,9,1,34799,False,True
ADANIPORTS,part-061305_227068-020129.parquet,9,1,34852,False,True
ADANIPORTS,part-061319_477835-020161.parquet,8,1,34680,False,True
ADANIPORTS,part-061333_480889-020193.parquet,10,1,34803,False,True
ADANIPORTS,part-061347_727919-020225.parquet,9,1,34871,False,True
ADANIPORTS,part-061401_983946-020257.parquet,9,1,34873,False,True
ADANIPORTS,part-061416_230499-020289.parquet,8,1,34697,False,True
ADANIPORTS,part-061430_487670-020321.parquet,8,1,34735,False,True
ADANIPORTS,part-061444_979407-020353.parquet,10,1,34910,False,True
ADANIPORTS,part-061459_228778-020385.parquet,9,1,34919,False,True
ADANIPORTS,part-061513_730306-020417.parquet,8,1,34683,False,True
ADANIPORTS,part-061527_980074-020449.parquet,9,1,34984,False,True
ADANIPORTS,part-061542_731949-020481.parquet,8,1,34857,False,True
ADANIPORTS,part-061556_980168-020513.parquet,10,1,34953,False,True
ADANIPORTS,part-061611_478008-020545.parquet,8,1,34740,False,True
ADANIPORTS,part-061625_737136-020577.parquet,9,1,34844,False,True
ADANIPORTS,part-061640_232829-020609.parquet,10,1,35022,False,True
ADANIPORTS,part-061654_730188-020641.parquet,7,1,34728,False,True
ADANIPORTS,part-061709_230398-020673.parquet,8,1,34736,False,True
ADANIPORTS,part-061723_489707-020705.parquet,8,1,34792,False,True
ADANIPORTS,part-061737_979917-020737.parquet,11,1,35018,False,True
ADANIPORTS,part-061752_487065-020769.parquet,7,1,34754,False,True
ADANIPORTS,part-061806_728121-020801.parquet,10,1,34903,False,True
ADANIPORTS,part-061820_980352-020833.parquet,8,1,34761,False,True
ADANIPORTS,part-061835_479092-020865.parquet,9,1,34834,False,True
ADANIPORTS,part-061849_978639-020897.parquet,8,1,34756,False,True
ADANIPORTS,part-061904_233325-020929.parquet,9,1,34792,False,True
ADANIPORTS,part-061918_728996-020961.parquet,8,1,34639,False,True
ADANIPORTS,part-061932_979673-020993.parquet,8,1,34650,False,True
ADANIPORTS,part-061947_230238-021025.parquet,9,1,34685,False,True
ADANIPORTS,part-062001_743959-021057.parquet,8,1,34459,False,True
ADANIPORTS,part-062016_732850-021089.parquet,8,1,34841,False,True
ADANIPORTS,part-062031_230488-021121.parquet,10,1,34946,False,True
ADANIPORTS,part-062045_729200-021153.parquet,8,1,34673,False,True
ADANIPORTS,part-062100_237104-021185.parquet,9,1,34717,False,True
ADANIPORTS,part-062114_985224-021217.parquet,9,1,34809,False,True
ADANIPORTS,part-062129_482544-021249.parquet,8,1,34628,False,True
ADANIPORTS,part-062143_978510-021281.parquet,9,1,34671,False,True
ADANIPORTS,part-062158_730804-021313.parquet,8,1,34658,False,True
ADANIPORTS,part-062213_478639-021345.parquet,8,1,34799,False,True
ADANIPORTS,part-062227_980668-021377.parquet,7,1,34730,False,True
ADANIPORTS,part-062242_483205-021409.parquet,8,1,34885,False,True
ADANIPORTS,part-062256_728614-021441.parquet,9,1,35011,False,True
ADANIPORTS,part-062311_231220-021473.parquet,7,1,34849,False,True
ADANIPORTS,part-062325_730185-021505.parquet,7,1,34708,False,True
ADANIPORTS,part-062340_234199-021537.parquet,8,1,34866,False,True
ADANIPORTS,part-062354_489695-021569.parquet,7,1,34538,False,True
ADANIPORTS,part-062408_728921-021601.parquet,7,1,34729,False,True
ADANIPORTS,part-062423_231434-021633.parquet,10,1,34778,False,True
ADANIPORTS,part-062437_482299-021665.parquet,7,1,34776,False,True
ADANIPORTS,part-062451_729363-021697.parquet,6,1,34763,False,True
