scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase273_scope_id,phase273_scope_candidate_id,order_policy,candidate_subset_size
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC1_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,11,5,6,2,4,0,1,1,7,5,1,132.11032087502196,0.13211032087502195,33.29180086050553,0,1,500000.0,5.0,0.5454545454545454,-289.0089842492797,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC1_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost100_plus_1bp,1.0,1.0,11,5,6,2,4,0,1,1,7,5,1,495.51632087502196,0.49551632087502195,124.87011286050553,0,1,500000.0,5.0,0.5454545454545454,-143.64658424927973,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC1_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost100_plus_2bp,1.0,2.0,11,5,6,2,4,0,1,1,7,5,1,445.51632087502196,0.4455163208750219,112.27011286050552,0,1,500000.0,5.0,0.5454545454545454,-163.64658424927973,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC2_COST100,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost100,1.0,0.0,11,7,4,3,1,0,1,1,7,6,1,-0.31291190743165487,-0.00031291190743165486,-0.07885380067277703,0,0,350000.0,3.5,0.36363636363636365,-177.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC2_COST150,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost150,1.5,0.0,11,7,4,3,1,0,1,1,7,6,1,-145.00501190743168,-0.14500501190743167,-36.541263000672785,0,0,350000.0,3.5,0.36363636363636365,-244.6584683748799,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC2_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,11,7,4,3,1,0,1,1,7,6,1,-289.69711190743163,-0.28969711190743164,-73.00367220067277,0,0,350000.0,3.5,0.36363636363636365,-350.2550257347964,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC2_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost100_plus_1bp,1.0,1.0,11,7,4,3,1,0,1,1,7,6,1,-35.312911907431655,-0.03531291190743165,-8.898853800672777,0,0,350000.0,3.5,0.36363636363636365,-182.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC2_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost100_plus_2bp,1.0,2.0,11,7,4,3,1,0,1,1,7,6,1,-70.31291190743165,-0.07031291190743165,-17.718853800672775,0,0,350000.0,3.5,0.36363636363636365,-191.3069683748799,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC3_COST100,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,3,cost100,1.0,0.0,11,8,3,3,0,0,1,1,7,7,1,46.761128160224764,0.04676112816022476,11.78380429637664,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-118.62044606567184,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC3_COST150,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,3,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-63.48047183977524,-0.06348047183977525,-15.997078903623361,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-145.98306358071648,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC3_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,3,cost200,2.0,0.0,11,8,3,3,0,0,1,1,7,7,1,-173.72207183977523,-0.17372207183977523,-43.77796210362336,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-214.09401439135172,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC3_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,3,cost100_plus_1bp,1.0,1.0,11,8,3,3,0,0,1,1,7,7,1,20.09446149355813,0.02009446149355813,5.063804296376649,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-121.95377939900517,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC3_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,3,cost100_plus_2bp,1.0,2.0,11,8,3,3,0,0,1,1,7,7,1,-6.57220517310855,-0.006572205173108549,-1.6561957036233546,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-125.2871127323385,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC4_COST100,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,4,cost100,1.0,0.0,11,8,3,3,0,0,1,1,7,7,1,35.07084612016857,0.03507084612016857,8.83785322228248,0,0,200000.0,2.0,0.20454545454545456,-88.9653345492539,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC4_COST150,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,4,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-47.61035387983142,-0.04761035387983142,-11.997809177717517,0,0,200000.0,2.0,0.20454545454545456,-109.48729768553736,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC4_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,4,cost200,2.0,0.0,11,8,3,3,0,0,1,1,7,7,1,-130.2915538798314,-0.1302915538798314,-32.83347157771752,0,0,200000.0,2.0,0.20454545454545456,-160.5705107935138,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC4_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,4,cost100_plus_1bp,1.0,1.0,11,8,3,3,0,0,1,1,7,7,1,15.070846120168582,0.015070846120168582,3.7978532222824826,0,0,200000.0,2.0,0.20454545454545456,-91.4653345492539,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT100000_CONC4_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,4,cost100_plus_2bp,1.0,2.0,11,8,3,3,0,0,1,1,7,7,1,-4.929153879831425,-0.004929153879831425,-1.242146777717519,0,0,200000.0,2.0,0.20454545454545456,-93.9653345492539,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC1_COST100,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,1,cost100,1.0,0.0,11,5,6,2,4,0,1,1,7,5,1,545.516320875022,0.5455163208750219,137.4701128605055,0,1,500000.0,5.0,0.5454545454545454,-128.8549363787629,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC1_COST150,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,1,cost150,1.5,0.0,11,5,6,2,4,0,1,1,7,5,1,338.8133208750219,0.33881332087502186,85.3809568605055,0,1,500000.0,5.0,0.5454545454545454,-206.32778424927977,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC1_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,1,cost200,2.0,0.0,11,5,6,2,4,0,1,1,7,5,1,132.11032087502196,0.13211032087502195,33.29180086050553,0,1,500000.0,5.0,0.5454545454545454,-289.0089842492797,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC1_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,1,cost100_plus_1bp,1.0,1.0,11,5,6,2,4,0,1,1,7,5,1,495.51632087502196,0.49551632087502195,124.87011286050553,0,1,500000.0,5.0,0.5454545454545454,-143.64658424927973,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC1_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,1,cost100_plus_2bp,1.0,2.0,11,5,6,2,4,0,1,1,7,5,1,445.51632087502196,0.4455163208750219,112.27011286050552,0,1,500000.0,5.0,0.5454545454545454,-163.64658424927973,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC2_COST100,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,2,cost100,1.0,0.0,11,7,4,3,1,0,1,1,7,6,1,-0.31291190743165487,-0.00031291190743165486,-0.07885380067277703,0,0,350000.0,3.5,0.36363636363636365,-177.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC2_COST150,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,2,cost150,1.5,0.0,11,7,4,3,1,0,1,1,7,6,1,-145.00501190743168,-0.14500501190743167,-36.541263000672785,0,0,350000.0,3.5,0.36363636363636365,-244.6584683748799,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC2_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,2,cost200,2.0,0.0,11,7,4,3,1,0,1,1,7,6,1,-289.69711190743163,-0.28969711190743164,-73.00367220067277,0,0,350000.0,3.5,0.36363636363636365,-350.2550257347964,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC2_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,2,cost100_plus_1bp,1.0,1.0,11,7,4,3,1,0,1,1,7,6,1,-35.312911907431655,-0.03531291190743165,-8.898853800672777,0,0,350000.0,3.5,0.36363636363636365,-182.9306690985078,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC2_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,2,cost100_plus_2bp,1.0,2.0,11,7,4,3,1,0,1,1,7,6,1,-70.31291190743165,-0.07031291190743165,-17.718853800672775,0,0,350000.0,3.5,0.36363636363636365,-191.3069683748799,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC3_COST100,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,3,cost100,1.0,0.0,11,8,3,3,0,0,1,1,7,7,1,46.761128160224764,0.04676112816022476,11.78380429637664,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-118.62044606567184,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC3_COST150,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,3,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-63.48047183977524,-0.06348047183977525,-15.997078903623361,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-145.98306358071648,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC3_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,3,cost200,2.0,0.0,11,8,3,3,0,0,1,1,7,7,1,-173.72207183977523,-0.17372207183977523,-43.77796210362336,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-214.09401439135172,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC3_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,3,cost100_plus_1bp,1.0,1.0,11,8,3,3,0,0,1,1,7,7,1,20.09446149355813,0.02009446149355813,5.063804296376649,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-121.95377939900517,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC3_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,3,cost100_plus_2bp,1.0,2.0,11,8,3,3,0,0,1,1,7,7,1,-6.57220517310855,-0.006572205173108549,-1.6561957036233546,0,0,266666.66666666657,2.6666666666666656,0.2727272727272727,-125.2871127323385,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC4_COST100,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,4,cost100,1.0,0.0,11,8,3,3,0,0,1,1,7,7,1,35.07084612016857,0.03507084612016857,8.83785322228248,0,0,200000.0,2.0,0.20454545454545456,-88.9653345492539,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC4_COST150,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,4,cost150,1.5,0.0,11,8,3,3,0,0,1,1,7,7,1,-47.61035387983142,-0.04761035387983142,-11.997809177717517,0,0,200000.0,2.0,0.20454545454545456,-109.48729768553736,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC4_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,4,cost200,2.0,0.0,11,8,3,3,0,0,1,1,7,7,1,-130.2915538798314,-0.1302915538798314,-32.83347157771752,0,0,200000.0,2.0,0.20454545454545456,-160.5705107935138,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC4_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,4,cost100_plus_1bp,1.0,1.0,11,8,3,3,0,0,1,1,7,7,1,15.070846120168582,0.015070846120168582,3.7978532222824826,0,0,200000.0,2.0,0.20454545454545456,-91.4653345492539,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP100000_NOT125000_CONC4_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,125000.0,4,cost100_plus_2bp,1.0,2.0,11,8,3,3,0,0,1,1,7,7,1,-4.929153879831425,-0.004929153879831425,-1.242146777717519,0,0,200000.0,2.0,0.20454545454545456,-93.9653345492539,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP250000_NOT50000_CONC1_COST100,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,50000.0,1,cost100,1.0,0.0,11,5,6,2,4,0,1,1,7,5,1,272.758160437511,0.10910326417500439,27.494022572101105,0,1,250000.0,1.0,0.10909090909090911,-64.42746818938144,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP250000_NOT50000_CONC1_COST150,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,50000.0,1,cost150,1.5,0.0,11,5,6,2,4,0,1,1,7,5,1,169.40666043751094,0.06776266417500437,17.076191372101103,0,1,250000.0,1.0,0.10909090909090911,-103.16389212463989,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP250000_NOT50000_CONC1_COST200,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,50000.0,1,cost200,2.0,0.0,11,5,6,2,4,0,1,1,7,5,1,66.05516043751098,0.02642206417500439,6.658360172101107,0,0,250000.0,1.0,0.10909090909090911,-144.50449212463985,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP250000_NOT50000_CONC1_COST100_PLUS_1BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,50000.0,1,cost100_plus_1bp,1.0,1.0,11,5,6,2,4,0,1,1,7,5,1,247.75816043751098,0.0991032641750044,24.97402257210111,0,1,250000.0,1.0,0.10909090909090911,-71.82329212463986,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
P271_P273_PRIORITY01_TIME_RANK_CAP250000_NOT50000_CONC1_COST100_PLUS_2BP,P273_PRIORITY01_TIME_RANK,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,50000.0,1,cost100_plus_2bp,1.0,2.0,11,5,6,2,4,0,1,1,7,5,1,222.75816043751098,0.08910326417500439,22.454022572101106,0,1,250000.0,1.0,0.10909090909090911,-81.82329212463986,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,time_rank,1
