candidate_id,feature,uses_full_top_five_depth,uses_depth_beyond_l1,sign_mode,horizon,threshold_quantile,threshold_abs_value,spread_cap_quantile,spread_cap_bps,churn_floor_quantile,churn_floor,symbols,trade_dates,cost100_trade_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_pnl_per_trade,cost100_max_drawdown_inr,cost150_trade_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_pnl_per_trade,cost150_max_drawdown_inr,cost200_trade_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_pnl_per_trade,cost200_max_drawdown_inr,random_side_net_pnl_inr,random_side_beat,survivor_candidate
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H3_TQ0p95_SPQ0p5_CQ0p5,avg_depth_beyond_l1_qty_imbalance,1,1,follow,3,0.95,0.5792902730551526,0.5,2.6725913756795983,0.5,29584.5,9,1,19,-1985.4206859764186,-87.93977468274376,1897.480911293675,0.10526315789473684,0.017073581849669246,-104.49582557770624,-1870.1689226946723,19,-2934.161141623256,-87.93977468274376,2846.221366940512,0.0,0.0,-154.42953376964505,-2770.9364114612085,19,-3882.901597270093,-87.93977468274376,3794.96182258735,0.0,0.0,-204.36324196158384,-3671.7039002277447,-2112.295281561066,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H3_TQ0p95_SPQ0p75_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,3,0.95,0.5792902730551526,0.75,3.4284694119258963,0.75,80028.5,7,1,18,-1967.1041288190709,-50.1492015364535,1916.9549272826173,0.2222222222222222,0.03661559247641394,-109.2835627121706,-1844.8183683514237,18,-2925.5815924603794,-50.1492015364535,2875.4323909239256,0.0,0.0,-162.5323106922433,-2746.047613793521,18,-3884.059056101688,-50.1492015364535,3833.9098545652346,0.0,0.0,-215.781058672316,-3650.5545273222633,-1830.6417660865673,0,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H3_TQ0p95_SPQ0p5_CQ0p75,avg_depth_slope_ask,1,1,reverse,3,0.95,1228.4406250000002,0.5,2.6725913756795983,0.75,80028.5,7,1,22,-1800.2052649751897,418.6314736685182,2218.836738643708,0.13636363636363635,0.026032989999442025,-81.82751204432681,-1694.9510309616917,22,-2909.6236342970437,418.6314736685182,3328.255107965563,0.0,0.0,-132.2556197407747,-2751.742283276798,22,-4019.042003618898,418.6314736685182,4437.673477287416,0.0,0.0,-182.68372743722264,-3808.533535591902,-2306.8526528123793,1,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H3_TQ0p95_SPQ0p5_CQ0p5,avg_depth_slope_ask,1,1,reverse,3,0.95,1228.4406250000002,0.5,2.6725913756795983,0.5,29584.5,7,1,23,-1729.066715070369,581.4490751081759,2310.5157901785446,0.17391304347826086,0.06452115692941081,-75.1768136987117,-1623.812481056871,23,-2884.324610159642,581.4490751081759,3465.773685267818,0.043478260869565216,0.00869494729118619,-125.40541783302791,-2726.443259139395,23,-4039.582505248914,581.4490751081759,4621.031580357089,0.0,0.0,-175.6340219673441,-3829.074037221918,-2235.7141029075583,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p0,avg_depth_beyond_l1_qty_imbalance,1,1,follow,10,0.95,0.5792902730551526,0.5,2.6725913756795983,0.0,536.0,11,1,24,-1737.5233454950417,623.0939680740287,2360.6173135690706,0.25,0.258604253670025,-72.39680606229341,-1704.5456300239357,24,-2917.832002279577,623.0939680740287,3540.925970353606,0.20833333333333334,0.09688308027642371,-121.5763334283157,-2747.0528170875286,24,-4098.140659064113,623.0939680740287,4721.234627138141,0.125,0.030117145317414083,-170.75586079433802,-3879.3885069917624,-2360.223786493322,1,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H3_TQ0p95_SPQ0p5_CQ0p0,avg_depth_slope_ask,1,1,reverse,3,0.95,1228.4406250000002,0.5,2.6725913756795983,0.0,536.0,7,1,24,-1771.989118436637,634.460803953163,2406.4499223898,0.16666666666666666,0.06305682889404345,-73.83287993485987,-1666.7348844231387,24,-2975.2140796315366,634.460803953163,3609.6748835846993,0.041666666666666664,0.008431565956377373,-123.96725331798069,-2817.33272861129,24,-4178.439040826436,634.460803953163,4812.8998447796,0.0,0.0,-174.1016267011015,-3967.9305727994406,-2384.6599639638002,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p75,avg_depth_convexity_ask,1,1,follow,10,0.95,4382.962500000001,0.5,2.6725913756795983,0.75,80028.5,8,1,21,-2058.6430448049414,64.63854787834839,2123.28159268329,0.09523809523809523,0.1296793080142459,-98.03062118118768,-2002.9062258145366,21,-3120.2838411465864,64.63854787834839,3184.9223890249336,0.09523809523809523,0.061781400897953226,-148.5849448165041,-3011.919905149433,21,-4181.924637488231,64.63854787834839,4246.56318536658,0.047619047619047616,0.03380068042719728,-199.13926845182056,-4020.9335844843285,-1809.0331522790489,0,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H10_TQ0p95_SPQ0p9_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,follow,10,0.95,0.5792902730551526,0.9,4.157489561967698,0.75,80028.5,5,1,19,-2080.658485867707,37.200442315465864,2117.8589281831732,0.10526315789473684,0.06958199010800262,-109.50834136145826,-1946.8682465804457,19,-3139.5879499592934,37.200442315465864,3176.788392274759,0.10526315789473684,0.018426560809190796,-165.24147105048914,-2945.1981287512685,19,-4198.51741405088,37.200442315465864,4235.7178563663465,0.05263157894736842,0.001039979988093183,-220.97460073951999,-3943.5280109220907,-2760.7138064131104,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H10_TQ0p95_SPQ0p75_CQ0p5,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,10,0.95,0.5792902730551526,0.75,3.4284694119258963,0.5,29584.5,9,1,18,-2356.259634204482,-488.5760144725636,1867.6836197319183,0.16666666666666666,0.08228525774551547,-130.90331301136013,-2449.765684790803,18,-3290.101444070441,-488.5760144725636,2801.5254295978775,0.05555555555555555,0.024996473299481275,-182.78341355946895,-3223.7548958012917,18,-4223.9432539364,-488.5760144725636,3735.3672394638365,0.05555555555555555,0.00623925715904545,-234.66351410757775,-4058.9116709663394,-1825.6209354936204,0,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H10_TQ0p95_SPQ0p9_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,10,0.95,0.5792902730551526,0.9,4.157489561967698,0.75,80028.5,5,1,19,-2155.059370498639,-37.200442315465864,2117.8589281831732,0.21052631578947367,0.09530192964761797,-113.42417739466521,-2066.863974178513,19,-3213.9888345902255,-37.200442315465864,3176.788392274759,0.05263157894736842,0.012105488076477601,-169.15730708369608,-3044.7811642736683,19,-4272.918298681812,-37.200442315465864,4235.7178563663465,0.0,0.0,-224.89043677272696,-4043.1110464444905,-2760.7138064131104,1,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H6_TQ0p95_SPQ0p75_CQ0p75,avg_level_weighted_depth_imbalance,1,1,reverse,6,0.95,0.6029320854321769,0.75,3.4284694119258963,0.75,80028.5,5,1,22,-1968.9283146280648,346.857308368742,2315.7856229968065,0.13636363636363635,0.09835878848045834,-89.49674157400294,-1835.1386211097256,22,-3126.8211261264682,346.857308368742,3473.6784344952102,0.09090909090909091,0.026350736487863735,-142.12823300574857,-2940.40431560138,22,-4284.7139376248715,346.857308368742,4631.571245993613,0.045454545454545456,0.0009274752111459016,-194.75972443749416,-4045.6700100930334,-2221.7409221352,1,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p75,avg_depth_slope_bid,1,1,follow,10,0.95,1188.7843750000002,0.5,2.6725913756795983,0.75,80028.5,5,1,26,-1669.0910118706202,947.5697951812913,2616.660807051911,0.23076923076923078,0.17870804847315197,-64.19580814887,-1666.1088170311732,26,-2977.421415396576,947.5697951812913,3924.991210577867,0.15384615384615385,0.03347562001206243,-114.51620828448368,-2925.816712194349,26,-4285.751818922532,947.5697951812913,5233.321614103822,0.0,0.0,-164.83660842009738,-4185.524607357524,-2379.55223349519,1,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H10_TQ0p95_SPQ0p75_CQ0p75,avg_depth_slope_ask,1,1,follow,10,0.95,1228.4406250000002,0.75,3.4284694119258963,0.75,80028.5,7,1,21,-2076.2830784305693,146.99100142492335,2223.2740798554923,0.19047619047619047,0.10860752516201666,-98.87062278240806,-2020.546259440164,21,-3187.9201183583154,146.99100142492335,3334.911119783239,0.09523809523809523,0.020140329924914116,-151.80571992182453,-3079.5561823611615,21,-4299.557158286063,146.99100142492335,4446.548159710985,0.0,0.0,-204.7408170612411,-4138.566105282159,-2667.493276108308,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H10_TQ0p95_SPQ0p5_CQ0p75,avg_depth_convexity_ask,1,1,reverse,10,0.95,4382.962500000001,0.5,2.6725913756795983,0.75,80028.5,8,1,21,-2187.920140561638,-64.63854787834839,2123.28159268329,0.23809523809523808,0.08728644820014657,-104.186673360078,-2033.1484915250478,21,-3249.5609369032836,-64.63854787834839,3184.9223890249336,0.09523809523809523,0.009276015556993648,-154.74099699539445,-3042.162170859944,21,-4311.201733244929,-64.63854787834839,4246.56318536658,0.0,0.0,-205.29532063071088,-4051.1758501948407,-1809.0331522790489,0,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H6_TQ0p95_SPQ0p5_CQ0p75,avg_depth_slope_ask,1,1,follow,6,0.95,1228.4406250000002,0.5,2.6725913756795983,0.75,80028.5,7,1,19,-2550.2099235996066,-632.5623259975766,1917.6475976020297,0.05263157894736842,0.010333347139293179,-134.2215749262951,-2473.4911490909503,19,-3509.0337224006207,-632.5623259975766,2876.4713964030448,0.0,0.0,-184.68598538950636,-3379.6878308852165,19,-4467.857521201635,-632.5623259975766,3835.2951952040594,0.0,0.0,-235.15039585271762,-4285.88451267948,-1884.3385711115718,0,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p0,avg_depth_slope_bid,1,1,follow,10,0.95,1188.7843750000002,0.5,2.6725913756795983,0.0,536.0,5,1,28,-1694.589532839149,1114.2775148615503,2808.8670477006985,0.21428571428571427,0.176493620541918,-60.521054744255316,-1691.6073379997017,28,-3099.023056689498,1114.2775148615503,4213.300571551048,0.14285714285714285,0.03220438188360581,-110.67939488176778,-3047.418353487271,28,-4503.456580539848,1114.2775148615503,5617.734095401397,0.0,0.0,-160.83773501928027,-4403.229368974839,-2601.356634717152,1,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p5,avg_depth_slope_bid,1,1,follow,10,0.95,1188.7843750000002,0.5,2.6725913756795983,0.5,29584.5,5,1,28,-1694.589532839149,1114.2775148615503,2808.8670477006985,0.21428571428571427,0.176493620541918,-60.521054744255316,-1691.6073379997017,28,-3099.023056689498,1114.2775148615503,4213.300571551048,0.14285714285714285,0.03220438188360581,-110.67939488176778,-3047.418353487271,28,-4503.456580539848,1114.2775148615503,5617.734095401397,0.0,0.0,-160.83773501928027,-4403.229368974839,-2601.356634717152,1,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H6_TQ0p95_SPQ0p5_CQ0p5,avg_level_weighted_depth_imbalance,1,1,reverse,6,0.95,0.6029320854321769,0.5,2.6725913756795983,0.5,29584.5,10,1,26,-1926.412407275586,687.038822287911,2613.4512295634972,0.15384615384615385,0.15136258009969158,-74.09278489521485,-2040.5070515396853,26,-3233.1380220573346,687.038822287911,3920.1768443452456,0.11538461538461539,0.048096980120804614,-124.35146238682056,-3250.158274815561,26,-4539.863636839083,687.038822287911,5226.9024591269945,0.07692307692307693,0.007139650692588514,-174.61013987842625,-4459.809498091437,-2963.9982437339295,1,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H10_TQ0p95_SPQ0p75_CQ0p0,avg_depth_slope_ask,1,1,follow,10,0.95,1228.4406250000002,0.75,3.4284694119258963,0.0,536.0,7,1,22,-2236.5169095189485,78.4362218713809,2314.953131390329,0.18181818181818182,0.10161710268855793,-101.65985952358857,-2180.780090528543,22,-3393.9934752141135,78.4362218713809,3472.4296970854944,0.09090909090909091,0.01894062977453307,-154.27243069155062,-3285.6295392169595,22,-4551.470040909278,78.4362218713809,4629.906262780658,0.0,0.0,-206.88500185951264,-4390.478987905375,-2690.6175480896018,1,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H10_TQ0p95_SPQ0p75_CQ0p5,avg_depth_slope_ask,1,1,follow,10,0.95,1228.4406250000002,0.75,3.4284694119258963,0.5,29584.5,7,1,22,-2236.5169095189485,78.4362218713809,2314.953131390329,0.18181818181818182,0.10161710268855793,-101.65985952358857,-2180.780090528543,22,-3393.9934752141135,78.4362218713809,3472.4296970854944,0.09090909090909091,0.01894062977453307,-154.27243069155062,-3285.6295392169595,22,-4551.470040909278,78.4362218713809,4629.906262780658,0.0,0.0,-206.88500185951264,-4390.478987905375,-2690.6175480896018,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H10_TQ0p9_SPQ0p5_CQ0p5,avg_depth_beyond_l1_qty_imbalance,1,1,follow,10,0.9,0.4628532906704733,0.5,2.6725913756795983,0.5,29584.5,12,1,39,-620.5868624097209,3333.111856779436,3953.698719189157,0.358974358974359,0.7557565553912863,-15.912483651531305,-1116.664477162809,39,-2597.4362220042995,3333.111856779436,5930.548078783737,0.3076923076923077,0.322877046145405,-66.60092876934101,-2426.65703681225,39,-4574.285581598878,3333.111856779436,7907.397438378314,0.20512820512820512,0.14461315497669278,-117.28937388715072,-4355.5334295265275,-3637.235233658208,1,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p0,depth_withdrawal_pressure,1,1,follow,10,0.95,31101.25,0.5,2.6725913756795983,0.0,536.0,5,1,20,-2565.115251170881,-554.3704162569107,2010.7448349139706,0.0,0.0,-128.25576255854406,-2427.803603730502,20,-3570.487668627866,-554.3704162569107,3016.1172523709556,0.0,0.0,-178.5243834313933,-3379.2054710749208,20,-4575.860086084851,-554.3704162569107,4021.4896698279413,0.0,0.0,-228.79300430424254,-4330.607338419339,-1958.117292073548,0,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p5,depth_withdrawal_pressure,1,1,follow,10,0.95,31101.25,0.5,2.6725913756795983,0.5,29584.5,5,1,20,-2565.115251170881,-554.3704162569107,2010.7448349139706,0.0,0.0,-128.25576255854406,-2427.803603730502,20,-3570.487668627866,-554.3704162569107,3016.1172523709556,0.0,0.0,-178.5243834313933,-3379.2054710749208,20,-4575.860086084851,-554.3704162569107,4021.4896698279413,0.0,0.0,-228.79300430424254,-4330.607338419339,-1958.117292073548,0,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p75,depth_withdrawal_pressure,1,1,follow,10,0.95,31101.25,0.5,2.6725913756795983,0.75,80028.5,5,1,20,-2565.115251170881,-554.3704162569107,2010.7448349139706,0.0,0.0,-128.25576255854406,-2427.803603730502,20,-3570.487668627866,-554.3704162569107,3016.1172523709556,0.0,0.0,-178.5243834313933,-3379.2054710749208,20,-4575.860086084851,-554.3704162569107,4021.4896698279413,0.0,0.0,-228.79300430424254,-4330.607338419339,-1958.117292073548,0,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H10_TQ0p95_SPQ0p75_CQ0p75,avg_depth_slope_ask,1,1,reverse,10,0.95,1228.4406250000002,0.75,3.4284694119258963,0.75,80028.5,7,1,21,-2370.265081280416,-146.99100142492335,2223.2740798554923,0.19047619047619047,0.07454770902429901,-112.8697657752579,-2314.9239425335372,21,-3481.902121208162,-146.99100142492335,3334.911119783239,0.047619047619047616,0.01290281972964504,-165.80486291467437,-3320.0169644468524,21,-4593.539161135908,-146.99100142492335,4446.548159710985,0.0,0.0,-218.73996005409086,-4333.51327808582,-2667.493276108308,1,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H3_TQ0p95_SPQ0p75_CQ0p75,avg_level_weighted_depth_imbalance,1,1,reverse,3,0.95,0.6029320854321769,0.75,3.4284694119258963,0.75,80028.5,7,1,24,-2119.8403896539526,418.20242170897967,2538.0428113629323,0.20833333333333334,0.04590499265062593,-88.32668290224802,-2017.8638237270998,24,-3388.8617953354187,418.20242170897967,3807.064217044398,0.0,0.0,-141.20257480564246,-3230.9804443151725,24,-4657.883201016884,418.20242170897967,5076.085622725865,0.0,0.0,-194.07846670903686,-4447.374732989889,-2440.4546243440946,1,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_FOLLOW_H10_TQ0p95_SPQ0p75_CQ0p5,avg_level_weighted_depth_imbalance,1,1,follow,10,0.95,0.6029320854321769,0.75,3.4284694119258963,0.5,29584.5,11,1,26,-1985.1591444133178,722.8828075678707,2708.0419519811876,0.15384615384615385,0.2684532901580452,-76.3522747851276,-1862.3529261015697,26,-3339.1801204039116,722.8828075678707,4062.0629279717823,0.15384615384615385,0.13345025155465473,-128.43000463091968,-3168.400935211863,26,-4693.201096394506,722.8828075678707,5416.083903962375,0.07692307692307693,0.0738829701879108,-180.50773447671176,-4474.448944322156,-3291.715773589432,1,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H10_TQ0p95_SPQ0p75_CQ0p0,avg_depth_slope_ask,1,1,reverse,10,0.95,1228.4406250000002,0.75,3.4284694119258963,0.0,536.0,7,1,22,-2393.3893532617103,-78.4362218713809,2314.953131390329,0.18181818181818182,0.07388066274248208,-108.79042514825956,-2338.0482145148317,22,-3550.8659189568752,-78.4362218713809,3472.4296970854944,0.045454545454545456,0.012655396607798085,-161.4029963162216,-3388.980762195565,22,-4708.34248465204,-78.4362218713809,4629.906262780658,0.0,0.0,-214.01556748418363,-4448.316601601951,-2690.6175480896018,1,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H10_TQ0p95_SPQ0p75_CQ0p5,avg_depth_slope_ask,1,1,reverse,10,0.95,1228.4406250000002,0.75,3.4284694119258963,0.5,29584.5,7,1,22,-2393.3893532617103,-78.4362218713809,2314.953131390329,0.18181818181818182,0.07388066274248208,-108.79042514825956,-2338.0482145148317,22,-3550.8659189568752,-78.4362218713809,3472.4296970854944,0.045454545454545456,0.012655396607798085,-161.4029963162216,-3388.980762195565,22,-4708.34248465204,-78.4362218713809,4629.906262780658,0.0,0.0,-214.01556748418363,-4448.316601601951,-2690.6175480896018,1,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H10_TQ0p95_SPQ0p5_CQ0p5,avg_level_weighted_depth_imbalance,1,1,reverse,10,0.95,0.6029320854321769,0.5,2.6725913756795983,0.5,29584.5,9,1,20,-2701.3721839108957,-677.4038146621365,2023.968369248759,0.05,0.007499744838676568,-135.06860919554478,-2652.6992267771057,20,-3713.3563685352747,-677.4038146621365,3035.952553873139,0.0,0.0,-185.66781842676374,-3596.297752445515,20,-4725.3405531596545,-677.4038146621365,4047.936738497518,0.0,0.0,-236.26702765798274,-4560.308970189593,-3018.9865122044093,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H6_TQ0p9_SPQ0p5_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,follow,6,0.9,0.4628532906704733,0.5,2.6725913756795983,0.75,80028.5,9,1,28,-1866.9832411337234,991.5024489272282,2858.485690060952,0.21428571428571427,0.2674417956590733,-66.67797289763298,-1790.2644666250671,28,-3296.226086164199,991.5024489272282,4287.728535091428,0.17857142857142858,0.11022172283172678,-117.72236022014997,-3166.880194648794,28,-4725.468931194675,991.5024489272282,5716.971380121904,0.14285714285714285,0.03341097949305222,-168.76674754266696,-4543.49592267252,-2528.009957160604,1,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H6_TQ0p95_SPQ0p5_CQ0p5,avg_depth_slope_ask,1,1,follow,6,0.95,1228.4406250000002,0.5,2.6725913756795983,0.5,29584.5,7,1,20,-2727.5824495763827,-718.2558004395155,2009.3266491368668,0.05,0.009667874276101435,-136.37912247881914,-2650.8636750677265,20,-3732.245774144815,-718.2558004395155,3013.9899737053,0.0,0.0,-186.61228870724077,-3602.899882629411,20,-4736.909098713249,-718.2558004395155,4018.6532982737335,0.0,0.0,-236.84545493566242,-4554.936090191094,-1890.3241482044696,0,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p0,avg_depth_convexity_ask,1,1,follow,10,0.95,4382.962500000001,0.5,2.6725913756795983,0.0,536.0,9,1,24,-2413.029698062386,2.0837018061214962,2415.1133998685073,0.08333333333333333,0.11278207146100219,-100.54290408593276,-2357.2928790719807,24,-3620.58639799664,2.0837018061214962,3622.670099802761,0.08333333333333333,0.0537027444608776,-150.85776658319332,-3512.2224619994854,24,-4828.143097930893,2.0837018061214962,4830.2267997370145,0.041666666666666664,0.029409708984960665,-201.1726290804539,-4667.152044926991,-2163.419805536493,0,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H10_TQ0p95_SPQ0p5_CQ0p5,avg_depth_convexity_ask,1,1,follow,10,0.95,4382.962500000001,0.5,2.6725913756795983,0.5,29584.5,9,1,24,-2413.029698062386,2.0837018061214962,2415.1133998685073,0.08333333333333333,0.11278207146100219,-100.54290408593276,-2357.2928790719807,24,-3620.58639799664,2.0837018061214962,3622.670099802761,0.08333333333333333,0.0537027444608776,-150.85776658319332,-3512.2224619994854,24,-4828.143097930893,2.0837018061214962,4830.2267997370145,0.041666666666666664,0.029409708984960665,-201.1726290804539,-4667.152044926991,-2163.419805536493,0,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H10_TQ0p95_SPQ0p5_CQ0p0,avg_depth_convexity_ask,1,1,reverse,10,0.95,4382.962500000001,0.5,2.6725913756795983,0.0,536.0,9,1,24,-2417.197101674629,-2.0837018061214962,2415.1133998685073,0.20833333333333334,0.07966670548377183,-100.71654590310953,-2262.4254526380378,24,-3624.7538016088824,-2.0837018061214962,3622.670099802761,0.08333333333333333,0.00832386113555155,-151.0314084003701,-3417.3550355655434,24,-4832.310501543136,-2.0837018061214962,4830.2267997370145,0.0,0.0,-201.34627089763066,-4572.284618493049,-2163.419805536493,0,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H10_TQ0p95_SPQ0p5_CQ0p5,avg_depth_convexity_ask,1,1,reverse,10,0.95,4382.962500000001,0.5,2.6725913756795983,0.5,29584.5,9,1,24,-2417.197101674629,-2.0837018061214962,2415.1133998685073,0.20833333333333334,0.07966670548377183,-100.71654590310953,-2262.4254526380378,24,-3624.7538016088824,-2.0837018061214962,3622.670099802761,0.08333333333333333,0.00832386113555155,-151.0314084003701,-3417.3550355655434,24,-4832.310501543136,-2.0837018061214962,4830.2267997370145,0.0,0.0,-201.34627089763066,-4572.284618493049,-2163.419805536493,0,0
P256_DEPTH_WITHDRAWAL_PRESSURE_REVERSE_H6_TQ0p95_SPQ0p5_CQ0p0,depth_withdrawal_pressure,1,1,reverse,6,0.95,31101.25,0.5,2.6725913756795983,0.0,536.0,6,1,26,-2242.969501141798,361.02768250481085,2603.997183646608,0.15384615384615385,0.06602207890011588,-86.268057736223,-2291.170675722858,26,-3544.9680929651017,361.02768250481085,3905.9957754699126,0.038461538461538464,0.017631275596469258,-136.34492665250391,-3485.2818164259133,26,-4846.966684788406,361.02768250481085,5207.994367293216,0.038461538461538464,0.001998730495600583,-186.42179556878486,-4679.392957128967,-2596.142547718069,1,0
P256_DEPTH_WITHDRAWAL_PRESSURE_REVERSE_H6_TQ0p95_SPQ0p5_CQ0p5,depth_withdrawal_pressure,1,1,reverse,6,0.95,31101.25,0.5,2.6725913756795983,0.5,29584.5,6,1,26,-2242.969501141798,361.02768250481085,2603.997183646608,0.15384615384615385,0.06602207890011588,-86.268057736223,-2291.170675722858,26,-3544.9680929651017,361.02768250481085,3905.9957754699126,0.038461538461538464,0.017631275596469258,-136.34492665250391,-3485.2818164259133,26,-4846.966684788406,361.02768250481085,5207.994367293216,0.038461538461538464,0.001998730495600583,-186.42179556878486,-4679.392957128967,-2596.142547718069,1,0
