root,trade_date,exchange,symbol,file,rows,column_count,missing_required_columns,required_schema_pass,l1_book_sample_pass,observed_trade_dates,observed_symbols,sample_status,sample_error
real_data_sample\l2_multiday_panel,2026-07-10,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\part-100117_914479-050483.parquet,5,54,,True,False,2026-07-10,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\part-034503_704039-000024.parquet,1,54,,True,True,2026-07-10,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\part-100501_808605-050508.parquet,1,54,,True,False,2026-07-10,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\part-034517_509328-000056.parquet,2,54,,True,False,2026-07-10,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\part-100501_949071-050509.parquet,1,54,,True,False,2026-07-10,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\part-034503_830760-000025.parquet,1,54,,True,True,2026-07-10,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\part-100502_083531-050510.parquet,1,54,,True,False,2026-07-10,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\part-034503_950112-000026.parquet,1,54,,True,True,2026-07-10,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\part-100118_427973-050487.parquet,3,54,,True,True,2026-07-10,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\part-034504_082031-000027.parquet,2,54,,True,True,2026-07-10,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\part-100118_549569-050488.parquet,7,54,,True,False,2026-07-10,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\part-034504_206778-000028.parquet,1,54,,True,True,2026-07-10,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\part-100502_213121-050511.parquet,1,54,,True,False,2026-07-10,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TCS\part-034504_326835-000029.parquet,1,54,,True,True,2026-07-10,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TCS\part-100118_856115-050490.parquet,7,54,,True,True,2026-07-10,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\part-034504_447838-000030.parquet,1,54,,True,True,2026-07-10,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\part-100502_338219-050512.parquet,1,54,,True,False,2026-07-10,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\part-034504_579897-000031.parquet,1,54,,True,True,2026-07-10,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\part-100502_466504-050513.parquet,1,54,,True,False,2026-07-10,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\part-034504_701826-000032.parquet,1,54,,True,True,2026-07-10,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-10,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\part-100502_587143-050514.parquet,1,54,,True,False,2026-07-10,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\part-034501_461115-000006.parquet,1,54,,True,True,2026-07-13,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\part-100140_980924-050206.parquet,1,54,,True,False,2026-07-13,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\part-034501_605662-000007.parquet,1,54,,True,True,2026-07-13,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\part-100122_227622-050181.parquet,1,54,,True,False,2026-07-13,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_757997-000008.parquet,1,54,,True,True,2026-07-13,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\part-100122_365351-050182.parquet,1,54,,True,False,2026-07-13,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\part-034515_611482-000036.parquet,2,54,,True,True,2026-07-13,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\part-100141_131697-050207.parquet,1,54,,True,False,2026-07-13,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\part-034501_889174-000009.parquet,1,54,,True,True,2026-07-13,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\part-100141_292382-050208.parquet,1,54,,True,False,2026-07-13,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\part-034502_038569-000010.parquet,1,54,,True,True,2026-07-13,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\part-100122_503645-050183.parquet,1,54,,True,False,2026-07-13,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\part-034502_179937-000011.parquet,1,54,,True,True,2026-07-13,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\part-100122_650311-050184.parquet,1,54,,True,False,2026-07-13,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\part-034502_320381-000012.parquet,1,54,,True,True,2026-07-13,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\part-100141_444873-050209.parquet,1,54,,True,False,2026-07-13,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\part-034502_452126-000013.parquet,1,54,,True,True,2026-07-13,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\part-100122_785508-050185.parquet,1,54,,True,False,2026-07-13,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\part-034516_327126-000042.parquet,2,54,,True,False,2026-07-13,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\part-100122_930799-050186.parquet,1,54,,True,False,2026-07-13,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\part-034502_601925-000014.parquet,1,54,,True,True,2026-07-13,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\part-100123_073528-050187.parquet,1,54,,True,False,2026-07-13,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\part-034502_729724-000015.parquet,1,54,,True,True,2026-07-13,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\part-100123_219242-050188.parquet,1,54,,True,False,2026-07-13,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\part-034502_860555-000016.parquet,1,54,,True,True,2026-07-13,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\part-100123_361642-050189.parquet,1,54,,True,False,2026-07-13,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\part-034502_988562-000017.parquet,1,54,,True,True,2026-07-13,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\part-100123_501495-050190.parquet,1,54,,True,False,2026-07-13,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=INFY\part-034503_117898-000018.parquet,1,54,,True,True,2026-07-13,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=INFY\part-100123_638331-050191.parquet,1,54,,True,False,2026-07-13,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\part-034517_017153-000048.parquet,2,54,,True,False,2026-07-13,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\part-100123_781513-050192.parquet,1,54,,True,False,2026-07-13,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ITC\part-034503_268298-000019.parquet,1,54,,True,True,2026-07-13,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ITC\part-100123_923122-050193.parquet,1,54,,True,False,2026-07-13,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\part-034517_282487-000050.parquet,2,54,,True,False,2026-07-13,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\part-100124_062827-050194.parquet,1,54,,True,False,2026-07-13,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\part-034503_409193-000020.parquet,1,54,,True,True,2026-07-13,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\part-100124_217580-050195.parquet,1,54,,True,False,2026-07-13,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=LT\part-034503_545025-000021.parquet,1,54,,True,True,2026-07-13,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=LT\part-100124_362972-050196.parquet,1,54,,True,False,2026-07-13,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=M&M\part-034503_695120-000022.parquet,1,54,,True,True,2026-07-13,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=M&M\part-100141_602057-050210.parquet,1,54,,True,False,2026-07-13,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\part-034503_823825-000023.parquet,2,54,,True,True,2026-07-13,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\part-100124_507989-050197.parquet,1,54,,True,False,2026-07-13,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\part-034503_950077-000024.parquet,1,54,,True,True,2026-07-13,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\part-100124_654903-050198.parquet,1,54,,True,False,2026-07-13,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\part-034518_008261-000056.parquet,2,54,,True,False,2026-07-13,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\part-100124_794529-050199.parquet,1,54,,True,False,2026-07-13,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\part-034504_083380-000025.parquet,1,54,,True,True,2026-07-13,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\part-100124_949284-050200.parquet,1,54,,True,False,2026-07-13,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\part-034504_243903-000026.parquet,1,54,,True,True,2026-07-13,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\part-100108_778994-050179.parquet,1,54,,True,False,2026-07-13,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\part-034504_383495-000027.parquet,2,54,,True,True,2026-07-13,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\part-100125_096592-050201.parquet,1,54,,True,False,2026-07-13,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\part-034504_524718-000028.parquet,2,54,,True,True,2026-07-13,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\part-100125_256362-050202.parquet,1,54,,True,False,2026-07-13,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=TCS\part-034504_658177-000029.parquet,1,54,,True,True,2026-07-13,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=TCS\part-100108_924738-050180.parquet,1,54,,True,False,2026-07-13,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\part-034504_798344-000030.parquet,1,54,,True,True,2026-07-13,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\part-100125_418803-050203.parquet,1,54,,True,False,2026-07-13,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\part-034504_922769-000031.parquet,1,54,,True,True,2026-07-13,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\part-100125_566742-050204.parquet,1,54,,True,False,2026-07-13,ULTRACEMCO,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\part-034505_052199-000032.parquet,1,54,,True,True,2026-07-13,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-13,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\part-100125_705145-050205.parquet,1,54,,True,False,2026-07-13,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\part-034500_632676-000001.parquet,1,54,,True,True,2026-07-14,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\part-100139_611568-049722.parquet,1,54,,True,False,2026-07-14,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\part-034500_798004-000002.parquet,1,54,,True,True,2026-07-14,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\part-100139_756420-049723.parquet,1,54,,True,False,2026-07-14,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\part-034500_954024-000003.parquet,2,54,,True,True,2026-07-14,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\part-100119_773845-049696.parquet,1,54,,True,False,2026-07-14,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\part-034501_115368-000004.parquet,1,54,,True,False,2026-07-14,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\part-100139_904980-049724.parquet,1,54,,True,False,2026-07-14,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\part-034501_274405-000005.parquet,2,54,,True,True,2026-07-14,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\part-100119_906571-049697.parquet,1,54,,True,False,2026-07-14,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\part-034501_414136-000006.parquet,1,54,,True,True,2026-07-14,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\part-100140_055285-049725.parquet,1,54,,True,False,2026-07-14,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\part-034501_562116-000007.parquet,1,54,,True,True,2026-07-14,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\part-100120_192084-049699.parquet,1,54,,True,False,2026-07-14,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-034501_706625-000008.parquet,1,54,,True,True,2026-07-14,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-100120_331836-049700.parquet,1,54,,True,False,2026-07-14,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-034501_839149-000009.parquet,1,54,,True,True,2026-07-14,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-100140_216627-049726.parquet,1,54,,True,False,2026-07-14,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-034501_979205-000010.parquet,1,54,,True,False,2026-07-14,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-100120_471606-049701.parquet,1,54,,True,False,2026-07-14,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-034502_145371-000011.parquet,2,54,,True,True,2026-07-14,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-100140_372066-049727.parquet,1,54,,True,False,2026-07-14,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-034502_307986-000012.parquet,2,54,,True,True,2026-07-14,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-100120_774208-049703.parquet,1,54,,True,False,2026-07-14,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-034502_458235-000013.parquet,1,54,,True,True,2026-07-14,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-14,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-100120_911778-049704.parquet,1,54,,True,False,2026-07-14,HINDUNILVR,ok,
