trade_date,exchange,symbol,remote_path,local_path,remote_size
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-040831_382487-003137.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-040831_382487-003137.parquet,34635
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-040846_384168-003169.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-040846_384168-003169.parquet,34657
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-040900_631315-003201.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-040900_631315-003201.parquet,34354
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-040914_881171-003233.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-040914_881171-003233.parquet,34719
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-040929_134363-003265.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-040929_134363-003265.parquet,34514
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-040943_632230-003297.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-040943_632230-003297.parquet,34730
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-040958_138867-003329.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-040958_138867-003329.parquet,34752
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041012_883380-003361.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041012_883380-003361.parquet,34755
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041027_134473-003393.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041027_134473-003393.parquet,34677
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041041_385749-003425.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041041_385749-003425.parquet,34505
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041055_389136-003457.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041055_389136-003457.parquet,34717
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041109_382592-003489.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041109_382592-003489.parquet,34489
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041123_382165-003521.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041123_382165-003521.parquet,34518
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041137_133384-003553.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041137_133384-003553.parquet,34752
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041151_633889-003585.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041151_633889-003585.parquet,35766
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041205_635252-003617.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041205_635252-003617.parquet,35889
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041219_633861-003649.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041219_633861-003649.parquet,35770
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041233_632587-003681.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041233_632587-003681.parquet,35783
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041247_632696-003713.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041247_632696-003713.parquet,34711
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041301_885315-003745.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041301_885315-003745.parquet,34665
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041316_154153-003777.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041316_154153-003777.parquet,34520
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041330_383424-003809.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041330_383424-003809.parquet,34664
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041344_636137-003841.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041344_636137-003841.parquet,34630
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041358_882203-003873.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041358_882203-003873.parquet,34396
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041413_134970-003905.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041413_134970-003905.parquet,34663
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041427_384334-003937.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041427_384334-003937.parquet,34698
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041441_382496-003969.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041441_382496-003969.parquet,34562
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041455_635210-004001.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041455_635210-004001.parquet,34452
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041509_651892-004033.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041509_651892-004033.parquet,34504
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041524_883397-004065.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041524_883397-004065.parquet,34740
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041538_886807-004097.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041538_886807-004097.parquet,34503
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041553_133832-004129.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041553_133832-004129.parquet,34746
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041606_882694-004161.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041606_882694-004161.parquet,34628
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041620_883501-004193.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041620_883501-004193.parquet,34681
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041635_132369-004225.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041635_132369-004225.parquet,34702
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041649_133839-004257.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041649_133839-004257.parquet,34611
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041703_384085-004289.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041703_384085-004289.parquet,34531
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041717_381938-004321.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041717_381938-004321.parquet,34476
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041731_386139-004353.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041731_386139-004353.parquet,34518
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041745_383652-004385.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041745_383652-004385.parquet,34913
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041759_384175-004417.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041759_384175-004417.parquet,35105
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041813_385417-004449.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041813_385417-004449.parquet,35188
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041827_634572-004481.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041827_634572-004481.parquet,35687
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041841_883394-004513.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041841_883394-004513.parquet,35410
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041855_883290-004545.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041855_883290-004545.parquet,34502
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041909_884708-004577.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041909_884708-004577.parquet,34606
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041923_882684-004609.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041923_882684-004609.parquet,34520
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041937_884118-004641.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041937_884118-004641.parquet,34858
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-041951_884501-004673.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-041951_884501-004673.parquet,35527
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042005_884084-004705.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042005_884084-004705.parquet,35826
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042019_892891-004737.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042019_892891-004737.parquet,35503
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042034_138945-004769.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042034_138945-004769.parquet,35654
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042048_385500-004801.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042048_385500-004801.parquet,34757
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042102_392256-004833.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042102_392256-004833.parquet,34608
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042116_383135-004865.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042116_383135-004865.parquet,34735
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042130_383598-004897.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042130_383598-004897.parquet,34679
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042144_408128-004929.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042144_408128-004929.parquet,35303
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042158_385163-004961.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042158_385163-004961.parquet,35438
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042212_634853-004993.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042212_634853-004993.parquet,35343
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042226_634392-005025.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042226_634392-005025.parquet,35040
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042240_884453-005057.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042240_884453-005057.parquet,35313
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042254_886532-005089.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042254_886532-005089.parquet,34720
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042308_883854-005121.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042308_883854-005121.parquet,34756
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042322_882604-005153.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042322_882604-005153.parquet,34508
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042336_886430-005185.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042336_886430-005185.parquet,34674
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042350_883943-005217.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042350_883943-005217.parquet,34553
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042404_889697-005249.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042404_889697-005249.parquet,34695
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042418_885196-005281.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042418_885196-005281.parquet,34455
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042432_883256-005313.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042432_883256-005313.parquet,34644
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042446_883332-005345.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042446_883332-005345.parquet,34653
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042500_883947-005377.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042500_883947-005377.parquet,34626
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042514_886200-005409.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042514_886200-005409.parquet,34518
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042528_883971-005441.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042528_883971-005441.parquet,34733
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042542_886307-005473.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042542_886307-005473.parquet,34534
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042557_132872-005505.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042557_132872-005505.parquet,34481
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042611_385478-005537.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042611_385478-005537.parquet,34661
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042625_382911-005569.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042625_382911-005569.parquet,34708
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042639_384127-005601.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042639_384127-005601.parquet,34513
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042653_385887-005633.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042653_385887-005633.parquet,34518
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042707_633682-005665.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042707_633682-005665.parquet,34711
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042721_633031-005697.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042721_633031-005697.parquet,34673
2026-07-20,NSE,ADANIPORTS,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=ADANIPORTS/part-042735_634728-005729.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=ADANIPORTS\part-042735_634728-005729.parquet,34695
