candidate_id,feature_name,fill_assumption,split,trade_month,observations,expected_fills,symbols,expected_net_pnl_inr,expected_gross_pnl_inr,expected_cost_pnl_inr,adverse_selection_rate
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,train,2026-03,712,324.225,8,-162124.47844171015,-135317.16637171013,26807.31207,0.5224719101123596
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,train,2026-04,599,258.8625,8,-28605.46145188115,-7202.399316881149,21403.062135,0.42070116861435725
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,train,2026-05,692,302.85,7,-55329.913962959086,-30289.912542959093,25040.00142,0.44508670520231214
P89_MICROPRICE_DEV_Q0_9_I0_5,microprice_dev,optimistic_queue,train,2026-06,1026,462.4875,8,-176419.02386351136,-138180.00237851136,38239.021485000005,0.5009746588693957
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,test,2026-07,311,42.0615,8,-46322.66701681104,-42844.97172301104,3477.6952938,0.5819935691318328
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,test,2026-08,601,80.196,8,-66948.74158232947,-60318.04006712948,6630.7015152,0.5707154742096506
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,test,2026-09,709,91.023,8,-76730.91531449775,-69205.02444689775,7525.8908676,0.5867418899858956
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,test,2026-10,133,24.599999999999998,3,-14089.636050268988,-12055.678530268988,2033.95752,0.5714285714285714
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,test,2026-11,628,69.9675,8,-72015.03218925634,-66230.03532825634,5784.9968610000005,0.44904458598726116
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,test,2026-12,379,41.554500000000004,8,-57164.24590960972,-53728.469984209725,3435.7759254000002,0.5118733509234829
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,train,2026-01,430,65.475,8,-89808.91793625716,-84395.36636625715,5413.5515700000005,0.7255813953488373
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,train,2026-02,610,65.4675,8,-70890.90776906136,-65477.97630806137,5412.931461,0.4377049180327869
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,train,2026-03,442,55.0545,8,-64293.50719428406,-59741.53506888406,4551.972125400001,0.5361990950226244
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,train,2026-04,477,44.28,8,-33985.697607230504,-30324.574071230505,3661.123536,0.3941299790356394
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,train,2026-05,254,28.7415,7,-14279.931347900405,-11903.549638100405,2376.3817098,0.46062992125984253
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,pessimistic_queue,train,2026-06,603,69.78150000000001,8,-82903.42054696119,-77133.8023891612,5769.6181578000005,0.5107794361525705
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,test,2026-07,311,80.575,8,-75706.66154684317,-69044.62385684317,6662.037690000001,0.5819935691318328
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,test,2026-08,601,153.82500000000002,8,-96846.99975713358,-84128.56416713358,12718.435590000001,0.5707154742096506
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,test,2026-09,709,179.07500000000002,8,-118258.83480754652,-103452.69891754651,14806.135890000001,0.5867418899858956
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,test,2026-10,133,40.5,3,-17962.9857173734,-14614.397117373403,3348.5886,0.5714285714285714
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,test,2026-11,628,141.5,8,-104241.14897581875,-92541.75917581875,11699.3898,0.44904458598726116
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,test,2026-12,379,86.60000000000001,8,-94212.25430985083,-87052.06238985083,7160.191920000001,0.5118733509234829
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,train,2026-01,430,123.31250000000001,8,-153544.92136057408,-143349.29588557407,10195.625475,0.7255813953488373
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,train,2026-02,610,134.6875,8,-102280.45064454536,-91144.32651954536,11136.124125000002,0.4377049180327869
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,train,2026-03,442,107.91250000000001,8,-103916.18218365136,-94993.84718865136,8922.334995000001,0.5361990950226244
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,train,2026-04,477,96.66250000000001,8,-42318.9817527207,-34326.8102577207,7992.171495000001,0.3941299790356394
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,train,2026-05,254,57.85,7,-19488.50621283187,-14705.398792831873,4783.10742,0.46062992125984253
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,base_queue,train,2026-06,603,141.38750000000002,8,-122013.77763725597,-110323.68947225597,11690.088165000001,0.5107794361525705
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,test,2026-07,311,145.6875,8,-106117.09266154534,-94071.47533654534,12045.617325000001,0.5819935691318328
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,test,2026-08,601,280.125,8,-102518.3425713204,-79357.27142132042,23161.07115,0.5707154742096506
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,test,2026-09,709,333.675,8,-140717.69216166186,-113129.04275166185,27588.64941,0.5867418899858956
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,test,2026-10,133,62.1,3,-17469.73515773541,-12335.232637735407,5134.50252,0.5714285714285714
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,test,2026-11,628,275.96250000000003,8,-108151.97909526972,-85335.06844026972,22816.910655,0.44904458598726116
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,test,2026-12,379,171.7875,8,-128589.05199143446,-114385.45534643446,14203.596645000001,0.5118733509234829
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,train,2026-01,430,215.775,8,-228125.39976298925,-210284.86383298927,17840.535930000002,0.7255813953488373
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,train,2026-02,610,266.625,8,-104929.54788512301,-82884.67293512302,22044.87495,0.4377049180327869
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,train,2026-03,442,202.725,8,-139557.87709360424,-122796.33082360425,16761.546270000003,0.5361990950226244
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,train,2026-04,477,203.2875,8,-18980.234509196333,-2172.1800641963328,16808.054445,0.3941299790356394
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,train,2026-05,254,112.05,7,-18220.813391064996,-8956.384931064997,9264.428460000001,0.46062992125984253
P89_MICROPRICE_DEV_Q0_9_I0_75,microprice_dev,optimistic_queue,train,2026-06,603,272.8125,8,-128231.45836800753,-105674.99349300754,22556.464875,0.5107794361525705
