scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase298_variant_id,strategy_family,symbol,threshold_quantile,daily_event_limit,exit_horizon_ticks,selected_event_rows,trade_months,source_files,uses_raw_book_state_l1_l5,uses_top5,uses_levels_2_to_5,uses_order_count_levels_1_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,15,2,13,0,13,0,1,1,1,1,15,-330.7248,-0.03307248,-0.555617664,1,0,200000.0,0.2,0.18000000000000002,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,6,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-496.08720000000005,-0.04960872,-0.833426496,1,0,300000.0,0.3,0.09333333333333334,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,1,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-992.1744,-0.09921743999999999,-1.6668529919999997,1,0,600000.0,0.6,0.18,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,1,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-496.08720000000005,-0.04960872,-0.833426496,1,0,300000.0,0.3,0.09333333333333334,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,3,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-992.1744,-0.09921743999999999,-1.6668529919999997,1,0,600000.0,0.6,0.18,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,3,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,45,3,42,0,42,0,1,1,1,1,15,-2438.665086377528,-0.2438665086377528,-4.096957345114247,1,0,300000.0,0.3,0.09333333333333334,-2438.665086377528,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,45,6,39,0,39,0,1,1,1,1,15,-2491.8933861437613,-0.24918933861437614,-4.186380888721519,1,0,600000.0,0.6,0.18,-2604.027486377528,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,45,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,5,1,4,0,4,0,1,1,1,1,5,-165.3624,-0.01653624,-0.8334264960000001,1,0,100000.0,0.1,0.08,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,5,2,3,0,3,0,1,1,1,1,5,-330.7248,-0.03307248,-1.6668529920000001,1,0,200000.0,0.2,0.14,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,5,1,4,0,4,0,1,1,1,1,5,-165.3624,-0.01653624,-0.8334264960000001,1,0,100000.0,0.1,0.08,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,3,5,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,5,2,3,0,3,0,1,1,1,1,5,-330.7248,-0.03307248,-1.6668529920000001,1,0,200000.0,0.2,0.14,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,3,5,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,5,1,4,0,4,0,1,1,1,1,5,-165.3624,-0.01653624,-0.8334264960000001,1,0,100000.0,0.1,0.08,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,6,5,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,5,2,3,0,3,0,1,1,1,1,5,-330.7248,-0.03307248,-1.6668529920000001,1,0,200000.0,0.2,0.14,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,6,5,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,15,3,12,0,12,0,1,1,1,1,5,-496.08720000000005,-0.04960872,-2.500279488,1,0,300000.0,0.3,0.08000000000000002,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,1,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,15,6,9,0,9,0,1,1,1,1,5,-992.1744,-0.09921743999999999,-5.000558975999999,1,0,600000.0,0.6,0.14,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,1,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,15,3,12,0,12,0,1,1,1,1,5,-496.08720000000005,-0.04960872,-2.500279488,1,0,300000.0,0.3,0.08000000000000002,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,3,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,15,6,9,0,9,0,1,1,1,1,5,-992.1744,-0.09921743999999999,-5.000558975999999,1,0,600000.0,0.6,0.14,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,3,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,15,3,12,0,12,0,1,1,1,1,5,-465.75475641834015,-0.046575475641834015,-2.347403972348434,1,0,300000.0,0.3,0.08000000000000002,-465.75475641834015,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,6,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,15,6,9,0,9,0,1,1,1,1,5,-1106.743242417251,-0.11067432424172509,-5.577985941782944,1,0,600000.0,0.6,0.14,-1106.743242417251,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-02_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,6,15,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,17,1,16,0,16,0,1,1,1,1,17,-165.3624,-0.01653624,-0.24512544000000003,1,0,100000.0,0.1,0.09411764705882353,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,1,17,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,17,2,15,0,15,0,1,1,1,1,17,-330.7248,-0.03307248,-0.49025088000000006,1,0,200000.0,0.2,0.1823529411764706,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,1,17,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,17,1,16,0,16,0,1,1,1,1,17,-165.3624,-0.01653624,-0.24512544000000003,1,0,100000.0,0.1,0.09411764705882353,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,3,17,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,17,2,15,0,15,0,1,1,1,1,17,-330.7248,-0.03307248,-0.49025088000000006,1,0,200000.0,0.2,0.1823529411764706,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,3,17,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,17,1,16,0,16,0,1,1,1,1,17,-165.3624,-0.01653624,-0.24512544000000003,1,0,100000.0,0.1,0.09411764705882353,-165.3624,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,6,17,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,17,2,15,0,15,0,1,1,1,1,17,-330.7248,-0.03307248,-0.49025088000000006,1,0,200000.0,0.2,0.1823529411764706,-330.7248,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,1,6,17,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,51,3,48,0,48,0,1,1,1,1,17,-496.08720000000005,-0.04960872,-0.73537632,1,0,300000.0,0.3,0.09411764705882354,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,1,51,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,51,6,45,0,45,0,1,1,1,1,17,-992.1744,-0.09921743999999999,-1.4707526399999997,1,0,600000.0,0.6,0.1823529411764706,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,1,51,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,51,3,48,0,48,0,1,1,1,1,17,-496.08720000000005,-0.04960872,-0.73537632,1,0,300000.0,0.3,0.09411764705882354,-496.08720000000005,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,3,51,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,51,6,45,0,45,0,1,1,1,1,17,-992.1744,-0.09921743999999999,-1.4707526399999997,1,0,600000.0,0.6,0.1823529411764706,-992.1744,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,3,51,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,51,3,48,0,48,0,1,1,1,1,17,-933.0640586902857,-0.09330640586902858,-1.3831302517056001,1,0,300000.0,0.3,0.09411764705882354,-933.0640586902857,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,51,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,51,6,45,0,45,0,1,1,1,1,17,-1398.3003917809258,-0.13983003917809259,-2.072774698404667,1,0,600000.0,0.6,0.1823529411764706,-1398.3003917809258,1,0,0,0,0,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,51,1,1,1,1,1,1,0,0,0,0,0,0
