panel,trade_date,symbol,signal_index,entry_index,exit_index,signal_ts_ms,entry_ts_ms,exit_ts_ms,actual_forward_ticks_after_entry,hold_ms,l1_imbalance,l2_l5_imbalance,top5_imbalance,spread_bps_feature,book_slope,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pnl_inr,short_net_pnl_inr,long_gross_pnl_inr,short_gross_pnl_inr,long_cost200_inr,short_cost200_inr,bid_depth_change,ask_depth_change,total_depth_change,order_churn,spread_change,book_slope_change,microtrend_bps,best_side_int,best_net_pnl_inr,signed_label_inr
synthetic,2026-01-01,ADANIPORTS,1610,1611,2165,1784021780.0,1784021780.0,1784022030.0,554,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,1635,1636,2204,1784021792.0,1784021793.0,1784022043.0,568,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,1660,1661,2240,1784021805.0,1784021805.0,1784022055.0,579,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,1685,1686,2279,1784021817.0,1784021818.0,1784022068.0,593,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,1710,1711,2315,1784021830.0,1784021830.0,1784022080.0,604,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,1735,1736,2354,1784021842.0,1784021843.0,1784022093.0,618,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,1760,1761,2390,1784021855.0,1784021855.0,1784022105.0,629,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,1785,1786,2429,1784021867.0,1784021868.0,1784022118.0,643,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,1810,1811,2465,1784021880.0,1784021880.0,1784022130.0,654,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,1835,1836,2504,1784021892.0,1784021893.0,1784022143.0,668,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,1860,1861,2540,1784021905.0,1784021905.0,1784022155.0,679,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,1885,1886,2579,1784021917.0,1784021918.0,1784022168.0,693,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,1910,1911,2615,1784021930.0,1784021930.0,1784022180.0,704,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,1935,1936,2654,1784021942.0,1784021943.0,1784022193.0,718,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,1960,1961,2690,1784021955.0,1784021955.0,1784022205.0,729,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,1985,1986,2729,1784021967.0,1784021968.0,1784022218.0,743,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2010,2011,2759,1784021978.0,1784021978.0,1784022228.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.020737327188940093,0.027868852459016394,0.02347935707532304,0.027777777777777776,-0.009272434011080577,-0.0013312350709228926,42.33793368889849,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2035,2036,2786,1784021986.0,1784021987.0,1784022237.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,-0.10759969902182091,-0.09210526315789473,-0.10161662817551963,0.08108108108108109,-0.002156318421434378,0.00557583233249366,9.85545335085325,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2060,2061,2810,1784021995.0,1784021995.0,1784022245.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2085,2086,2834,1784022003.0,1784022003.0,1784022253.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2110,2111,2861,1784022011.0,1784022012.0,1784022262.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2135,2136,2885,1784022020.0,1784022020.0,1784022270.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2160,2161,2909,1784022028.0,1784022028.0,1784022278.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2185,2186,2936,1784022036.0,1784022037.0,1784022287.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2210,2211,2960,1784022045.0,1784022045.0,1784022295.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2235,2236,2984,1784022053.0,1784022053.0,1784022303.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2260,2261,3011,1784022061.0,1784022062.0,1784022312.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2285,2286,3035,1784022070.0,1784022070.0,1784022320.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2310,2311,3059,1784022078.0,1784022078.0,1784022328.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2335,2336,3086,1784022086.0,1784022087.0,1784022337.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2360,2361,3110,1784022095.0,1784022095.0,1784022345.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2385,2386,3134,1784022103.0,1784022103.0,1784022353.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2410,2411,3161,1784022111.0,1784022112.0,1784022362.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2435,2436,3185,1784022120.0,1784022120.0,1784022370.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2460,2461,3209,1784022128.0,1784022128.0,1784022378.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2485,2486,3236,1784022136.0,1784022137.0,1784022387.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2510,2511,3260,1784022145.0,1784022145.0,1784022395.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2535,2536,3284,1784022153.0,1784022153.0,1784022403.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2560,2561,3311,1784022161.0,1784022162.0,1784022412.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2585,2586,3335,1784022170.0,1784022170.0,1784022420.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2610,2611,3359,1784022178.0,1784022178.0,1784022428.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2635,2636,3386,1784022186.0,1784022187.0,1784022437.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2660,2661,3410,1784022195.0,1784022195.0,1784022445.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2685,2686,3434,1784022203.0,1784022203.0,1784022453.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2710,2711,3461,1784022211.0,1784022212.0,1784022462.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2735,2736,3485,1784022220.0,1784022220.0,1784022470.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2760,2761,3509,1784022228.0,1784022228.0,1784022478.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2785,2786,3536,1784022236.0,1784022237.0,1784022487.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2810,2811,3560,1784022245.0,1784022245.0,1784022495.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
synthetic,2026-01-01,ADANIPORTS,2835,2836,3584,1784022253.0,1784022253.0,1784022503.0,748,250.0,0.22401847575057737,0.22771362586605082,0.22727890232305392,2.190100744633506,-0.10311099035457139,1828.4,1818.5,1828.0,1818.9,-699.6569376712058,326.3738423287942,-534.6000000000058,491.3999999999942,165.0569376712,165.0261576712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,326.3738423287942,-1026.03078
synthetic,2026-01-01,ADANIPORTS,2860,2861,3611,1784022261.0,1784022262.0,1784022512.0,750,250.0,0.2210796915167095,0.21953727506426735,0.2197187358233782,2.1879444262120717,-0.09753515802207773,1818.9,1818.5,1818.5,1818.9,-186.58777911520582,-186.58777911520582,-21.60000000000582,-21.60000000000582,164.9877791152,164.9877791152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-186.58777911520582,0.0
synthetic,2026-01-01,ADANIPORTS,2885,2886,3635,1784022270.0,1784022270.0,1784022520.0,749,250.0,0.2364066193853428,0.2310116608887488,0.23164627363737486,2.1993731786445867,-0.1017797552836485,1826.6,1818.5,1826.2,1818.9,-602.4438339447942,229.1811140551971,-437.3999999999942,394.1999999999971,165.04383394479999,165.0188859448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,229.1811140551971,-831.6249479999913
