horizon_sec,trade_date,exchange,symbol,rows,parquet_file,bytes
15,2026-07-14,NSE,BPCL,1504,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,100066
15,2026-07-14,NSE,BRITANNIA,1501,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,93144
15,2026-07-14,NSE,CIPLA,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,99619
15,2026-07-14,NSE,DRREDDY,1501,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,98551
15,2026-07-14,NSE,GOLDBEES,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,100111
15,2026-07-14,NSE,HCLTECH,1504,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,103467
15,2026-07-14,NSE,HDFCBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,101695
15,2026-07-14,NSE,HINDUNILVR,1500,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,98446
15,2026-07-14,NSE,ICICIBANK,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,102217
15,2026-07-14,NSE,INFY,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_features.parquet,101735
15,2026-07-14,NSE,ITBEES,1501,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,99056
15,2026-07-14,NSE,ITC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_features.parquet,101043
15,2026-07-14,NSE,JUNIORBEES,1501,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,101490
15,2026-07-14,NSE,KOTAKBANK,1504,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,101328
15,2026-07-14,NSE,LT,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_features.parquet,100352
15,2026-07-14,NSE,M&M,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_features.parquet,101086
15,2026-07-14,NSE,MARUTI,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,94186
15,2026-07-14,NSE,NESTLEIND,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,99252
15,2026-07-14,NSE,NIFTYBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,101606
15,2026-07-14,NSE,ONGC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,104434
15,2026-07-14,NSE,RELIANCE,1504,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,102235
15,2026-07-14,NSE,SBIN,1504,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,102330
15,2026-07-14,NSE,SUNPHARMA,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,98641
15,2026-07-14,NSE,TCS,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_features.parquet,101585
15,2026-07-14,NSE,TECHM,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,101388
15,2026-07-14,NSE,ULTRACEMCO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,93441
15,2026-07-14,NSE,WIPRO,1504,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,104315
15,2026-07-15,NSE,ADANIPORTS,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,97614
15,2026-07-15,NSE,AXISBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,103647
15,2026-07-15,NSE,BAJAJ-AUTO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,93339
15,2026-07-15,NSE,BANKBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,101989
15,2026-07-15,NSE,BHARTIARTL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,103420
15,2026-07-15,NSE,BPCL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,99562
15,2026-07-15,NSE,BRITANNIA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,90173
15,2026-07-15,NSE,CIPLA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,97243
15,2026-07-15,NSE,DRREDDY,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,99836
15,2026-07-15,NSE,GOLDBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,99829
15,2026-07-15,NSE,HCLTECH,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,101554
15,2026-07-15,NSE,HDFCBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,102008
15,2026-07-15,NSE,HINDUNILVR,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,100574
15,2026-07-15,NSE,ICICIBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,101886
15,2026-07-15,NSE,INFY,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=INFY\receive_flow_features.parquet,101314
15,2026-07-15,NSE,ITBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,97323
15,2026-07-15,NSE,ITC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ITC\receive_flow_features.parquet,98696
15,2026-07-15,NSE,JUNIORBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,101313
15,2026-07-15,NSE,KOTAKBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,100444
15,2026-07-15,NSE,LT,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=LT\receive_flow_features.parquet,104939
15,2026-07-15,NSE,M&M,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=M&M\receive_flow_features.parquet,100688
15,2026-07-15,NSE,MARUTI,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,95326
15,2026-07-15,NSE,NESTLEIND,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,98891
15,2026-07-15,NSE,NIFTYBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,101628
15,2026-07-15,NSE,ONGC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,103461
15,2026-07-15,NSE,RELIANCE,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,101753
15,2026-07-15,NSE,SBIN,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,101898
15,2026-07-15,NSE,SUNPHARMA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,100097
15,2026-07-15,NSE,TCS,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=TCS\receive_flow_features.parquet,101249
15,2026-07-15,NSE,TECHM,1502,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,101556
15,2026-07-15,NSE,ULTRACEMCO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,92307
15,2026-07-15,NSE,WIPRO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,102539
15,2026-07-16,NSE,ADANIPORTS,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,102537
15,2026-07-16,NSE,AXISBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,100163
15,2026-07-16,NSE,BAJAJ-AUTO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,92323
15,2026-07-16,NSE,BANKBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,101551
15,2026-07-16,NSE,BHARTIARTL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,101713
15,2026-07-16,NSE,BPCL,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,100009
15,2026-07-16,NSE,BRITANNIA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,93102
15,2026-07-16,NSE,CIPLA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,97863
15,2026-07-16,NSE,DRREDDY,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,98940
15,2026-07-16,NSE,GOLDBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,98394
15,2026-07-16,NSE,HCLTECH,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,102052
15,2026-07-16,NSE,HDFCBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,101799
15,2026-07-16,NSE,HINDUNILVR,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,101073
15,2026-07-16,NSE,ICICIBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,102042
15,2026-07-16,NSE,INFY,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=INFY\receive_flow_features.parquet,101298
15,2026-07-16,NSE,ITBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,97848
15,2026-07-16,NSE,ITC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ITC\receive_flow_features.parquet,100358
15,2026-07-16,NSE,JUNIORBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,104329
15,2026-07-16,NSE,KOTAKBANK,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,100619
15,2026-07-16,NSE,LT,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=LT\receive_flow_features.parquet,100287
15,2026-07-16,NSE,M&M,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=M&M\receive_flow_features.parquet,100416
15,2026-07-16,NSE,MARUTI,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,94464
15,2026-07-16,NSE,NESTLEIND,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,98887
15,2026-07-16,NSE,NIFTYBEES,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,101317
15,2026-07-16,NSE,ONGC,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,101650
15,2026-07-16,NSE,RELIANCE,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,102140
15,2026-07-16,NSE,SBIN,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,100619
15,2026-07-16,NSE,SUNPHARMA,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,98453
15,2026-07-16,NSE,TCS,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=TCS\receive_flow_features.parquet,101753
15,2026-07-16,NSE,TECHM,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,100650
15,2026-07-16,NSE,ULTRACEMCO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,93083
15,2026-07-16,NSE,WIPRO,1503,derived_real_l2_receive_flow_features_phase176\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,101376
60,2026-07-08,NSE,ADANIPORTS,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,25313
60,2026-07-08,NSE,AXISBANK,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,25277
60,2026-07-08,NSE,BAJAJ-AUTO,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,24892
60,2026-07-08,NSE,BANKBEES,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,26067
60,2026-07-08,NSE,BHARTIARTL,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,25276
60,2026-07-08,NSE,BPCL,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,24445
60,2026-07-08,NSE,BRITANNIA,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,24480
60,2026-07-08,NSE,CIPLA,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,24836
60,2026-07-08,NSE,DRREDDY,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,24808
60,2026-07-08,NSE,GOLDBEES,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,25188
60,2026-07-08,NSE,HCLTECH,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,24627
60,2026-07-08,NSE,HDFCBANK,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,25127
60,2026-07-08,NSE,HINDUNILVR,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,25232
60,2026-07-08,NSE,ICICIBANK,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,25164
60,2026-07-08,NSE,INFY,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=INFY\receive_flow_features.parquet,25047
60,2026-07-08,NSE,ITBEES,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,24182
60,2026-07-08,NSE,ITC,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ITC\receive_flow_features.parquet,24744
60,2026-07-08,NSE,JUNIORBEES,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,26342
60,2026-07-08,NSE,KOTAKBANK,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,25061
60,2026-07-08,NSE,LT,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=LT\receive_flow_features.parquet,25394
60,2026-07-08,NSE,M&M,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=M&M\receive_flow_features.parquet,25662
60,2026-07-08,NSE,MARUTI,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,25182
60,2026-07-08,NSE,NESTLEIND,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,24983
60,2026-07-08,NSE,NIFTYBEES,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,25667
60,2026-07-08,NSE,ONGC,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,25633
60,2026-07-08,NSE,RELIANCE,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,24854
60,2026-07-08,NSE,SBIN,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,25264
60,2026-07-08,NSE,SUNPHARMA,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,25113
60,2026-07-08,NSE,TCS,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=TCS\receive_flow_features.parquet,25226
60,2026-07-08,NSE,TECHM,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,24912
60,2026-07-08,NSE,ULTRACEMCO,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,24499
60,2026-07-08,NSE,WIPRO,148,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,25218
60,2026-07-09,NSE,ADANIPORTS,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,30356
60,2026-07-09,NSE,AXISBANK,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,30821
60,2026-07-09,NSE,BAJAJ-AUTO,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,29924
60,2026-07-09,NSE,BANKBEES,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,30977
60,2026-07-09,NSE,BHARTIARTL,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,30554
60,2026-07-09,NSE,BPCL,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,29228
60,2026-07-09,NSE,BRITANNIA,216,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,28233
60,2026-07-09,NSE,CIPLA,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,30187
60,2026-07-09,NSE,DRREDDY,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,30532
60,2026-07-09,NSE,GOLDBEES,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,30203
60,2026-07-09,NSE,HCLTECH,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,30211
60,2026-07-09,NSE,HDFCBANK,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,30349
60,2026-07-09,NSE,HINDUNILVR,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,31083
60,2026-07-09,NSE,ICICIBANK,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,30387
60,2026-07-09,NSE,INFY,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=INFY\receive_flow_features.parquet,30533
60,2026-07-09,NSE,ITBEES,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,28701
60,2026-07-09,NSE,ITC,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ITC\receive_flow_features.parquet,29685
60,2026-07-09,NSE,JUNIORBEES,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,31380
60,2026-07-09,NSE,KOTAKBANK,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,30683
60,2026-07-09,NSE,LT,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=LT\receive_flow_features.parquet,31637
60,2026-07-09,NSE,M&M,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=M&M\receive_flow_features.parquet,31272
60,2026-07-09,NSE,MARUTI,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,30142
60,2026-07-09,NSE,NESTLEIND,217,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,29656
