root,trade_date,symbol,sample_file,column_count,has_l1,has_top5,missing_required_columns
scratch_azcopy_selected\raw_l2,2026-07-10,BRITANNIA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\part-034502_065410-000011.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,CIPLA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\part-034502_196217-000012.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,DRREDDY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\part-034502_333833-000013.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,GOLDBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\part-034515_924773-000042.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,HCLTECH,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\part-034502_462491-000014.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,HDFCBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\part-034502_590319-000015.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,HINDUNILVR,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\part-034502_714378-000016.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,ICICIBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\part-034502_837031-000017.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,INFY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=INFY\part-034502_957663-000018.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,ITBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\part-034516_587518-000048.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,ITC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=ITC\part-034503_084233-000019.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,JUNIORBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\part-034516_831123-000050.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,KOTAKBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\part-034503_210949-000020.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,LT,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=LT\part-034503_332609-000021.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,M&M,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=M&M\part-034503_456777-000022.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,MARUTI,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\part-034503_581048-000023.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,NESTLEIND,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\part-034503_704039-000024.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,NIFTYBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\part-034517_509328-000056.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,ONGC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\part-034503_830760-000025.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,RELIANCE,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\part-034503_950112-000026.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,SBIN,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\part-034504_082031-000027.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,SUNPHARMA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\part-034504_206778-000028.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,TCS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=TCS\part-034504_326835-000029.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,TECHM,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\part-034504_447838-000030.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,ULTRACEMCO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\part-034504_579897-000031.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-10,WIPRO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\part-034504_701826-000032.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,ADANIPORTS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\part-062603_563467-000001.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,AXISBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\part-062603_714610-000002.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,BAJAJ-AUTO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\part-062603_859366-000003.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,BANKBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\part-062604_015424-000004.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,BHARTIARTL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\part-062604_161207-000005.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,BPCL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\part-062604_289867-000006.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,BRITANNIA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\part-062604_429679-000007.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,CIPLA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\part-062604_571900-000008.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,DRREDDY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\part-062604_717234-000009.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,GOLDBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\part-062604_855433-000010.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,HCLTECH,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\part-062604_988832-000011.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,HDFCBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\part-062605_125051-000012.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,HINDUNILVR,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\part-062605_266987-000013.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,ICICIBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\part-062605_407053-000014.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,INFY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=INFY\part-062605_543700-000015.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,ITBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\part-062605_682267-000016.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,ITC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=ITC\part-062605_817390-000017.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,JUNIORBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\part-062605_956663-000018.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,KOTAKBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\part-062606_134313-000019.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,LT,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=LT\part-062606_274994-000020.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,M&M,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=M&M\part-062606_408397-000021.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,MARUTI,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\part-062606_541546-000022.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,NESTLEIND,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\part-062606_708199-000023.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,NIFTYBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\part-062606_871561-000024.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,ONGC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\part-062607_032914-000025.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,RELIANCE,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\part-062607_166803-000026.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,SBIN,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\part-062607_297281-000027.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,SUNPHARMA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\part-062607_430516-000028.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,TCS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=TCS\part-062607_576207-000029.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,TECHM,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\part-062607_717273-000030.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,ULTRACEMCO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\part-062607_847509-000031.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-09,WIPRO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-09\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\part-062607_986353-000032.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,ADANIPORTS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\part-073443_831343-000001.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,AXISBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\part-073443_970901-000002.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,BAJAJ-AUTO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\part-073444_080201-000003.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,BANKBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\part-073444_224685-000004.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,BHARTIARTL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\part-073444_337478-000005.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,BPCL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\part-073444_450400-000006.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,BRITANNIA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\part-073444_559438-000007.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,CIPLA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\part-073444_685953-000008.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,DRREDDY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\part-073444_858308-000009.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,GOLDBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\part-073444_976748-000010.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,HCLTECH,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\part-073445_125270-000011.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,HDFCBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\part-073445_239174-000012.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,HINDUNILVR,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\part-073445_351918-000013.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,ICICIBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\part-073445_486437-000014.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,INFY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=INFY\part-073445_602798-000015.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,ITBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\part-073445_718369-000016.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,ITC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=ITC\part-073445_866169-000017.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,JUNIORBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\part-073445_997997-000018.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,KOTAKBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\part-073446_107086-000019.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,LT,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=LT\part-073446_226721-000020.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,M&M,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=M&M\part-073446_344136-000021.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,MARUTI,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\part-073446_469930-000022.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,NESTLEIND,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\part-073446_613957-000023.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,NIFTYBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\part-073446_725850-000024.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,ONGC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\part-073446_843264-000025.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,RELIANCE,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\part-073446_959823-000026.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,SBIN,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\part-073447_069045-000027.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,SUNPHARMA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\part-073447_183315-000028.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,TCS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=TCS\part-073447_291090-000029.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,TECHM,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\part-073447_402618-000030.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,ULTRACEMCO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\part-073447_534086-000031.parquet,54,1,1,
scratch_azcopy_selected\raw_l2,2026-07-08,WIPRO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-08\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\part-073447_655264-000032.parquet,54,1,1,
