remote_path,local_path,bytes,status,error
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040211_483081-002273.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040211_483081-002273.parquet,34454,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041423_229092-003873.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041423_229092-003873.parquet,34668,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043553_228544-006721.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043553_228544-006721.parquet,34914,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035454_726287-001313.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035454_726287-001313.parquet,34504,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042325_729404-005057.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042325_729404-005057.parquet,34628,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041917_730341-004513.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041917_730341-004513.parquet,34658,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040156_981218-002241.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040156_981218-002241.parquet,34622,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041408_729549-003841.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041408_729549-003841.parquet,34530,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040801_730898-003041.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040801_730898-003041.parquet,34638,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043538_480953-006689.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043538_480953-006689.parquet,34732,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035440_229024-001281.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035440_229024-001281.parquet,34342,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042311_730289-005025.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042311_730289-005025.parquet,34648,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041903_476987-004481.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041903_476987-004481.parquet,34659,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042813_229733-005697.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042813_229733-005697.parquet,34693,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-034837_226398-000481.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-034837_226398-000481.parquet,34464,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040142_480358-002209.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040142_480358-002209.parquet,34644,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041353_734023-003809.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041353_734023-003809.parquet,34501,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-034710_481051-000289.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-034710_481051-000289.parquet,34710,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035425_480156-001249.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035425_480156-001249.parquet,34506,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041849_245966-004449.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041849_245966-004449.parquet,34723,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040127_980766-002177.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040127_980766-002177.parquet,34499,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041338_484829-003777.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041338_484829-003777.parquet,34658,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035410_727622-001217.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035410_727622-001217.parquet,34493,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041834_981189-004417.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041834_981189-004417.parquet,34467,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040113_481511-002145.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040113_481511-002145.parquet,34652,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041323_981561-003745.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041323_981561-003745.parquet,34705,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040915_485087-003201.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040915_485087-003201.parquet,34504,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042505_978402-005281.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042505_978402-005281.parquet,34905,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035356_228140-001185.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035356_228140-001185.parquet,34615,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041820_228906-004385.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041820_228906-004385.parquet,34788,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043441_228979-006561.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043441_228979-006561.parquet,34794,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040058_730848-002113.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040058_730848-002113.parquet,34467,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041309_231594-003713.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041309_231594-003713.parquet,34615,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040014_479456-002017.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040014_479456-002017.parquet,34442,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041803_479161-004353.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041803_479161-004353.parquet,34779,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043426_730877-006529.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043426_730877-006529.parquet,34865,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-044207_732189-007553.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-044207_732189-007553.parquet,34760,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040043_982898-002081.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040043_982898-002081.parquet,34478,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035341_476174-001153.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035341_476174-001153.parquet,34620,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041254_730126-003681.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041254_730126-003681.parquet,34773,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042758_005088-005665.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042758_005088-005665.parquet,34379,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040747_237391-003009.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040747_237391-003009.parquet,34749,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041748_479984-004321.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041748_479984-004321.parquet,34546,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043412_481747-006497.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043412_481747-006497.parquet,35408,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040028_980716-002049.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040028_980716-002049.parquet,34474,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041240_229989-003649.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041240_229989-003649.parquet,34635,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042743_734205-005633.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042743_734205-005633.parquet,34513,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040732_231515-002977.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040732_231515-002977.parquet,34718,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041733_982210-004289.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041733_982210-004289.parquet,34626,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043357_980452-006465.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043357_980452-006465.parquet,35607,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035257_728708-001057.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035257_728708-001057.parquet,34496,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041225_731543-003617.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041225_731543-003617.parquet,34660,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042729_480371-005601.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042729_480371-005601.parquet,34615,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-034656_227189-000257.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-034656_227189-000257.parquet,34108,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040717_738718-002945.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040717_738718-002945.parquet,34821,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042242_978718-004961.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042242_978718-004961.parquet,34668,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041719_486030-004257.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041719_486030-004257.parquet,34645,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043343_735357-006433.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043343_735357-006433.parquet,35654,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035243_227377-001025.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035243_227377-001025.parquet,34766,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040225_980130-002305.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040225_980130-002305.parquet,34474,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041211_231987-003585.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041211_231987-003585.parquet,34696,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-034558_729792-000129.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-034558_729792-000129.parquet,35945,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042715_229895-005569.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042715_229895-005569.parquet,34695,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035945_228838-001953.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035945_228838-001953.parquet,34452,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040703_230860-002913.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040703_230860-002913.parquet,34479,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042228_730040-004929.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042228_730040-004929.parquet,34701,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-034613_226884-000161.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-034613_226884-000161.parquet,36178,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041704_729868-004225.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041704_729868-004225.parquet,34582,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043329_236539-006401.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043329_236539-006401.parquet,35627,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-044110_481557-007425.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-044110_481557-007425.parquet,34820,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035228_479603-000993.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035228_479603-000993.parquet,34491,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041156_731126-003553.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041156_731126-003553.parquet,34635,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042700_980185-005537.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042700_980185-005537.parquet,34732,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-040648_731539-002881.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-040648_731539-002881.parquet,34735,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-042212_230113-004897.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-042212_230113-004897.parquet,34335,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-043314_730519-006369.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-043314_730519-006369.parquet,34809,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-044056_239259-007393.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-044056_239259-007393.parquet,34763,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035901_728510-001857.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035901_728510-001857.parquet,34487,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-034515_730009-000033.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-034515_730009-000033.parquet,36723,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-035213_727595-000961.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-035213_727595-000961.parquet,34475,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=ADANIPORTS/part-041141_982940-003521.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\part-041141_982940-003521.parquet,34679,skipped_existing,
