scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase277_variant_id,redesign_family,feature_rule,threshold_quantile,threshold_value,uses_top5,uses_levels_2_to_5,l1_only_variant,selected_event_rows,cost200_above12_diagnostic
P271_P277_REPLENISH_WITHDRAW_GE_Q70_CAP100000_NOT75000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,384,2,382,18,364,0,2,2,5,2,8,-9.010185024403789,-0.009010185024403788,-0.28382082826871935,1,0,150000.0,1.5,0.74609375,-51.78296376081987,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q70,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 8.417774,0.7,8.417773665665283,0,1,0,384,0
P271_P277_REPLENISH_WITHDRAW_GE_Q70_CAP100000_NOT75000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,384,3,381,25,356,0,2,2,5,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.9778645833333334,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q70,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 8.417774,0.7,8.417773665665283,0,1,0,384,0
P271_P277_REPLENISH_WITHDRAW_GE_Q70_CAP100000_NOT100000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,384,2,382,18,364,0,2,2,5,2,8,-12.013580032538385,-0.012013580032538386,-0.37842777102495917,1,0,200000.0,2.0,0.9947916666666666,-69.04395168109316,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q70,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 8.417774,0.7,8.417773665665283,0,1,0,384,0
P271_P277_REPLENISH_WITHDRAW_GE_Q70_CAP100000_NOT100000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,384,3,381,25,356,0,2,2,5,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.9778645833333334,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q70,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 8.417774,0.7,8.417773665665283,0,1,0,384,0
P271_P277_REPLENISH_WITHDRAW_GE_Q80_CAP100000_NOT50000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,256,2,254,11,243,0,2,2,4,2,8,-6.006790016269193,-0.006006790016269193,-0.18921388551247958,1,0,100000.0,1.0,0.49609375,-34.52197584054658,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q80,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 10.699868,0.8,10.699867930055397,0,1,0,256,0
P271_P277_REPLENISH_WITHDRAW_GE_Q80_CAP100000_NOT50000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,256,3,253,18,235,0,2,2,4,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.98046875,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q80,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 10.699868,0.8,10.699867930055397,0,1,0,256,0
P271_P277_REPLENISH_WITHDRAW_GE_Q80_CAP100000_NOT75000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,256,2,254,11,243,0,2,2,4,2,8,-9.010185024403789,-0.009010185024403788,-0.28382082826871935,1,0,150000.0,1.5,0.744140625,-51.78296376081987,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q80,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 10.699868,0.8,10.699867930055397,0,1,0,256,0
P271_P277_REPLENISH_WITHDRAW_GE_Q80_CAP100000_NOT75000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,256,3,253,18,235,0,2,2,4,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.98046875,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q80,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 10.699868,0.8,10.699867930055397,0,1,0,256,0
P271_P277_REPLENISH_WITHDRAW_GE_Q80_CAP100000_NOT100000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,256,2,254,11,243,0,2,2,4,2,8,-12.013580032538385,-0.012013580032538386,-0.37842777102495917,1,0,200000.0,2.0,0.9921875,-69.04395168109316,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q80,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 10.699868,0.8,10.699867930055397,0,1,0,256,0
P271_P277_REPLENISH_WITHDRAW_GE_Q80_CAP100000_NOT100000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,256,3,253,18,235,0,2,2,4,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.98046875,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q80,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 10.699868,0.8,10.699867930055397,0,1,0,256,0
P271_P277_REPLENISH_WITHDRAW_GE_Q90_CAP100000_NOT50000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,128,1,127,7,120,0,2,1,4,1,8,148.73780911370002,0.14873780911370002,4.685240987081551,1,0,50000.0,0.5,0.49609375,0.0,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q90,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 12.933958,0.9,12.93395810789206,0,1,0,128,0
P271_P277_REPLENISH_WITHDRAW_GE_Q90_CAP100000_NOT50000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,128,2,126,12,114,0,2,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.984375,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q90,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 12.933958,0.9,12.93395810789206,0,1,0,128,0
P271_P277_REPLENISH_WITHDRAW_GE_Q90_CAP100000_NOT75000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,128,1,127,7,120,0,2,1,4,1,8,223.10671367055002,0.22310671367055004,7.0278614806223265,1,0,75000.0,0.75,0.744140625,0.0,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q90,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 12.933958,0.9,12.93395810789206,0,1,0,128,0
P271_P277_REPLENISH_WITHDRAW_GE_Q90_CAP100000_NOT75000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,128,2,126,12,114,0,2,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.984375,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q90,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 12.933958,0.9,12.93395810789206,0,1,0,128,0
P271_P277_REPLENISH_WITHDRAW_GE_Q90_CAP100000_NOT100000_CONC1_COST200,P277_REPLENISH_WITHDRAW_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,128,1,127,7,120,0,2,1,4,1,8,297.47561822740005,0.29747561822740004,9.370481974163102,1,0,100000.0,1.0,0.9921875,0.0,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q90,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 12.933958,0.9,12.93395810789206,0,1,0,128,0
P271_P277_REPLENISH_WITHDRAW_GE_Q90_CAP100000_NOT100000_CONC2_COST200,P277_REPLENISH_WITHDRAW_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,128,2,126,12,114,0,2,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.984375,-34.52197584054659,0,0,0,0,0,P277_REPLENISH_WITHDRAW_GE_Q90,depth_replenishment_withdrawal,depth_replenish_withdraw_ratio >= 12.933958,0.9,12.93395810789206,0,1,0,128,0
P271_P277_SPREAD_LE_Q50_CAP100000_NOT50000_CONC1_COST200,P277_SPREAD_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,677,2,675,28,647,0,2,1,6,1,8,49.98624305313716,0.04998624305313716,1.5745666561738205,1,0,100000.0,1.0,0.4985228951255539,0.0,0,0,0,0,0,P277_SPREAD_LE_Q50,spread_regime,avg_spread_bps <= 4.915814,0.5,4.915813662187011,0,0,0,677,0
P271_P277_SPREAD_LE_Q50_CAP100000_NOT50000_CONC2_COST200,P277_SPREAD_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,677,4,673,46,627,0,2,2,6,3,8,43.97945303686797,0.04397945303686797,1.385352770661341,1,0,200000.0,2.0,0.9896602658788775,-34.52197584054658,0,0,0,0,0,P277_SPREAD_LE_Q50,spread_regime,avg_spread_bps <= 4.915814,0.5,4.915813662187011,0,0,0,677,0
P271_P277_SPREAD_LE_Q50_CAP100000_NOT75000_CONC1_COST200,P277_SPREAD_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,677,2,675,28,647,0,2,1,6,1,8,74.97936457970573,0.07497936457970573,2.3618499842607306,1,0,150000.0,1.5,0.7477843426883308,0.0,0,0,0,0,0,P277_SPREAD_LE_Q50,spread_regime,avg_spread_bps <= 4.915814,0.5,4.915813662187011,0,0,0,677,0
P271_P277_SPREAD_LE_Q50_CAP100000_NOT75000_CONC2_COST200,P277_SPREAD_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,677,4,673,46,627,0,2,2,6,3,8,43.97945303686797,0.04397945303686797,1.385352770661341,1,0,200000.0,2.0,0.9896602658788775,-34.52197584054658,0,0,0,0,0,P277_SPREAD_LE_Q50,spread_regime,avg_spread_bps <= 4.915814,0.5,4.915813662187011,0,0,0,677,0
P271_P277_SPREAD_LE_Q50_CAP100000_NOT100000_CONC1_COST200,P277_SPREAD_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,677,2,675,28,647,0,2,1,6,1,8,99.97248610627432,0.09997248610627432,3.149133312347641,1,0,200000.0,2.0,0.9970457902511078,0.0,0,0,0,0,0,P277_SPREAD_LE_Q50,spread_regime,avg_spread_bps <= 4.915814,0.5,4.915813662187011,0,0,0,677,0
P271_P277_SPREAD_LE_Q50_CAP100000_NOT100000_CONC2_COST200,P277_SPREAD_LE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,677,4,673,46,627,0,2,2,6,3,8,43.97945303686797,0.04397945303686797,1.385352770661341,1,0,200000.0,2.0,0.9896602658788775,-34.52197584054658,0,0,0,0,0,P277_SPREAD_LE_Q50,spread_regime,avg_spread_bps <= 4.915814,0.5,4.915813662187011,0,0,0,677,0
P271_P277_SPREAD_LE_Q60_CAP100000_NOT50000_CONC1_COST200,P277_SPREAD_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,527,2,525,15,510,0,2,1,6,2,8,67.28202950021033,0.06728202950021032,2.1193839292566254,1,0,100000.0,1.0,0.4981024667931689,0.0,0,0,0,0,0,P277_SPREAD_LE_Q60,spread_regime,avg_spread_bps <= 4.195193,0.6,4.19519340542632,0,0,0,527,0
P271_P277_SPREAD_LE_Q60_CAP100000_NOT50000_CONC2_COST200,P277_SPREAD_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,527,3,524,23,501,0,2,2,6,3,8,39.08967434070353,0.03908967434070353,1.2313247417321613,1,0,150000.0,1.5,0.9867172675521821,-34.52197584054658,0,0,0,0,0,P277_SPREAD_LE_Q60,spread_regime,avg_spread_bps <= 4.195193,0.6,4.19519340542632,0,0,0,527,0
P271_P277_SPREAD_LE_Q60_CAP100000_NOT75000_CONC1_COST200,P277_SPREAD_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,527,2,525,15,510,0,2,1,6,2,8,100.92304425031548,0.10092304425031548,3.1790758938849377,1,0,150000.0,1.5,0.7471537001897534,0.0,0,0,0,0,0,P277_SPREAD_LE_Q60,spread_regime,avg_spread_bps <= 4.195193,0.6,4.19519340542632,0,0,0,527,0
P271_P277_SPREAD_LE_Q60_CAP100000_NOT75000_CONC2_COST200,P277_SPREAD_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,527,3,524,23,501,0,2,2,6,3,8,39.08967434070353,0.03908967434070353,1.2313247417321613,1,0,150000.0,1.5,0.9867172675521821,-34.52197584054658,0,0,0,0,0,P277_SPREAD_LE_Q60,spread_regime,avg_spread_bps <= 4.195193,0.6,4.19519340542632,0,0,0,527,0
P271_P277_SPREAD_LE_Q60_CAP100000_NOT100000_CONC1_COST200,P277_SPREAD_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,527,2,525,15,510,0,2,1,6,2,8,134.56405900042066,0.13456405900042065,4.238767858513251,1,0,200000.0,2.0,0.9962049335863378,0.0,0,0,0,0,0,P277_SPREAD_LE_Q60,spread_regime,avg_spread_bps <= 4.195193,0.6,4.19519340542632,0,0,0,527,0
P271_P277_SPREAD_LE_Q60_CAP100000_NOT100000_CONC2_COST200,P277_SPREAD_LE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,527,3,524,23,501,0,2,2,6,3,8,39.08967434070353,0.03908967434070353,1.2313247417321613,1,0,150000.0,1.5,0.9867172675521821,-34.52197584054658,0,0,0,0,0,P277_SPREAD_LE_Q60,spread_regime,avg_spread_bps <= 4.195193,0.6,4.19519340542632,0,0,0,527,0
P271_P277_SPREAD_LE_Q70_CAP100000_NOT50000_CONC1_COST200,P277_SPREAD_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,400,2,398,11,387,0,2,2,5,2,8,-6.006790016269193,-0.006006790016269193,-0.18921388551247958,1,0,100000.0,1.0,0.4975,-34.52197584054658,0,0,0,0,0,P277_SPREAD_LE_Q70,spread_regime,avg_spread_bps <= 3.515855,0.7,3.515854829732787,0,0,0,400,0
P271_P277_SPREAD_LE_Q70_CAP100000_NOT50000_CONC2_COST200,P277_SPREAD_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,400,3,397,18,379,0,2,2,5,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.9875,-34.52197584054659,0,0,0,0,0,P277_SPREAD_LE_Q70,spread_regime,avg_spread_bps <= 3.515855,0.7,3.515854829732787,0,0,0,400,0
P271_P277_SPREAD_LE_Q70_CAP100000_NOT75000_CONC1_COST200,P277_SPREAD_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,400,2,398,11,387,0,2,2,5,2,8,-9.010185024403789,-0.009010185024403788,-0.28382082826871935,1,0,150000.0,1.5,0.74625,-51.78296376081987,0,0,0,0,0,P277_SPREAD_LE_Q70,spread_regime,avg_spread_bps <= 3.515855,0.7,3.515854829732787,0,0,0,400,0
P271_P277_SPREAD_LE_Q70_CAP100000_NOT75000_CONC2_COST200,P277_SPREAD_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,400,3,397,18,379,0,2,2,5,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.9875,-34.52197584054659,0,0,0,0,0,P277_SPREAD_LE_Q70,spread_regime,avg_spread_bps <= 3.515855,0.7,3.515854829732787,0,0,0,400,0
P271_P277_SPREAD_LE_Q70_CAP100000_NOT100000_CONC1_COST200,P277_SPREAD_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,400,2,398,11,387,0,2,2,5,2,8,-12.013580032538385,-0.012013580032538386,-0.37842777102495917,1,0,200000.0,2.0,0.995,-69.04395168109316,0,0,0,0,0,P277_SPREAD_LE_Q70,spread_regime,avg_spread_bps <= 3.515855,0.7,3.515854829732787,0,0,0,400,0
P271_P277_SPREAD_LE_Q70_CAP100000_NOT100000_CONC2_COST200,P277_SPREAD_LE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,400,3,397,18,379,0,2,2,5,3,8,142.73101909743082,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.9875,-34.52197584054659,0,0,0,0,0,P277_SPREAD_LE_Q70,spread_regime,avg_spread_bps <= 3.515855,0.7,3.515854829732787,0,0,0,400,0
P271_P277_SPREAD_LE_Q80_CAP100000_NOT50000_CONC1_COST200,P277_SPREAD_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,1,cost200,2.0,0.0,276,1,275,3,272,0,1,1,4,1,8,148.73780911370002,0.14873780911370002,4.685240987081551,1,0,50000.0,0.5,0.49818840579710144,0.0,0,0,0,0,0,P277_SPREAD_LE_Q80,spread_regime,avg_spread_bps <= 2.559387,0.8,2.559386892501286,0,0,0,276,0
P271_P277_SPREAD_LE_Q80_CAP100000_NOT50000_CONC2_COST200,P277_SPREAD_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,2,cost200,2.0,0.0,276,2,274,8,266,0,1,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.9945652173913043,-34.52197584054659,0,0,0,0,0,P277_SPREAD_LE_Q80,spread_regime,avg_spread_bps <= 2.559387,0.8,2.559386892501286,0,0,0,276,0
P271_P277_SPREAD_LE_Q80_CAP100000_NOT75000_CONC1_COST200,P277_SPREAD_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,1,cost200,2.0,0.0,276,1,275,3,272,0,1,1,4,1,8,223.10671367055002,0.22310671367055004,7.0278614806223265,1,0,75000.0,0.75,0.7472826086956522,0.0,0,0,0,0,0,P277_SPREAD_LE_Q80,spread_regime,avg_spread_bps <= 2.559387,0.8,2.559386892501286,0,0,0,276,0
P271_P277_SPREAD_LE_Q80_CAP100000_NOT75000_CONC2_COST200,P277_SPREAD_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,2,cost200,2.0,0.0,276,2,274,8,266,0,1,1,4,2,8,114.21583327315344,0.11421583327315343,3.597798748104333,1,0,100000.0,1.0,0.9945652173913043,-34.52197584054659,0,0,0,0,0,P277_SPREAD_LE_Q80,spread_regime,avg_spread_bps <= 2.559387,0.8,2.559386892501286,0,0,0,276,0
P271_P277_SPREAD_LE_Q80_CAP100000_NOT100000_CONC1_COST200,P277_SPREAD_LE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,276,1,275,3,272,0,1,1,4,1,8,297.47561822740005,0.29747561822740004,9.370481974163102,1,0,100000.0,1.0,0.9963768115942029,0.0,0,0,0,0,0,P277_SPREAD_LE_Q80,spread_regime,avg_spread_bps <= 2.559387,0.8,2.559386892501286,0,0,0,276,0
