symbol,horizon_sec,spread_regime,liquidity_regime,receive_event_rate_zscore_bucket,baseline_mid_return_bps,baseline_abs_return_bps,baseline_spread_change_bps,baseline_rows
RELIANCE,1,high,high,positive,0.0,0.0,0.0,104
RELIANCE,1,high,low,normal,0.0,0.0,0.0,2077
RELIANCE,1,high,low,positive,0.0,0.0,0.0,115
RELIANCE,1,high,mid,normal,0.0,0.3838624237069942,0.0,2110
RELIANCE,1,high,mid,positive,0.0,0.0,0.0,122
RELIANCE,1,low,high,normal,0.0,0.0,0.0,3696
RELIANCE,1,low,high,positive,0.0,0.0,0.0,189
RELIANCE,1,low,low,normal,0.0,0.0,0.0,3139
RELIANCE,1,low,low,positive,0.0,0.0,0.0,169
RELIANCE,1,low,mid,normal,0.0,0.0,0.0,3241
RELIANCE,1,low,mid,positive,0.0,0.0,0.0,208
RELIANCE,1,mid,high,normal,0.0,0.0,0.0,3233
RELIANCE,1,mid,high,positive,0.0,0.0,0.0,185
RELIANCE,1,mid,low,normal,0.0,0.0,0.0,3246
RELIANCE,1,mid,low,positive,0.0,0.0,0.0,173
RELIANCE,1,mid,mid,normal,0.0,0.0,0.0,3323
RELIANCE,1,mid,mid,positive,0.0,0.0,0.0,181
RELIANCE,5,high,high,normal,0.0,0.7673419275639689,-0.7670476336590966,471
RELIANCE,5,high,high,positive,0.0,0.3884400834698439,-0.3843197540367547,42
RELIANCE,5,high,low,normal,0.0,0.39260335283049075,-0.7684918347735566,631
RELIANCE,5,high,low,positive,0.0,0.775599635760833,-0.778937760792844,50
RELIANCE,5,high,mid,normal,0.0,0.39171906645533683,-0.7688020168183569,610
RELIANCE,5,high,mid,positive,0.0,0.38845511459650794,-0.7681081541594046,50
RELIANCE,5,low,high,normal,0.0,0.38289236895299733,0.0,1167
RELIANCE,5,low,high,positive,0.0,0.7668124974086509,1.7583810112084344e-12,92
RELIANCE,5,low,low,normal,0.0,0.0,0.0,1001
RELIANCE,5,low,low,positive,0.0,0.3856017828709906,0.0,78
RELIANCE,5,low,mid,normal,0.0,0.0,0.0,1013
RELIANCE,5,low,mid,positive,0.0,0.3873416740921246,0.0,95
RELIANCE,5,mid,high,normal,0.0,0.3878599826926996,0.0,994
RELIANCE,5,mid,high,positive,0.0,0.3912056959563563,0.0,81
RELIANCE,5,mid,low,normal,0.0,0.38434929664131146,0.0,1014
RELIANCE,5,mid,low,positive,0.0,0.38744672840127437,0.0,74
RELIANCE,5,mid,mid,normal,0.0,0.3845784060643561,0.0,1086
RELIANCE,5,mid,mid,positive,0.0,0.3904419803213691,0.0,81
RELIANCE,15,high,high,normal,0.0,1.162971003257024,-1.5328607012858622,181
RELIANCE,15,high,low,normal,0.0,1.162025022272851,-0.7757350089202472,245
RELIANCE,15,high,mid,normal,-0.38381822368891166,1.1747660257672472,-0.7834227740993307,233
RELIANCE,15,low,high,normal,0.0,0.7799095316797205,1.7476839649431241e-12,458
RELIANCE,15,low,low,normal,0.0,0.7815560409689821,1.7477510699352938e-12,402
RELIANCE,15,low,mid,normal,0.0,0.7844373065690287,0.0,402
RELIANCE,15,mid,high,normal,0.0,0.777695952253497,0.0,332
RELIANCE,15,mid,low,normal,0.0,0.7661954564602462,0.0,325
RELIANCE,15,mid,mid,normal,0.0,0.7748334294233408,0.0,364
RELIANCE,60,high,high,normal,0.0,2.688791580242271,-0.77733297057724,57
RELIANCE,60,high,low,normal,0.7683147017028653,2.330459100442434,-0.7850217843538019,79
RELIANCE,60,high,mid,normal,-0.38571858304600537,2.118829580385523,-1.5337423515832573,72
RELIANCE,60,low,high,normal,-0.3842163906691294,2.3031745422437107,0.7669593894996285,105
RELIANCE,60,low,low,normal,0.0,1.5674595399509814,0.7652573177741452,87
RELIANCE,60,low,mid,normal,-0.7680196658345734,1.5670911256540219,1.7478183711404774e-12,100
RELIANCE,60,mid,high,normal,-0.38879410058146646,1.93015638121785,0.0,82
RELIANCE,60,mid,low,normal,0.0,1.9373838035155238,0.0,78
RELIANCE,60,mid,mid,normal,0.3824384274128386,2.7108667028126128,0.0,79
SBIN,1,high,high,normal,0.0,2.2185503800232824e-12,0.0,1314
SBIN,1,high,high,positive,0.0,0.0,0.0,86
SBIN,1,high,low,normal,0.0,0.4819044865303313,0.0,2241
SBIN,1,high,low,positive,0.0,0.48169556840252314,0.0,151
SBIN,1,high,mid,normal,0.0,0.48056129670261993,0.0,2038
SBIN,1,high,mid,positive,0.0,0.4826720905842221,0.0,114
SBIN,1,low,high,normal,0.0,0.0,0.0,3592
SBIN,1,low,high,positive,0.0,0.0,0.0,208
SBIN,1,low,low,normal,0.0,0.0,0.0,2710
SBIN,1,low,low,positive,0.0,0.0,0.0,144
SBIN,1,low,mid,normal,0.0,0.0,0.0,2938
SBIN,1,low,mid,positive,0.0,0.0,0.0,166
SBIN,1,mid,high,normal,0.0,0.0,0.0,3051
SBIN,1,mid,high,positive,0.0,0.0,0.0,174
SBIN,1,mid,low,normal,0.0,0.0,0.0,3010
SBIN,1,mid,low,positive,0.0,0.0,0.0,174
SBIN,1,mid,mid,normal,0.0,0.0,0.0,3244
SBIN,1,mid,mid,positive,0.0,0.0,0.0,182
SBIN,5,high,high,normal,0.0,0.49284148023284313,-0.9744214372729494,436
SBIN,5,high,high,positive,-0.4819175089052933,0.48782869314597294,-0.4810930433952531,52
SBIN,5,high,low,normal,0.0,0.487995315246749,-0.9715340522676484,731
SBIN,5,high,low,positive,0.0,0.9740892265722683,-0.9748964172569965,89
SBIN,5,high,mid,normal,0.0,0.48804294778118007,-0.9721007096348442,629
SBIN,5,high,mid,positive,0.0,0.9758953840161649,-0.9744214372729494,75
SBIN,5,low,high,normal,0.0,0.9652975529698252,0.0,1127
SBIN,5,low,high,positive,0.0,0.9650646615783294,2.1967414955998033e-12,122
SBIN,5,low,low,normal,0.0,0.49244103018618735,0.0,819
SBIN,5,low,low,positive,0.0,0.9742790543235283,0.9618636690760203,82
SBIN,5,low,mid,normal,0.0,0.9583592888987151,0.0,923
SBIN,5,low,mid,positive,0.0,0.9743264968081946,0.9606609347244001,83
SBIN,5,mid,high,normal,0.0,0.48766214766143706,0.0,1009
SBIN,5,mid,high,positive,0.0,0.487044728820318,0.0,80
SBIN,5,mid,low,normal,0.0,0.4874244492077125,0.0,1021
SBIN,5,mid,low,positive,-0.24041929124261746,0.4880905942652584,-0.9585430234240476,84
SBIN,5,mid,mid,normal,0.0,0.4872344572181559,0.0,1095
SBIN,5,mid,mid,positive,0.0,0.48742444921214556,0.0,103
SBIN,15,high,high,normal,0.0,1.4635575456346375,-0.9779711993330185,188
SBIN,15,high,low,normal,0.0,1.9262255610136327,-0.9749439407247384,315
SBIN,15,high,mid,normal,0.0,1.46270112140508,-0.9753718605231546,257
SBIN,15,low,high,normal,0.0,1.4630577907836229,2.217090102318093e-12,431
SBIN,15,low,high,positive,-10000.0,10000.0,-0.9649249770843483,1
SBIN,15,low,low,normal,0.0,1.4489253803437907,0.9647387969698428,307
SBIN,15,low,mid,normal,0.0,1.4617745943584364,2.199078054482635e-12,357
SBIN,15,mid,high,normal,0.0,1.4486455198208823,0.0,352
SBIN,15,mid,low,normal,0.0,1.460422548925041,0.0,350
SBIN,15,mid,mid,normal,0.0,0.9751816275772497,0.0,385
SBIN,60,high,high,normal,-0.9696649105134347,2.4379557440220125,-1.9530798888776961,36
SBIN,60,high,low,normal,-0.9793485239052347,3.894280603551665,-1.9299452411786198,64
SBIN,60,high,mid,normal,-0.4862630683217301,3.8606312132042366,-1.9479887016659732,51
SBIN,60,low,high,normal,0.0,2.9229794904290145,0.9652043820292112,113
SBIN,60,low,high,positive,-10000.0,10000.0,-0.9649249770843483,1
SBIN,60,low,low,normal,0.0,2.907328086106734,0.9666975045940606,78
SBIN,60,low,mid,normal,0.0,3.4131359886465127,0.48218332610235043,90
SBIN,60,mid,high,normal,-2.216009701702958e-12,3.4134685717085524,0.0,95
SBIN,60,mid,low,normal,0.0,2.900933133490833,0.0,103
SBIN,60,mid,mid,normal,-0.4862394242942905,2.9235491887146567,0.0,109
SUNPHARMA,1,high,high,normal,0.0,0.25755936743395935,0.0,1520
SUNPHARMA,1,high,high,positive,0.0,0.0,0.0,106
SUNPHARMA,1,high,low,normal,0.0,0.0,0.0,2207
SUNPHARMA,1,high,low,positive,0.0,0.0,0.0,158
SUNPHARMA,1,high,mid,normal,0.0,0.25752620329095066,0.0,2149
SUNPHARMA,1,high,mid,positive,0.0,0.25817778121991336,0.0,163
SUNPHARMA,1,low,high,normal,0.0,0.0,0.0,2436
SUNPHARMA,1,low,high,positive,0.0,0.0,0.0,140
SUNPHARMA,1,low,low,normal,0.0,0.0,0.0,2172
SUNPHARMA,1,low,low,positive,0.0,0.0,0.0,135
SUNPHARMA,1,low,mid,normal,0.0,0.0,0.0,2260
SUNPHARMA,1,low,mid,positive,0.0,0.0,0.0,116
SUNPHARMA,1,mid,high,normal,0.0,0.0,0.0,2435
SUNPHARMA,1,mid,high,positive,0.0,0.0,0.0,155
SUNPHARMA,1,mid,low,normal,0.0,0.0,0.0,1994
SUNPHARMA,1,mid,low,positive,0.0,0.0,0.0,129
SUNPHARMA,1,mid,mid,normal,0.0,0.0,0.0,2193
SUNPHARMA,1,mid,mid,positive,0.0,0.0,0.0,114
SUNPHARMA,5,high,high,normal,0.0,0.5180676078223497,-0.5161423520614025,613
SUNPHARMA,5,high,high,positive,0.0,0.7751737681189819,-1.0318586353660162,65
SUNPHARMA,5,high,low,normal,0.0,0.5185377236189217,-0.5166623611465205,881
SUNPHARMA,5,high,low,positive,0.0,0.5158494751238628,-0.5165289256193649,99
SUNPHARMA,5,high,mid,normal,0.0,0.5177725425215992,-0.5165689490400034,887
SUNPHARMA,5,high,mid,positive,-0.25810448069355013,0.7726582017672803,-0.516462233698691,89
SUNPHARMA,5,low,high,normal,0.0,0.25884606424653483,0.0,915
SUNPHARMA,5,low,high,positive,0.0,0.25883266745649963,5.856976261385128e-13,78
SUNPHARMA,5,low,low,normal,0.0,0.0,0.0,851
SUNPHARMA,5,low,low,positive,0.0,0.515185080240779,0.0,73
SUNPHARMA,5,low,mid,normal,0.0,0.0,0.0,875
SUNPHARMA,5,low,mid,positive,0.0,0.5159160092165886,0.0,74
SUNPHARMA,5,mid,high,normal,0.0,0.5149330587019004,0.0,1015
SUNPHARMA,5,mid,high,positive,0.0,0.5155968032993506,0.0,87
SUNPHARMA,5,mid,low,normal,0.0,0.2644663069934513,0.0,795
SUNPHARMA,5,mid,low,positive,0.0,0.7726980289812513,0.0,74
SUNPHARMA,5,mid,mid,normal,0.0,0.2649989401912981,0.0,862
SUNPHARMA,5,mid,mid,positive,0.0,0.5151585400414004,0.0,69
SUNPHARMA,15,high,high,normal,0.0,1.292190003618132,-1.0338590778633119,228
SUNPHARMA,15,high,high,positive,0.12902217818655484,1.5472715406088593,-0.5165155872353369,8
SUNPHARMA,15,high,low,normal,0.2623308215633734,1.2916892712289132,-1.032951141411833,324
SUNPHARMA,15,high,low,positive,1.8080014748433646,1.8080014748433646,-1.5498470893733733,4
SUNPHARMA,15,high,mid,normal,0.0,1.2896071049861941,-1.0361620898147368,316
SUNPHARMA,15,high,mid,positive,-0.9021560373991699,1.2917728568154532,-0.7747333719017231,16
SUNPHARMA,15,low,high,normal,0.0,0.5311097538301461,0.5149463168460003,335
SUNPHARMA,15,low,high,positive,0.0,0.6447786242122471,0.0,18
SUNPHARMA,15,low,low,normal,0.0,0.5289186258689289,1.1744811355832126e-12,333
SUNPHARMA,15,low,low,positive,0.0,0.7728174347606253,0.5166490144927097,5
SUNPHARMA,15,low,mid,normal,0.0,0.7744533649991666,1.177034685871526e-12,335
SUNPHARMA,15,low,mid,positive,0.0,0.5159293176830081,1.1726034679004258e-12,13
SUNPHARMA,15,mid,high,normal,-0.25756600128876705,1.0351698972607999,-1.2054589939732376e-12,369
SUNPHARMA,15,mid,high,positive,-0.2581511232141355,1.4165566203527642,-0.5151187348685042,14
SUNPHARMA,15,mid,low,normal,0.0,1.0332446465002356,0.0,299
SUNPHARMA,15,mid,low,positive,0.0,1.5501873143002431,0.0,7
SUNPHARMA,15,mid,mid,normal,0.2573704727902663,1.2914056953144868,0.0,312
SUNPHARMA,15,mid,mid,positive,1.8031013342956903,1.8031013342956903,-0.5151718097992707,7
SUNPHARMA,60,high,high,normal,-0.38699668979318247,2.58041700966467,-1.0329512102954093,60
SUNPHARMA,60,high,low,normal,0.904635037711876,2.0657155798859375,-1.549306735876792,74
SUNPHARMA,60,high,low,positive,-1.291922898041445,1.291922898041445,-1.5503074776494992,1
SUNPHARMA,60,high,mid,normal,-0.12919896640815123,2.57431322687105,-1.3037927124266835,76
SUNPHARMA,60,high,mid,positive,-4999.225206611571,5000.774793388429,-6.210405420263237,2
SUNPHARMA,60,low,high,normal,-0.3869899012348301,2.4538862877372285,0.517410976056108,84
SUNPHARMA,60,low,high,positive,3.096854112363721,3.096854112363721,0.0,1
SUNPHARMA,60,low,low,normal,0.0,2.062653087534309,0.5156366823931166,83
SUNPHARMA,60,low,low,positive,5.673466229982394,5.673466229982394,-1.1727244265581766e-12,1
SUNPHARMA,60,low,mid,normal,0.5146548171062102,1.8264219892673337,0.5157297579506483,84
SUNPHARMA,60,low,mid,positive,1.0303701604803868,1.0303701604803868,1.030370160481558,3
SUNPHARMA,60,mid,high,normal,0.2616036054950079,2.320399906569051,-1.1762131450075341e-12,98
SUNPHARMA,60,mid,high,positive,0.7725752743247467,2.0605047988211664,1.0301777647123034,2
SUNPHARMA,60,mid,low,normal,0.0,1.8145997511401337,0.0,85
SUNPHARMA,60,mid,low,positive,3.8655808679529295,3.8655808679529295,-0.5154107823942708,1
SUNPHARMA,60,mid,mid,normal,0.7739938080500048,3.1075201988831767,-1.1709729648164392e-12,85
TCS,1,high,high,normal,0.0,0.24335044898246366,0.0,1835
TCS,1,high,high,positive,0.0,0.47462992585577757,-0.4745724363369562,148
TCS,1,high,low,normal,0.0,0.24355789371000613,0.0,2636
TCS,1,high,low,positive,0.0,0.24393813728927113,-0.4716424949905143,203
TCS,1,high,mid,normal,0.0,0.24252125181701112,0.0,2450
TCS,1,high,mid,positive,0.0,0.24138846645775536,0.0,227
TCS,1,low,high,normal,0.0,0.0,0.0,3570
TCS,1,low,high,positive,0.0,0.0,0.0,314
TCS,1,low,low,normal,0.0,0.0,0.0,2972
TCS,1,low,low,positive,0.0,0.0,0.0,276
TCS,1,low,mid,normal,0.0,0.0,0.0,3268
TCS,1,low,mid,positive,0.0,0.0,0.0,298
TCS,1,mid,high,normal,0.0,0.24088259382464666,0.0,3146
TCS,1,mid,high,positive,0.0,0.24117888237793647,0.0,271
TCS,1,mid,low,normal,0.0,0.24092902231090396,0.0,2944
TCS,1,mid,low,positive,0.0,0.24117888237793647,0.0,253
TCS,1,mid,mid,normal,0.0,0.24101031524017713,0.0,3047
TCS,1,mid,mid,positive,0.0,0.24095515211106291,0.0,274
TCS,5,high,high,normal,0.0,0.9651462617269683,-0.4879715036257515,530
TCS,5,high,high,positive,0.0,1.2092775775751565,-0.9631823545005797,73
TCS,5,high,low,normal,0.0,0.7327796775773862,-0.9619546919331349,787
TCS,5,high,low,positive,0.0,0.7317651277026478,-0.9691393825148408,112
TCS,5,high,mid,normal,0.0,0.9598771357257541,-0.9581985866562133,681
TCS,5,high,mid,positive,0.0,0.962116656643743,-0.9631823545005797,139
TCS,5,low,high,normal,0.0,0.7211018452818054,2.215659350791577e-12,978
TCS,5,low,high,positive,0.0,0.4880548573655241,0.48098891320511317,197
TCS,5,low,low,normal,0.0,0.7234232388692513,2.218794426152561e-12,852
TCS,5,low,low,positive,0.0,0.724252833197936,0.48266044224865046,154
TCS,5,low,mid,normal,0.0,0.7199425874546556,2.1896540596293605e-12,898
TCS,5,low,mid,positive,0.0,0.6054775467346298,2.215339181675229e-12,186
TCS,5,mid,high,normal,0.0,0.7188383588638612,0.0,908
TCS,5,mid,high,positive,0.0,0.7219869079689843,0.0,173
TCS,5,mid,low,normal,0.0,0.7225781588734801,0.0,819
TCS,5,mid,low,positive,0.0,0.9729756026380911,0.0,135
TCS,5,mid,mid,normal,0.0,0.7210758460987265,0.0,888
TCS,5,mid,mid,positive,0.0,0.7316537818662561,-0.4800769716185283,152
TCS,15,high,high,normal,-0.2395209580847037,2.1574455844293454,-1.4394012090957067,209
TCS,15,high,low,normal,0.0,1.92460401283875,-0.9783180268785119,288
TCS,15,high,low,positive,-0.4872107186353669,0.4872107186353669,0.0,1
TCS,15,high,mid,normal,0.0,1.9198003407671795,-1.450887459494739,277
TCS,15,high,mid,positive,0.9761811792259766,0.9761811792259766,-0.9761811792281962,1
TCS,15,low,high,normal,-0.24051189608138634,1.445104112947527,0.4836642583881124,420
TCS,15,low,low,normal,0.24053792615357916,1.6882929035370504,0.4856963283488661,356
TCS,15,low,low,positive,-0.7292319139507177,1.4610820310471802,1.947527551810389,2
TCS,15,low,mid,normal,0.0,1.6818028927005386,0.48308011883726987,375
TCS,15,low,mid,positive,4.1393751978395565,4.1393751978395565,2.434926586963403,1
TCS,15,mid,high,normal,0.0,1.694258882756845,0.0,339
TCS,15,mid,high,positive,0.2444808449255777,0.9630664034298303,-2.189759478434363e-12,3
TCS,15,mid,low,normal,-0.24351046406975974,1.6891287917747824,0.0,324
TCS,15,mid,low,positive,-0.730833881456972,0.730833881456972,-0.4872225876387199,1
TCS,15,mid,mid,normal,0.0,1.7071921566710193,-0.4808501430524802,343
TCS,15,mid,mid,positive,3.411115364210305,3.411115364210305,0.48846979704500537,2
TCS,60,high,high,normal,-1.2117227434110607,4.205694815722932,-1.4626477718070872,56
TCS,60,high,low,normal,0.4841610567068705,3.88290584279029,-0.9776007305785179,70
TCS,60,high,mid,normal,0.0,3.409312293005154,-1.4447735317475845,73
TCS,60,low,high,normal,-1.4498006524111726,3.6070698569195625,0.48261383654044926,107
TCS,60,low,low,normal,-0.7296761650525964,3.6280976509404033,0.4866002458057986,92
TCS,60,low,mid,normal,0.7248477819662267,2.9200632680392444,0.4872938138045906,89
TCS,60,mid,high,normal,0.9626028781839191,3.1448823088278828,0.0,81
TCS,60,mid,low,normal,0.36166526678499566,3.389685779330401,0.0,82
TCS,60,mid,mid,normal,0.0,2.9199211621281798,-2.1966348704785246e-12,89
TECHM,1,high,high,normal,0.0,0.34400908183944773,0.0,862
TECHM,1,high,high,positive,0.0,0.34425778022552,0.0,135
TECHM,1,high,low,normal,0.0,0.34390852124768656,0.0,1574
TECHM,1,high,low,positive,0.0,0.0,0.0,167
TECHM,1,high,mid,normal,0.0,0.34136100643215705,0.0,1412
TECHM,1,high,mid,positive,0.0,0.3432297923456635,0.0,165
TECHM,1,low,high,normal,0.0,0.0,0.0,2425
TECHM,1,low,high,positive,0.0,0.0,0.0,337
TECHM,1,low,low,normal,0.0,0.0,0.0,1799
TECHM,1,low,low,positive,0.0,0.0,0.0,197
TECHM,1,low,mid,normal,0.0,0.0,0.0,1972
TECHM,1,low,mid,positive,0.0,0.0,0.0,242
TECHM,1,mid,high,normal,0.0,0.0,0.0,1711
TECHM,1,mid,high,positive,0.0,0.0,0.0,233
TECHM,1,mid,low,normal,0.0,0.0,0.0,1722
TECHM,1,mid,low,positive,0.0,0.0,0.0,246
TECHM,1,mid,mid,normal,0.0,0.0,0.0,1831
TECHM,1,mid,mid,positive,0.0,0.0,0.0,252
TECHM,5,high,high,normal,0.0,0.6890374147325599,-0.688942473304419,483
TECHM,5,high,high,positive,0.3441511842019175,0.8591598358640455,-0.7017315132136795,68
TECHM,5,high,low,normal,0.0,0.695700570473835,-0.6907031357931788,815
TECHM,5,high,low,positive,0.17175048090275388,1.0398835840773295,-0.6997297597514684,122
TECHM,5,high,mid,normal,0.0,0.6904289752542832,-0.6891798767661266,740
TECHM,5,high,mid,positive,0.0,1.0184336490468382,-0.6989829797653963,113
TECHM,5,low,high,normal,0.0,0.3493632855194162,0.0,1176
TECHM,5,low,high,positive,0.0,0.34442377901895643,0.0,159
TECHM,5,low,low,normal,0.0,0.34960145434332196,0.0,877
TECHM,5,low,low,positive,0.0,0.6888238333040058,0.0,109
TECHM,5,low,mid,normal,0.0,0.3492229856861046,0.0,948
TECHM,5,low,mid,positive,0.0,0.6985194470225412,7.814871127108853e-13,138
TECHM,5,mid,high,normal,0.0,0.34960145434173207,0.0,728
TECHM,5,mid,high,positive,0.0,0.3444593710184416,0.0,99
TECHM,5,mid,low,normal,0.0,0.34958923265131636,0.0,667
TECHM,5,mid,low,positive,0.0,0.3502995060773778,0.0,125
TECHM,5,mid,mid,normal,0.0,0.34952813744173006,0.0,744
TECHM,5,mid,mid,positive,0.0,0.34930836942662535,0.0,109
TECHM,15,high,high,normal,0.0,1.3976728763696702,-1.3768652225145113,152
TECHM,15,high,high,positive,0.5272037167233449,2.100025355471169,-1.0355829748224903,10
TECHM,15,high,low,normal,0.0,1.3953326124133874,-1.3776476666080115,279
TECHM,15,high,low,positive,-1.0294420424136363,6.199414499742318,0.0,3
TECHM,15,high,mid,normal,0.3442992944080318,1.3938013341676339,-1.378668554533156,242
TECHM,15,high,mid,positive,1.8918746509926558,10.514645664685617,1.7239836502918782,2
TECHM,15,low,high,normal,0.0,1.0477421157412143,0.6878998417824108,457
TECHM,15,low,high,positive,1.0475226090286922,1.721525960613052,0.698348406020716,11
TECHM,15,low,low,normal,0.0,1.3745232122610598,0.6890136769208604,327
TECHM,15,low,low,positive,-0.18357439181183366,1.9211412649093087,1.7187912782270784,4
TECHM,15,low,mid,normal,0.0,1.0488227686306684,0.6885866766634323,386
TECHM,15,low,mid,positive,0.3515679932511736,0.7005008581145069,2.096289567465268,9
TECHM,15,mid,high,normal,0.0,1.2143682414545598,0.0,330
TECHM,15,mid,high,positive,0.0,0.34941211934344485,-7.80119657734276e-13,12
TECHM,15,mid,low,normal,0.0,1.050383389936372,0.0,353
TECHM,15,mid,low,positive,-0.17479461632487592,3.131732655733586,-0.6926188704117069,6
TECHM,15,mid,mid,normal,0.0,1.3754213024367925,0.0,346
TECHM,15,mid,mid,positive,-1.032917778163339,2.4194101631846565,-7.812454488841123e-13,14
TECHM,60,high,high,normal,0.17230090630261044,3.8121821483869196,-1.3987066595116415,34
TECHM,60,high,low,normal,0.6885866758471961,3.4947927587894037,-1.396111828557785,71
TECHM,60,high,low,positive,6.424989898897282,6.424989898897282,-0.36126542428274255,2
TECHM,60,high,mid,normal,0.7010901952545758,3.4539928156949435,-1.381597126279862,57
TECHM,60,high,mid,positive,19.250288754331315,19.250288754331315,6.300094501418158,1
TECHM,60,low,high,normal,-0.6875923952274835,3.10013433915501,0.698836437331207,115
TECHM,60,low,high,positive,4.921778871506736,4.921778871506736,0.0,1
TECHM,60,low,low,normal,0.3489127715868594,2.753209535574828,0.6992030531072995,78
TECHM,60,low,low,positive,2.1084443195008746,2.1084443195008746,-1.4056295463317856,1
TECHM,60,low,mid,normal,0.0,3.0921459492906807,0.7004763238996151,99
TECHM,60,mid,high,normal,-0.35023816194980756,3.0999207798041737,-0.6876160352068791,93
TECHM,60,mid,high,positive,-1.2230919765163164,1.2230919765163164,-1.7471033278091688,2
TECHM,60,mid,low,normal,0.0,3.1410323526335495,0.0,93
TECHM,60,mid,mid,normal,-0.34686242147805274,2.755869547219313,-0.6878291935948455,92
TECHM,60,mid,mid,positive,-1.0292654475579894,1.0292654475579894,0.6861769650402197,1
ULTRACEMCO,1,high,high,normal,0.0,0.0,0.0,778
ULTRACEMCO,1,high,high,positive,0.0,0.0,0.0,83
ULTRACEMCO,1,high,low,normal,0.0,0.0,0.0,1277
ULTRACEMCO,1,high,low,positive,0.0,0.0,0.0,168
ULTRACEMCO,1,high,mid,normal,0.0,0.0,0.0,1158
ULTRACEMCO,1,high,mid,positive,0.0,0.0,0.0,143
ULTRACEMCO,1,low,high,normal,0.0,0.0,0.0,2020
ULTRACEMCO,1,low,high,positive,0.0,0.0,0.0,240
ULTRACEMCO,1,low,low,normal,0.0,0.0,0.0,1428
ULTRACEMCO,1,low,low,positive,0.0,0.0,0.0,177
ULTRACEMCO,1,low,mid,normal,0.0,0.0,0.0,1619
ULTRACEMCO,1,low,mid,positive,0.0,0.0,0.0,182
ULTRACEMCO,1,mid,high,normal,0.0,0.0,0.0,1253
ULTRACEMCO,1,mid,high,positive,0.0,0.0,0.0,94
ULTRACEMCO,1,mid,low,normal,0.0,0.0,0.0,1324
ULTRACEMCO,1,mid,low,positive,0.0,0.0,0.0,104
ULTRACEMCO,1,mid,mid,normal,0.0,0.0,0.0,1398
ULTRACEMCO,1,mid,mid,positive,0.0,0.0,0.0,101
ULTRACEMCO,5,high,high,normal,0.0,0.43228288592054637,0.0,439
ULTRACEMCO,5,high,high,positive,0.0,0.4279173263725448,0.0,46
ULTRACEMCO,5,high,low,normal,0.0,0.42813717515091837,0.0,771
ULTRACEMCO,5,high,low,positive,0.0,0.4282930382930755,0.0,90
ULTRACEMCO,5,high,mid,normal,0.0,0.4280821917808219,0.0,657
ULTRACEMCO,5,high,mid,positive,0.0,0.42781663798479874,0.0,84
ULTRACEMCO,5,low,high,normal,0.0,0.0,0.0,1237
ULTRACEMCO,5,low,high,positive,0.0,0.0,0.0,139
ULTRACEMCO,5,low,low,normal,0.0,0.0,0.0,853
ULTRACEMCO,5,low,low,positive,0.0,0.0,0.0,100
ULTRACEMCO,5,low,mid,normal,0.0,0.0,0.0,1000
ULTRACEMCO,5,low,mid,positive,0.0,0.0,0.0,108
ULTRACEMCO,5,mid,high,normal,0.0,0.4281555060798082,0.0,713
ULTRACEMCO,5,mid,high,positive,0.0,0.0,0.0,51
ULTRACEMCO,5,mid,low,normal,0.0,0.0,0.0,765
ULTRACEMCO,5,mid,low,positive,0.0,0.0,0.0,50
ULTRACEMCO,5,mid,mid,normal,0.0,0.0,0.0,792
ULTRACEMCO,5,mid,mid,positive,0.0,0.4279173271561181,0.0,58
ULTRACEMCO,15,high,high,normal,-0.4277708859135047,0.8792368224381236,-0.8570816370259268,177
ULTRACEMCO,15,high,high,positive,-2.1406858757545915,2.1406858757545915,-0.8556149732620322,3
ULTRACEMCO,15,high,low,normal,0.0,0.8649583742827078,-0.8568062550787817,314
ULTRACEMCO,15,high,low,positive,0.0,0.8591803419537761,-1.7129887370990535,5
ULTRACEMCO,15,high,mid,normal,0.0,0.857155102215746,-0.8569347444192125,267
ULTRACEMCO,15,high,mid,positive,0.0,0.0,0.0,2
ULTRACEMCO,15,low,high,normal,0.0,0.4294241422252759,0.0,499
ULTRACEMCO,15,low,high,positive,-0.2141235921373817,0.642405961912702,0.4282471842747634,8
ULTRACEMCO,15,low,low,normal,0.0,0.4326007959854646,0.0,359
ULTRACEMCO,15,low,low,positive,0.0,0.4282105082858733,0.8564210165717466,3
ULTRACEMCO,15,low,mid,normal,0.0,0.4325072453054042,0.0,428
ULTRACEMCO,15,low,mid,positive,-0.21360218728639782,0.6414096739174139,0.0,4
ULTRACEMCO,15,mid,high,normal,0.0,0.8561643835616438,0.0,283
ULTRACEMCO,15,mid,high,positive,0.0,0.0,0.0,1
ULTRACEMCO,15,mid,low,normal,0.0,0.8542262861011031,0.0,288
ULTRACEMCO,15,mid,low,positive,0.0,0.42691256830601093,0.8538251366120219,3
ULTRACEMCO,15,mid,mid,normal,0.0,0.4338018393197987,0.0,297
ULTRACEMCO,15,mid,mid,positive,-0.856677803478112,0.856677803478112,0.0,1
ULTRACEMCO,60,high,high,normal,-0.4270037149323199,2.1392204680614384,-0.8675660434650588,45
ULTRACEMCO,60,high,low,normal,-0.4278807068589277,2.168915108662647,-0.8646405257014396,77
ULTRACEMCO,60,high,mid,normal,-0.4294057025077293,2.13903743315508,-0.8651267410675664,73
ULTRACEMCO,60,low,high,normal,0.427240878407246,1.7360357623367042,0.854481756814492,125
