panel,trade_date,symbol,forward_ticks,max_hold_ticks,scan_points_possible,scan_points_feasible_min_hold,feasible_fraction,median_min_forward_hold,median_max_window_hold,p95_max_window_hold
real_anchor,2026-07-22,BHARTIARTL,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,6,30,2,0,0.0,6.0,70.0,115.89999999999999
real_anchor,2026-07-22,BHARTIARTL,6,60,2,1,0.5,6.0,144.5,242.14999999999998
real_anchor,2026-07-22,BHARTIARTL,6,120,1,1,1.0,7.0,494.0,494.0
real_anchor,2026-07-22,BHARTIARTL,6,250,1,1,1.0,7.0,919.0,919.0
real_anchor,2026-07-22,BHARTIARTL,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,12,30,2,0,0.0,18.0,70.0,115.89999999999999
real_anchor,2026-07-22,BHARTIARTL,12,60,2,1,0.5,18.0,144.5,242.14999999999998
real_anchor,2026-07-22,BHARTIARTL,12,120,1,1,1.0,28.0,494.0,494.0
real_anchor,2026-07-22,BHARTIARTL,12,250,1,1,1.0,28.0,919.0,919.0
real_anchor,2026-07-22,BHARTIARTL,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BHARTIARTL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,3,30,2,0,0.0,9.0,78.0,123.0
real_anchor,2026-07-22,BPCL,3,60,2,0,0.0,9.0,149.5,236.35
real_anchor,2026-07-22,BPCL,3,120,1,0,0.0,4.0,243.0,243.0
real_anchor,2026-07-22,BPCL,3,250,1,1,1.0,4.0,761.0,761.0
real_anchor,2026-07-22,BPCL,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,6,30,2,0,0.0,16.5,78.0,123.0
real_anchor,2026-07-22,BPCL,6,60,2,0,0.0,16.5,149.5,236.35
real_anchor,2026-07-22,BPCL,6,120,1,0,0.0,7.0,243.0,243.0
real_anchor,2026-07-22,BPCL,6,250,1,1,1.0,7.0,761.0,761.0
real_anchor,2026-07-22,BPCL,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,12,30,2,0,0.0,30.0,78.0,123.0
real_anchor,2026-07-22,BPCL,12,60,2,0,0.0,30.0,149.5,236.35
real_anchor,2026-07-22,BPCL,12,120,1,0,0.0,13.0,243.0,243.0
real_anchor,2026-07-22,BPCL,12,250,1,1,1.0,13.0,761.0,761.0
real_anchor,2026-07-22,BPCL,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BPCL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,3,30,1,0,0.0,19.0,160.0,160.0
real_anchor,2026-07-22,BRITANNIA,3,60,1,1,1.0,19.0,293.0,293.0
real_anchor,2026-07-22,BRITANNIA,3,120,1,1,1.0,19.0,557.0,557.0
real_anchor,2026-07-22,BRITANNIA,3,250,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,6,30,1,0,0.0,35.0,160.0,160.0
real_anchor,2026-07-22,BRITANNIA,6,60,1,1,1.0,35.0,293.0,293.0
real_anchor,2026-07-22,BRITANNIA,6,120,1,1,1.0,35.0,557.0,557.0
real_anchor,2026-07-22,BRITANNIA,6,250,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,12,30,1,0,0.0,64.0,160.0,160.0
real_anchor,2026-07-22,BRITANNIA,12,60,1,1,1.0,64.0,293.0,293.0
real_anchor,2026-07-22,BRITANNIA,12,120,1,1,1.0,64.0,557.0,557.0
real_anchor,2026-07-22,BRITANNIA,12,250,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,BRITANNIA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,3,30,5,0,0.0,2.0,19.0,48.599999999999994
real_anchor,2026-07-22,CIPLA,3,60,5,0,0.0,2.0,42.0,141.99999999999997
real_anchor,2026-07-22,CIPLA,3,120,5,0,0.0,2.0,98.0,212.79999999999998
real_anchor,2026-07-22,CIPLA,3,250,4,1,0.25,2.0,182.5,354.44999999999993
real_anchor,2026-07-22,CIPLA,3,500,3,3,1.0,2.0,357.0,541.5
real_anchor,2026-07-22,CIPLA,3,1000,1,1,1.0,11.0,919.0,919.0
real_anchor,2026-07-22,CIPLA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,6,30,5,0,0.0,3.0,19.0,48.599999999999994
real_anchor,2026-07-22,CIPLA,6,60,5,0,0.0,3.0,42.0,141.99999999999997
real_anchor,2026-07-22,CIPLA,6,120,5,0,0.0,3.0,98.0,212.79999999999998
real_anchor,2026-07-22,CIPLA,6,250,4,1,0.25,4.0,182.5,354.44999999999993
real_anchor,2026-07-22,CIPLA,6,500,3,3,1.0,3.0,357.0,541.5
real_anchor,2026-07-22,CIPLA,6,1000,1,1,1.0,14.0,919.0,919.0
real_anchor,2026-07-22,CIPLA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,12,30,5,0,0.0,8.0,19.0,48.599999999999994
real_anchor,2026-07-22,CIPLA,12,60,5,0,0.0,8.0,42.0,141.99999999999997
real_anchor,2026-07-22,CIPLA,12,120,5,0,0.0,8.0,98.0,212.79999999999998
real_anchor,2026-07-22,CIPLA,12,250,4,1,0.25,8.5,182.5,354.44999999999993
real_anchor,2026-07-22,CIPLA,12,500,3,3,1.0,8.0,357.0,541.5
real_anchor,2026-07-22,CIPLA,12,1000,1,1,1.0,19.0,919.0,919.0
real_anchor,2026-07-22,CIPLA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-22,CIPLA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,3,30,3,0,0.0,6.0,101.0,120.8
real_anchor,2026-07-23,ADANIPORTS,3,60,2,0,0.0,8.5,150.0,153.6
real_anchor,2026-07-23,ADANIPORTS,3,120,2,1,0.5,8.5,312.5,375.05
real_anchor,2026-07-23,ADANIPORTS,3,250,2,2,1.0,8.5,477.5,602.15
real_anchor,2026-07-23,ADANIPORTS,3,500,1,1,1.0,15.0,955.0,955.0
real_anchor,2026-07-23,ADANIPORTS,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,6,30,3,0,0.0,16.0,101.0,120.8
real_anchor,2026-07-23,ADANIPORTS,6,60,2,0,0.0,21.5,150.0,153.6
real_anchor,2026-07-23,ADANIPORTS,6,120,2,1,0.5,21.5,312.5,375.05
real_anchor,2026-07-23,ADANIPORTS,6,250,2,2,1.0,21.5,477.5,602.15
real_anchor,2026-07-23,ADANIPORTS,6,500,1,1,1.0,38.0,955.0,955.0
real_anchor,2026-07-23,ADANIPORTS,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,12,30,3,0,0.0,37.0,101.0,120.8
real_anchor,2026-07-23,ADANIPORTS,12,60,2,0,0.0,42.0,150.0,153.6
real_anchor,2026-07-23,ADANIPORTS,12,120,2,1,0.5,42.0,312.5,375.05
real_anchor,2026-07-23,ADANIPORTS,12,250,2,2,1.0,42.0,477.5,602.15
real_anchor,2026-07-23,ADANIPORTS,12,500,1,1,1.0,75.0,955.0,955.0
real_anchor,2026-07-23,ADANIPORTS,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,ADANIPORTS,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,3,30,4,0,0.0,1.5,20.5,88.14999999999998
real_anchor,2026-07-23,AXISBANK,3,60,4,0,0.0,1.5,38.5,179.24999999999994
real_anchor,2026-07-23,AXISBANK,3,120,4,1,0.25,1.5,77.5,241.19999999999993
real_anchor,2026-07-23,AXISBANK,3,250,3,1,0.3333333333333333,1.0,162.0,433.79999999999995
real_anchor,2026-07-23,AXISBANK,3,500,2,2,1.0,1.5,475.0,610.9
real_anchor,2026-07-23,AXISBANK,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,6,30,4,0,0.0,3.5,20.5,88.14999999999998
real_anchor,2026-07-23,AXISBANK,6,60,4,0,0.0,3.5,38.5,179.24999999999994
real_anchor,2026-07-23,AXISBANK,6,120,4,1,0.25,3.5,77.5,241.19999999999993
real_anchor,2026-07-23,AXISBANK,6,250,3,1,0.3333333333333333,3.0,162.0,433.79999999999995
real_anchor,2026-07-23,AXISBANK,6,500,2,2,1.0,3.5,475.0,610.9
real_anchor,2026-07-23,AXISBANK,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,12,30,4,0,0.0,8.5,20.5,88.14999999999998
real_anchor,2026-07-23,AXISBANK,12,60,4,0,0.0,8.5,38.5,179.24999999999994
real_anchor,2026-07-23,AXISBANK,12,120,4,1,0.25,8.5,77.5,241.19999999999993
real_anchor,2026-07-23,AXISBANK,12,250,3,1,0.3333333333333333,8.0,162.0,433.79999999999995
real_anchor,2026-07-23,AXISBANK,12,500,2,2,1.0,8.5,475.0,610.9
real_anchor,2026-07-23,AXISBANK,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,AXISBANK,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BAJAJ-AUTO,3,30,7,0,0.0,2.0,20.0,25.499999999999996
real_anchor,2026-07-23,BAJAJ-AUTO,3,60,6,0,0.0,2.0,39.5,42.0
real_anchor,2026-07-23,BAJAJ-AUTO,3,120,6,0,0.0,2.0,79.0,85.75
real_anchor,2026-07-23,BAJAJ-AUTO,3,250,6,0,0.0,2.0,164.5,207.25
real_anchor,2026-07-23,BAJAJ-AUTO,3,500,5,5,1.0,2.0,334.0,384.8
real_anchor,2026-07-23,BAJAJ-AUTO,3,1000,3,3,1.0,2.0,705.0,719.4
real_anchor,2026-07-23,BAJAJ-AUTO,3,1500,1,1,1.0,2.0,1039.0,1039.0
real_anchor,2026-07-23,BAJAJ-AUTO,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BAJAJ-AUTO,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BAJAJ-AUTO,6,30,7,0,0.0,4.0,20.0,25.499999999999996
real_anchor,2026-07-23,BAJAJ-AUTO,6,60,6,0,0.0,4.0,39.5,42.0
real_anchor,2026-07-23,BAJAJ-AUTO,6,120,6,0,0.0,4.0,79.0,85.75
real_anchor,2026-07-23,BAJAJ-AUTO,6,250,6,0,0.0,4.0,164.5,207.25
real_anchor,2026-07-23,BAJAJ-AUTO,6,500,5,5,1.0,4.0,334.0,384.8
real_anchor,2026-07-23,BAJAJ-AUTO,6,1000,3,3,1.0,4.0,705.0,719.4
real_anchor,2026-07-23,BAJAJ-AUTO,6,1500,1,1,1.0,4.0,1039.0,1039.0
real_anchor,2026-07-23,BAJAJ-AUTO,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BAJAJ-AUTO,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BAJAJ-AUTO,12,30,7,0,0.0,9.0,20.0,25.499999999999996
real_anchor,2026-07-23,BAJAJ-AUTO,12,60,6,0,0.0,8.5,39.5,42.0
real_anchor,2026-07-23,BAJAJ-AUTO,12,120,6,0,0.0,8.5,79.0,85.75
real_anchor,2026-07-23,BAJAJ-AUTO,12,250,6,0,0.0,8.5,164.5,207.25
real_anchor,2026-07-23,BAJAJ-AUTO,12,500,5,5,1.0,8.0,334.0,384.8
real_anchor,2026-07-23,BAJAJ-AUTO,12,1000,3,3,1.0,8.0,705.0,719.4
real_anchor,2026-07-23,BAJAJ-AUTO,12,1500,1,1,1.0,8.0,1039.0,1039.0
real_anchor,2026-07-23,BAJAJ-AUTO,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BAJAJ-AUTO,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,3,30,4,0,0.0,8.5,44.5,109.89999999999998
real_anchor,2026-07-23,BANKBEES,3,60,3,0,0.0,14.0,88.0,137.5
real_anchor,2026-07-23,BANKBEES,3,120,3,0,0.0,14.0,130.0,222.7
real_anchor,2026-07-23,BANKBEES,3,250,3,2,0.6666666666666666,14.0,290.0,551.0
real_anchor,2026-07-23,BANKBEES,3,500,2,2,1.0,15.0,817.0,864.7
real_anchor,2026-07-23,BANKBEES,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,6,30,4,0,0.0,15.5,44.5,109.89999999999998
real_anchor,2026-07-23,BANKBEES,6,60,3,0,0.0,25.0,88.0,137.5
real_anchor,2026-07-23,BANKBEES,6,120,3,0,0.0,25.0,130.0,222.7
real_anchor,2026-07-23,BANKBEES,6,250,3,2,0.6666666666666666,25.0,290.0,551.0
real_anchor,2026-07-23,BANKBEES,6,500,2,2,1.0,26.5,817.0,864.7
real_anchor,2026-07-23,BANKBEES,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,12,30,4,0,0.0,29.0,44.5,109.89999999999998
real_anchor,2026-07-23,BANKBEES,12,60,3,0,0.0,48.0,88.0,137.5
real_anchor,2026-07-23,BANKBEES,12,120,3,0,0.0,48.0,130.0,222.7
real_anchor,2026-07-23,BANKBEES,12,250,3,2,0.6666666666666666,48.0,290.0,551.0
real_anchor,2026-07-23,BANKBEES,12,500,2,2,1.0,48.5,817.0,864.7
real_anchor,2026-07-23,BANKBEES,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BANKBEES,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,3,30,2,0,0.0,6.5,66.5,108.35
real_anchor,2026-07-23,BHARTIARTL,3,60,2,0,0.0,6.5,129.0,209.1
real_anchor,2026-07-23,BHARTIARTL,3,120,2,1,0.5,6.5,258.5,412.84999999999997
real_anchor,2026-07-23,BHARTIARTL,3,250,1,1,1.0,2.0,509.0,509.0
real_anchor,2026-07-23,BHARTIARTL,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,6,30,2,0,0.0,14.5,66.5,108.35
real_anchor,2026-07-23,BHARTIARTL,6,60,2,0,0.0,14.5,129.0,209.1
real_anchor,2026-07-23,BHARTIARTL,6,120,2,1,0.5,14.5,258.5,412.84999999999997
real_anchor,2026-07-23,BHARTIARTL,6,250,1,1,1.0,4.0,509.0,509.0
real_anchor,2026-07-23,BHARTIARTL,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,12,30,2,0,0.0,28.0,66.5,108.35
real_anchor,2026-07-23,BHARTIARTL,12,60,2,0,0.0,28.0,129.0,209.1
real_anchor,2026-07-23,BHARTIARTL,12,120,2,1,0.5,28.0,258.5,412.84999999999997
real_anchor,2026-07-23,BHARTIARTL,12,250,1,1,1.0,8.0,509.0,509.0
real_anchor,2026-07-23,BHARTIARTL,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BHARTIARTL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,3,30,6,0,0.0,1.0,19.0,42.5
real_anchor,2026-07-23,BPCL,3,60,5,0,0.0,1.0,38.0,82.8
real_anchor,2026-07-23,BPCL,3,120,5,0,0.0,1.0,76.0,123.19999999999999
real_anchor,2026-07-23,BPCL,3,250,5,2,0.4,1.0,202.0,284.0
real_anchor,2026-07-23,BPCL,3,500,4,4,1.0,1.5,438.5,547.0
real_anchor,2026-07-23,BPCL,3,1000,2,2,1.0,1.0,898.0,916.9
real_anchor,2026-07-23,BPCL,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,6,30,6,0,0.0,3.5,19.0,42.5
real_anchor,2026-07-23,BPCL,6,60,5,0,0.0,3.0,38.0,82.8
real_anchor,2026-07-23,BPCL,6,120,5,0,0.0,3.0,76.0,123.19999999999999
real_anchor,2026-07-23,BPCL,6,250,5,2,0.4,3.0,202.0,284.0
real_anchor,2026-07-23,BPCL,6,500,4,4,1.0,3.0,438.5,547.0
real_anchor,2026-07-23,BPCL,6,1000,2,2,1.0,3.0,898.0,916.9
real_anchor,2026-07-23,BPCL,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,12,30,6,0,0.0,7.5,19.0,42.5
real_anchor,2026-07-23,BPCL,12,60,5,0,0.0,7.0,38.0,82.8
real_anchor,2026-07-23,BPCL,12,120,5,0,0.0,7.0,76.0,123.19999999999999
real_anchor,2026-07-23,BPCL,12,250,5,2,0.4,7.0,202.0,284.0
real_anchor,2026-07-23,BPCL,12,500,4,4,1.0,7.0,438.5,547.0
real_anchor,2026-07-23,BPCL,12,1000,2,2,1.0,6.5,898.0,916.9
real_anchor,2026-07-23,BPCL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BPCL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,3,30,1,0,0.0,15.0,151.0,151.0
real_anchor,2026-07-23,BRITANNIA,3,60,1,1,1.0,15.0,285.0,285.0
real_anchor,2026-07-23,BRITANNIA,3,120,1,1,1.0,15.0,536.0,536.0
real_anchor,2026-07-23,BRITANNIA,3,250,1,1,1.0,15.0,1051.0,1051.0
real_anchor,2026-07-23,BRITANNIA,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,6,30,1,0,0.0,30.0,151.0,151.0
real_anchor,2026-07-23,BRITANNIA,6,60,1,1,1.0,30.0,285.0,285.0
real_anchor,2026-07-23,BRITANNIA,6,120,1,1,1.0,30.0,536.0,536.0
real_anchor,2026-07-23,BRITANNIA,6,250,1,1,1.0,30.0,1051.0,1051.0
real_anchor,2026-07-23,BRITANNIA,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,12,30,1,0,0.0,58.0,151.0,151.0
real_anchor,2026-07-23,BRITANNIA,12,60,1,1,1.0,58.0,285.0,285.0
real_anchor,2026-07-23,BRITANNIA,12,120,1,1,1.0,58.0,536.0,536.0
real_anchor,2026-07-23,BRITANNIA,12,250,1,1,1.0,58.0,1051.0,1051.0
real_anchor,2026-07-23,BRITANNIA,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,BRITANNIA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,CIPLA,3,30,3,0,0.0,4.0,25.0,111.39999999999999
real_anchor,2026-07-23,CIPLA,3,60,3,0,0.0,4.0,91.0,136.9
real_anchor,2026-07-23,CIPLA,3,120,3,1,0.3333333333333333,4.0,183.0,291.9
real_anchor,2026-07-23,CIPLA,3,250,2,2,1.0,15.5,311.5,339.85
real_anchor,2026-07-23,CIPLA,3,500,1,1,1.0,27.0,623.0,623.0
real_anchor,2026-07-23,CIPLA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,CIPLA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,CIPLA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,CIPLA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-23,CIPLA,6,30,3,0,0.0,6.0,25.0,111.39999999999999
real_anchor,2026-07-23,CIPLA,6,60,3,0,0.0,6.0,91.0,136.9
real_anchor,2026-07-23,CIPLA,6,120,3,1,0.3333333333333333,6.0,183.0,291.9
real_anchor,2026-07-23,CIPLA,6,250,2,2,1.0,22.0,311.5,339.85
