scope,strategy_id,execution_profile,rows,trades,gross_return,cost_return,original_net_return,inverse_net_return,oracle_signed_net_return,original_net_pnl_inr,inverse_net_pnl_inr,oracle_signed_net_pnl_inr,original_positive,inverse_positive,oracle_signed_positive,turnover_bucket,abs_gross_to_cost_ratio,symbol,trade_date,best_expanded_variant,best_expanded_net_return,best_expanded_net_pnl_inr,best_expanded_positive
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011069920583506,-0.0011069920583506,-0.0011069920583506,-0.0011069920583506,-110.69920583506,-110.69920583506,-110.69920583506,False,False,False,single_trade,0.0,RELIANCE,2026-05-19,original,-0.0011069920583506,-110.69920583506,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.001107166445105,-0.001107166445105,-0.001107166445105,-0.001107166445105,-110.7166445105,-110.7166445105,-110.7166445105,False,False,False,single_trade,0.0,LT,2026-07-23,original,-0.001107166445105,-110.7166445105,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011077322170649,-0.0011077322170649,-0.0011077322170649,-0.0011077322170649,-110.77322170649,-110.77322170649,-110.77322170649,False,False,False,single_trade,0.0,BHARTIARTL,2026-01-16,original,-0.0011077322170649,-110.77322170649,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011077322170649,-0.0011077322170649,-0.0011077322170649,-0.0011077322170649,-110.77322170649,-110.77322170649,-110.77322170649,False,False,False,single_trade,0.0,BHARTIARTL,2026-10-08,original,-0.0011077322170649,-110.77322170649,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,1,0.0,0.0011089809415998,-0.0011089809415998,-0.0011089809415998,-0.0011089809415998,-110.89809415997999,-110.89809415997999,-110.89809415997999,False,False,False,single_trade,0.0,RELIANCE,2026-08-06,original,-0.0011089809415998,-110.89809415997999,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,1,0.0,0.0011098511214425,-0.0011098511214425,-0.0011098511214425,-0.0011098511214425,-110.98511214425,-110.98511214425,-110.98511214425,False,False,False,single_trade,0.0,AXISBANK,2026-05-27,original,-0.0011098511214425,-110.98511214425,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011115574576753,-0.0011115574576753,-0.0011115574576753,-0.0011115574576753,-111.15574576753,-111.15574576753,-111.15574576753,False,False,False,single_trade,0.0,BHARTIARTL,2026-01-14,original,-0.0011115574576753,-111.15574576753,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011115574576753,-0.0011115574576753,-0.0011115574576753,-0.0011115574576753,-111.15574576753,-111.15574576753,-111.15574576753,False,False,False,single_trade,0.0,BHARTIARTL,2026-10-06,original,-0.0011115574576753,-111.15574576753,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,1,0.0,0.0011116395322235,-0.0011116395322235,-0.0011116395322235,-0.0011116395322235,-111.16395322235,-111.16395322235,-111.16395322235,False,False,False,single_trade,0.0,BHARTIARTL,2026-10-23,original,-0.0011116395322235,-111.16395322235,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011122442994803,-0.0011122442994803,-0.0011122442994803,-0.0011122442994803,-111.22442994803001,-111.22442994803001,-111.22442994803001,False,False,False,single_trade,0.0,BHARTIARTL,2026-04-10,original,-0.0011122442994803,-111.22442994803001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011123240817699,-0.0011123240817699,-0.0011123240817699,-0.0011123240817699,-111.23240817698999,-111.23240817698999,-111.23240817698999,False,False,False,single_trade,0.0,BHARTIARTL,2026-09-03,original,-0.0011123240817699,-111.23240817698999,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011124514140958,-0.0011124514140958,-0.0011124514140958,-0.0011124514140958,-111.24514140958,-111.24514140958,-111.24514140958,False,False,False,single_trade,0.0,BHARTIARTL,2026-03-06,original,-0.0011124514140958,-111.24514140958,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011125989586232,-0.0011125989586232,-0.0011125989586232,-0.0011125989586232,-111.25989586232,-111.25989586232,-111.25989586232,False,False,False,single_trade,0.0,BHARTIARTL,2026-10-27,original,-0.0011125989586232,-111.25989586232,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,1,0.0,0.0011126344833155,-0.0011126344833155,-0.0011126344833155,-0.0011126344833155,-111.26344833155,-111.26344833155,-111.26344833155,False,False,False,single_trade,0.0,BHARTIARTL,2026-03-11,original,-0.0011126344833155,-111.26344833155,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,1,0.0,0.0011133167747685,-0.0011133167747685,-0.0011133167747685,-0.0011133167747685,-111.33167747685,-111.33167747685,-111.33167747685,False,False,False,single_trade,0.0,BHARTIARTL,2026-10-26,original,-0.0011133167747685,-111.33167747685,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011143394344186,-0.0011143394344186,-0.0011143394344186,-0.0011143394344186,-111.43394344186001,-111.43394344186001,-111.43394344186001,False,False,False,single_trade,0.0,M&M,2026-11-24,original,-0.0011143394344186,-111.43394344186001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011143744195257,-0.0011143744195257,-0.0011143744195257,-0.0011143744195257,-111.43744195257,-111.43744195257,-111.43744195257,False,False,False,single_trade,0.0,M&M,2026-08-25,original,-0.0011143744195257,-111.43744195257,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011144853364848,-0.0011144853364848,-0.0011144853364848,-0.0011144853364848,-111.44853364848,-111.44853364848,-111.44853364848,False,False,False,single_trade,0.0,BHARTIARTL,2026-04-23,original,-0.0011144853364848,-111.44853364848,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.001114526329182,-0.001114526329182,-0.001114526329182,-0.001114526329182,-111.45263291820001,-111.45263291820001,-111.45263291820001,False,False,False,single_trade,0.0,M&M,2026-10-12,original,-0.001114526329182,-111.45263291820001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011147448394905,-0.0011147448394905,-0.0011147448394905,-0.0011147448394905,-111.47448394905001,-111.47448394905001,-111.47448394905001,False,False,False,single_trade,0.0,M&M,2026-08-05,original,-0.0011147448394905,-111.47448394905001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011153172399601,-0.0011153172399601,-0.0011153172399601,-0.0011153172399601,-111.53172399601,-111.53172399601,-111.53172399601,False,False,False,single_trade,0.0,M&M,2026-05-07,original,-0.0011153172399601,-111.53172399601,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011153358237595,-0.0011153358237595,-0.0011153358237595,-0.0011153358237595,-111.53358237594999,-111.53358237594999,-111.53358237594999,False,False,False,single_trade,0.0,M&M,2026-02-16,original,-0.0011153358237595,-111.53358237594999,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011153358237595,-0.0011153358237595,-0.0011153358237595,-0.0011153358237595,-111.53358237594999,-111.53358237594999,-111.53358237594999,False,False,False,single_trade,0.0,M&M,2026-11-06,original,-0.0011153358237595,-111.53358237594999,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011155051074978,-0.0011155051074978,-0.0011155051074978,-0.0011155051074978,-111.55051074978,-111.55051074978,-111.55051074978,False,False,False,single_trade,0.0,M&M,2026-02-17,original,-0.0011155051074978,-111.55051074978,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011155051074978,-0.0011155051074978,-0.0011155051074978,-0.0011155051074978,-111.55051074978,-111.55051074978,-111.55051074978,False,False,False,single_trade,0.0,M&M,2026-11-09,original,-0.0011155051074978,-111.55051074978,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011160504561463,-0.0011160504561463,-0.0011160504561463,-0.0011160504561463,-111.60504561462999,-111.60504561462999,-111.60504561462999,False,False,False,single_trade,0.0,M&M,2026-07-23,original,-0.0011160504561463,-111.60504561462999,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011193540345557,-0.0011193540345557,-0.0011193540345557,-0.0011193540345557,-111.93540345557,-111.93540345557,-111.93540345557,False,False,False,single_trade,0.0,ONGC,2026-01-19,original,-0.0011193540345557,-111.93540345557,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011193540345557,-0.0011193540345557,-0.0011193540345557,-0.0011193540345557,-111.93540345557,-111.93540345557,-111.93540345557,False,False,False,single_trade,0.0,ONGC,2026-10-09,original,-0.0011193540345557,-111.93540345557,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011202866757931,-0.0011202866757931,-0.0011202866757931,-0.0011202866757931,-112.02866757931,-112.02866757931,-112.02866757931,False,False,False,single_trade,0.0,M&M,2026-07-30,original,-0.0011202866757931,-112.02866757931,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011217759494721,-0.0011217759494721,-0.0011217759494721,-0.0011217759494721,-112.17759494721001,-112.17759494721001,-112.17759494721001,False,False,False,single_trade,0.0,BPCL,2026-01-06,original,-0.0011217759494721,-112.17759494721001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011225150629343,-0.0011225150629343,-0.0011225150629343,-0.0011225150629343,-112.25150629343001,-112.25150629343001,-112.25150629343001,False,False,False,single_trade,0.0,M&M,2026-09-30,original,-0.0011225150629343,-112.25150629343001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011408221379893,-0.0011408221379893,-0.0011408221379893,-0.0011408221379893,-114.08221379893,-114.08221379893,-114.08221379893,False,False,False,single_trade,0.0,ITC,2026-03-04,original,-0.0011408221379893,-114.08221379893,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011410570079714,-0.0011410570079714,-0.0011410570079714,-0.0011410570079714,-114.10570079714,-114.10570079714,-114.10570079714,False,False,False,single_trade,0.0,ITC,2026-01-16,original,-0.0011410570079714,-114.10570079714,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011410570079714,-0.0011410570079714,-0.0011410570079714,-0.0011410570079714,-114.10570079714,-114.10570079714,-114.10570079714,False,False,False,single_trade,0.0,ITC,2026-10-08,original,-0.0011410570079714,-114.10570079714,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011413798090819,-0.0011413798090819,-0.0011413798090819,-0.0011413798090819,-114.13798090819002,-114.13798090819002,-114.13798090819002,False,False,False,single_trade,0.0,ITC,2026-05-12,original,-0.0011413798090819,-114.13798090819002,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,1,0.0,0.0011430999460323,-0.0011430999460323,-0.0011430999460323,-0.0011430999460323,-114.30999460323001,-114.30999460323001,-114.30999460323001,False,False,False,single_trade,0.0,ITC,2026-04-16,original,-0.0011430999460323,-114.30999460323001,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,1,0.0,0.001143289171789,-0.001143289171789,-0.001143289171789,-0.001143289171789,-114.3289171789,-114.3289171789,-114.3289171789,False,False,False,single_trade,0.0,ITC,2026-10-23,original,-0.001143289171789,-114.3289171789,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011434146820227,-0.0011434146820227,-0.0011434146820227,-0.0011434146820227,-114.34146820227,-114.34146820227,-114.34146820227,False,False,False,single_trade,0.0,ITC,2026-04-10,original,-0.0011434146820227,-114.34146820227,False
strategy_symbol_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,1,1,0.0,0.0011436209647812,-0.0011436209647812,-0.0011436209647812,-0.0011436209647812,-114.36209647812,-114.36209647812,-114.36209647812,False,False,False,single_trade,0.0,ITC,2026-07-31,original,-0.0011436209647812,-114.36209647812,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011441106795445,-0.0011441106795445,-0.0011441106795445,-0.0011441106795445,-114.41106795444999,-114.41106795444999,-114.41106795444999,False,False,False,single_trade,0.0,ITC,2026-10-30,original,-0.0011441106795445,-114.41106795444999,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011446367957096,-0.0011446367957096,-0.0011446367957096,-0.0011446367957096,-114.46367957096001,-114.46367957096001,-114.46367957096001,False,False,False,single_trade,0.0,ITC,2026-03-20,original,-0.0011446367957096,-114.46367957096001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011446367957096,-0.0011446367957096,-0.0011446367957096,-0.0011446367957096,-114.46367957096001,-114.46367957096001,-114.46367957096001,False,False,False,single_trade,0.0,ITC,2026-12-10,original,-0.0011446367957096,-114.46367957096001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.001144664359779,-0.001144664359779,-0.001144664359779,-0.001144664359779,-114.4664359779,-114.4664359779,-114.4664359779,False,False,False,single_trade,0.0,ITC,2026-02-20,original,-0.001144664359779,-114.4664359779,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.001144664359779,-0.001144664359779,-0.001144664359779,-0.001144664359779,-114.4664359779,-114.4664359779,-114.4664359779,False,False,False,single_trade,0.0,ITC,2026-11-12,original,-0.001144664359779,-114.4664359779,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011448103205439,-0.0011448103205439,-0.0011448103205439,-0.0011448103205439,-114.48103205439,-114.48103205439,-114.48103205439,False,False,False,single_trade,0.0,ITC,2026-08-25,original,-0.0011448103205439,-114.48103205439,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011451099180082,-0.0011451099180082,-0.0011451099180082,-0.0011451099180082,-114.51099180082,-114.51099180082,-114.51099180082,False,False,False,single_trade,0.0,ITC,2026-05-20,original,-0.0011451099180082,-114.51099180082,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011452707781543,-0.0011452707781543,-0.0011452707781543,-0.0011452707781543,-114.52707781543,-114.52707781543,-114.52707781543,False,False,False,single_trade,0.0,ITC,2026-05-05,original,-0.0011452707781543,-114.52707781543,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.001145364982818,-0.001145364982818,-0.001145364982818,-0.001145364982818,-114.53649828180001,-114.53649828180001,-114.53649828180001,False,False,False,single_trade,0.0,NIFTYBEES,2026-03-04,original,-0.001145364982818,-114.53649828180001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011455786299352,-0.0011455786299352,-0.0011455786299352,-0.0011455786299352,-114.55786299352,-114.55786299352,-114.55786299352,False,False,False,single_trade,0.0,ITC,2026-10-29,original,-0.0011455786299352,-114.55786299352,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011462027458891,-0.0011462027458891,-0.0011462027458891,-0.0011462027458891,-114.62027458891001,-114.62027458891001,-114.62027458891001,False,False,False,single_trade,0.0,NIFTYBEES,2026-07-15,original,-0.0011462027458891,-114.62027458891001,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011465942317825,-0.0011465942317825,-0.0011465942317825,-0.0011465942317825,-114.65942317825,-114.65942317825,-114.65942317825,False,False,False,single_trade,0.0,NIFTYBEES,2026-05-13,original,-0.0011465942317825,-114.65942317825,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011477975745346,-0.0011477975745346,-0.0011477975745346,-0.0011477975745346,-114.77975745346,-114.77975745346,-114.77975745346,False,False,False,single_trade,0.0,INFY,2026-07-15,original,-0.0011477975745346,-114.77975745346,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,1,0.0,0.0011484988356408,-0.0011484988356408,-0.0011484988356408,-0.0011484988356408,-114.84988356408,-114.84988356408,-114.84988356408,False,False,False,single_trade,0.0,INFY,2026-08-27,original,-0.0011484988356408,-114.84988356408,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011490356589582,-0.0011490356589582,-0.0011490356589582,-0.0011490356589582,-114.90356589582,-114.90356589582,-114.90356589582,False,False,False,single_trade,0.0,INFY,2026-11-26,original,-0.0011490356589582,-114.90356589582,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,1,0.0,0.0011493553059957,-0.0011493553059957,-0.0011493553059957,-0.0011493553059957,-114.93553059957,-114.93553059957,-114.93553059957,False,False,False,single_trade,0.0,INFY,2026-06-04,original,-0.0011493553059957,-114.93553059957,False
