source_phase,model_id,model_type,execution_profile,observed_source_days,synthetic_year_days,annualized_trades,annualized_net_pnl_inr,mean_daily_net_pnl_inr,worst_daily_net_pnl_inr,max_drawdown_inr,annualized_sharpe_proxy,positive_days,positive_day_fraction,mean_net_return,mean_market_shock_trade_fraction,mean_disconnect_trade_fraction,synthetic_full_year_acceptance_ready,experiment_scope
phase26_strategy_salvage,S05_q70_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,14921,-1404487.6258673132,-5573.363594711561,-35991.90077926556,-1403408.0161254269,-7.582913846866859,31,0.12301587301587301,-0.000810409693668369,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,252,44128,-1472044.8380106147,-5841.447769883392,-14910.791978575906,-1457134.046032039,-22.502394164813893,0,0.0,-0.0003199017075873873,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,252,44128,-1472044.8380106147,-5841.447769883392,-14910.791978575906,-1457134.046032039,-22.502394164813893,0,0.0,-0.0003199017075873873,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,21029,-1504106.2378146993,-5968.675546883727,-18829.780959181036,-1502148.797159891,-11.736501380814593,31,0.12301587301587301,-0.0008463721859712726,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,252,44964,-1511834.493077266,-5999.343226497087,-14910.791978575906,-1496923.701098691,-21.859216740005536,0,0.0,-0.0003213569019826805,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,252,44964,-1511834.493077266,-5999.343226497087,-14910.791978575906,-1496923.701098691,-21.859216740005536,0,0.0,-0.0003213569019826805,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,252,51696,-1533462.2867536275,-6085.167804577887,-13516.169962849463,-1519946.116790779,-15.68977295757351,36,0.14285714285714285,-0.0003196315227142498,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp080_liqmed,strategy_variant,retail_marketable_default,8,252,13395,-1545800.344331412,-6134.128350521477,-10380.648235473842,-1535988.9760284198,-30.54256701028486,0,0.0,-0.0011633058249347439,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,13395,-1545800.344331412,-6134.128350521477,-10380.648235473842,-1535988.9760284198,-30.54256701028486,0,0.0,-0.0011633058249347439,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,252,47552,-1551206.7789334296,-6155.582456085038,-14910.791978575906,-1536295.9869548553,-23.72262212826981,0,0.0,-0.00031586255587036995,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp080_liqall,strategy_variant,retail_marketable_default,8,252,14291,-1569551.8990977493,-6228.380551975196,-10380.648235473842,-1559740.5307947553,-31.248655978872982,0,0.0,-0.0011461668903297944,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp050_liqall,strategy_variant,retail_marketable_default,7,252,12852,-1583240.9413863202,-6282.702148358413,-10380.648235473842,-1573429.573083327,-29.56894196623848,0,0.0,-0.001224466541552556,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp050_liqmed,strategy_variant,retail_marketable_default,7,252,12852,-1583240.9413863202,-6282.702148358413,-10380.648235473842,-1573429.573083327,-29.56894196623848,0,0.0,-0.001224466541552556,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,252,52956,-1595931.8321173443,-6333.062825862477,-13516.169962849463,-1582415.6621544934,-16.383153028883807,36,0.14285714285714285,-0.00032389473610509634,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,6,252,19782,-1608443.1217533122,-6382.710800608382,-12767.078845784483,-1595676.04290753,-27.6305689244225,0,0.0,-0.0007759027236152994,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q85_sp080_liqall,strategy_variant,retail_marketable_default,8,252,18359,-1637743.499945584,-6498.982142641206,-15742.622622154735,-1627026.921139502,-17.01510664816573,32,0.12698412698412698,-0.0008989142842860397,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp050_liqall,strategy_variant,stressed_retail,7,252,12564,-1694632.439004621,-6724.731900811988,-12991.514777772794,-1681640.9242268524,-26.371835977780716,0,0.0,-0.0013007739102304378,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp050_liqmed,strategy_variant,stressed_retail,7,252,12564,-1694632.439004621,-6724.731900811988,-12991.514777772794,-1681640.9242268524,-26.371835977780716,0,0.0,-0.0013007739102304378,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp080_liqmed,strategy_variant,stressed_retail,8,252,13146,-1754181.0603035288,-6961.035953585431,-12991.514777772794,-1741189.5455257606,-28.68250511138,0,0.0,-0.0012930105291264074,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp100_liqmed,strategy_variant,stressed_retail,8,252,13146,-1754181.0603035288,-6961.035953585431,-12991.514777772794,-1741189.5455257606,-28.68250511138,0,0.0,-0.0012930105291264074,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp080_liqmed,strategy_variant,stressed_retail,6,252,18480,-1783948.7627668702,-7079.161757011389,-10664.49344445144,-1787008.5180834548,-23.849870324604883,42,0.16666666666666666,0.00014805501748291173,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp100_liqmed,strategy_variant,stressed_retail,6,252,18480,-1783948.7627668702,-7079.161757011389,-10664.49344445144,-1787008.5180834548,-23.849870324604883,42,0.16666666666666666,0.00014805501748291173,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp080_liqmed,strategy_variant,retail_marketable_default,6,252,19782,-1809330.2993067252,-7179.882140106052,-11701.402163581517,-1809016.482674375,-32.45287652070997,0,0.0,-0.0008914006989735953,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp100_liqmed,strategy_variant,retail_marketable_default,6,252,19782,-1809330.2993067252,-7179.882140106052,-11701.402163581517,-1809016.482674375,-32.45287652070997,0,0.0,-0.0008914006989735953,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp080_liqall,strategy_variant,stressed_retail,8,252,13914,-1820404.2785601108,-7223.826502222662,-12991.514777772794,-1807412.763782341,-28.587651556822895,0,0.0,-0.001280737093028072,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q85_sp080_liqall,strategy_variant,stressed_retail,8,252,17657,-1824626.1933294204,-7240.580132259604,-21984.5840440402,-1817811.1214410483,-16.550150227639595,0,0.0,-0.001007663524673671,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,252,48967,-1836399.9983917763,-7287.301580919748,-15626.998896717489,-1826931.2169111283,-17.554313628384886,32,0.12698412698412698,-0.0004438267304497321,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,252,48967,-1836399.9983917763,-7287.301580919748,-15626.998896717489,-1826931.2169111283,-17.554313628384886,32,0.12698412698412698,-0.0004438267304497321,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22160,-1926116.7695352663,-7643.320514028835,-31767.698164971793,-1919468.85167608,-9.921610664263422,31,0.12301587301587301,-0.0008559198749101539,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,252,19305,-1936089.041976361,-7682.893023715718,-42678.43644410628,-1924503.873236827,-8.743238006088736,31,0.12301587301587301,-0.0007092353611634209,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q70_sp080_liqmed,strategy_variant,stressed_retail,8,252,14254,-1960292.951622785,-7778.940284217401,-51669.5412952296,-1961429.647257346,-7.323362562140845,64,0.25396825396825395,-0.0007299310775964057,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q70_sp100_liqmed,strategy_variant,stressed_retail,8,252,14254,-1960292.951622785,-7778.940284217401,-51669.5412952296,-1961429.647257346,-7.323362562140845,64,0.25396825396825395,-0.0007299310775964057,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22260,-1995997.2715131596,-7920.624093306189,-16897.19295168861,-1987511.5834199295,-23.400452476507557,0,0.0,-0.0009466207745386969,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,252,36635,-2040110.9272942198,-8095.678282913571,-46720.55245534009,-2036668.6093369052,-8.264228169866987,63,0.25,-0.0004591704402215444,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,23204,-2103951.8205324817,-8349.01516084318,-15711.828653544138,-2091192.0437352334,-28.134379955825352,0,0.0,-0.000848924391600366,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,23801,-2115477.994832515,-8394.753947748075,-19665.984796236207,-2105304.974197806,-22.596432700670153,0,0.0,-0.0009079516831636274,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h2_q95,feature_edge_candidate,retail_marketable_default,8,252,21517,-2141728.8844808037,-8498.924144765095,-23061.344415004653,-2137990.527568508,-17.754218183262527,32,0.12698412698412698,-0.0014336444078513577,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22855,-2142511.627260881,-8502.030266908258,-21501.07891222596,-2135272.720086216,-22.790053889018875,0,0.0,-0.00097294062485032,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,23425,-2146903.9983614776,-8519.460310958244,-22677.192222063408,-2137529.500901907,-20.579727067394188,0,0.0,-0.0009108052959984855,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp050_liqmed,strategy_variant,retail_marketable_default,5,252,23542,-2158526.7788854493,-8565.58245589464,-11701.402163581517,-2146825.3767218706,-73.16060954836858,0,0.0,-0.0009127725225928175,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp050_liqmed,strategy_variant,stressed_retail,7,252,25416,-2223457.501213658,-8823.244052435151,-21972.27793430663,-2219472.558732444,-23.713052441190644,0,0.0,-0.0009451236131145245,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,30531,-2230761.8087461386,-8852.229399786263,-19958.65954450277,-2218138.438393618,-21.05337247220582,31,0.12301587301587301,-0.0007245886876871448,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22855,-2248352.1671397164,-8922.03240928459,-18067.297109537554,-2233277.024314955,-24.647606226813583,0,0.0,-0.0009221531326610269,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,31037,-2257157.964995105,-8956.976051567875,-23721.344986167504,-2246005.0336831305,-19.05385694347578,0,0.0,-0.0006816404637251128,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp080_liqmed,strategy_variant,retail_marketable_default,8,252,26146,-2257478.83653184,-8958.249351316825,-18382.008882161255,-2239096.8276496767,-27.465476930937832,0,0.0,-0.0008432129278095293,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,26146,-2257478.83653184,-8958.249351316825,-18382.008882161255,-2239096.8276496767,-27.465476930937832,0,0.0,-0.0008432129278095293,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp050_liqall,strategy_variant,stressed_retail,7,252,25812,-2261209.633213967,-8973.054100055426,-21972.27793430663,-2257224.6907327534,-24.248174565527,0,0.0,-0.0009366711832261357,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp080_liqmed,strategy_variant,stressed_retail,8,252,24805,-2267472.607123265,-8997.907171124067,-21972.27793430663,-2263487.6646420504,-25.80696611355053,0,0.0,-0.000989346516752206,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp100_liqmed,strategy_variant,stressed_retail,8,252,24805,-2267472.607123265,-8997.907171124067,-21972.27793430663,-2263487.6646420504,-25.80696611355053,0,0.0,-0.000989346516752206,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q85_sp100_liqall,strategy_variant,retail_marketable_default,8,252,21085,-2271104.0305334153,-9012.317581481806,-26469.806249210094,-2256335.3899922958,-16.444189050040464,0,0.0,-0.0010458871264579727,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,24022,-2275990.5764117846,-9031.7086365547,-12947.720569763005,-2264921.9322046996,-50.55322561663388,0,0.0,-0.000946777416722151,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22260,-2283253.215812547,-9060.528634176775,-19111.883847271027,-2269944.9992167884,-21.675605613677142,31,0.12301587301587301,-0.0009483608884421237,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp050_liqmed,strategy_variant,stressed_retail,5,252,21926,-2295581.362984688,-9109.449853113842,-10664.49344445144,-2287400.7863770803,-105.72261017403181,0,0.0,-0.0010462361056541992,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22160,-2296007.7657379094,-9111.141927531386,-33584.71185639582,-2284219.757417927,-13.998920434895558,32,0.12698412698412698,-0.0010107662351606888,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,24022,-2300237.958022725,-9127.928404852082,-22565.017170271774,-2291586.400686632,-25.779961583586818,0,0.0,-0.0009221215103443537,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,24022,-2300237.958022725,-9127.928404852082,-22565.017170271774,-2291586.400686632,-25.779961583586818,0,0.0,-0.0009221215103443537,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
