source_phase,model_id,model_type,execution_profile,synthetic_year_day,source_trade_date,cycle_ordinal,daily_trades,symbols,daily_net_pnl_inr,mean_net_return,market_shock_trade_fraction,disconnect_trade_fraction,running_net_pnl_inr,running_peak_inr,drawdown_inr
phase25_event_replay,S01,strategy,zero_latency_spread_only_control,12,2026-07-23,1,157,4,6518.5402259132425,0.0004151936449626268,0.0,0.0,-136088.54340391734,-14701.511053348093,-121387.03235056925
phase25_event_replay,S02,strategy,retail_marketable_default,1,2026-07-14,0,1184,5,-143400.25908759117,-0.001211150836888439,0.0,0.0,-143400.25908759117,-143400.25908759117,0.0
phase25_event_replay,S02,strategy,retail_marketable_default,2,2026-07-15,0,1227,5,-182569.89181844558,-0.0014879371786344386,1.0,0.0,-325970.1509060367,-143400.25908759117,-182569.89181844555
phase25_event_replay,S02,strategy,retail_marketable_default,3,2026-07-17,0,1143,5,-126766.38627412413,-0.0011090672464927746,0.0,0.0,-452736.53718016087,-143400.25908759117,-309336.2780925697
phase25_event_replay,S02,strategy,retail_marketable_default,4,2026-07-23,0,1008,5,-122401.43834196239,-0.001214299983551214,0.0,0.0,-575137.9755221233,-143400.25908759117,-431737.7164345321
phase25_event_replay,S02,strategy,retail_marketable_default,5,2026-07-27,0,1149,5,-145238.45382759007,-0.0012640422439302878,0.0,0.0,-720376.4293497134,-143400.25908759117,-576976.1702621222
phase25_event_replay,S02,strategy,retail_marketable_default,6,2026-08-07,0,1111,5,-135406.89346657207,-0.0012187839195911079,0.0,0.0,-855783.3228162854,-143400.25908759117,-712383.0637286942
phase25_event_replay,S02,strategy,retail_marketable_default,7,2026-08-11,0,1059,5,-140343.45900683705,-0.001325245127543315,0.0,0.0,-996126.7818231224,-143400.25908759117,-852726.5227355312
phase25_event_replay,S02,strategy,retail_marketable_default,8,2026-08-14,0,1154,5,-134837.80078967355,-0.0011684384817129423,0.0,0.0,-1130964.582612796,-143400.25908759117,-987564.3235252048
phase25_event_replay,S02,strategy,retail_marketable_default,9,2026-07-14,1,1184,5,-143400.25908759117,-0.001211150836888439,0.0,0.0,-1274364.8417003872,-143400.25908759117,-1130964.582612796
phase25_event_replay,S02,strategy,retail_marketable_default,10,2026-07-15,1,1227,5,-182569.89181844558,-0.0014879371786344386,1.0,0.0,-1456934.7335188328,-143400.25908759117,-1313534.4744312416
phase25_event_replay,S02,strategy,retail_marketable_default,11,2026-07-17,1,1143,5,-126766.38627412413,-0.0011090672464927746,0.0,0.0,-1583701.1197929569,-143400.25908759117,-1440300.8607053657
phase25_event_replay,S02,strategy,retail_marketable_default,12,2026-07-23,1,1008,5,-122401.43834196239,-0.001214299983551214,0.0,0.0,-1706102.5581349193,-143400.25908759117,-1562702.299047328
phase25_event_replay,S02,strategy,stressed_retail,1,2026-07-14,0,1150,5,-155671.9459179292,-0.0013536690949385148,0.0,0.0,-155671.9459179292,-155671.9459179292,0.0
phase25_event_replay,S02,strategy,stressed_retail,2,2026-07-15,0,1203,5,-168802.44432166754,-0.0014031790882931634,1.0,0.0,-324474.3902395967,-155671.9459179292,-168802.4443216675
phase25_event_replay,S02,strategy,stressed_retail,3,2026-07-17,0,1114,5,-157534.43636408963,-0.0014141331810061906,0.0,0.0,-482008.8266036863,-155671.9459179292,-326336.88068575715
phase25_event_replay,S02,strategy,stressed_retail,4,2026-07-23,0,987,5,-132913.19096068147,-0.0013466382062885661,0.0,0.0,-614922.0175643677,-155671.9459179292,-459250.07164643856
phase25_event_replay,S02,strategy,stressed_retail,5,2026-07-27,0,1124,5,-154605.7945409841,-0.0013754963927133815,0.0,0.0,-769527.8121053518,-155671.9459179292,-613855.8661874227
phase25_event_replay,S02,strategy,stressed_retail,6,2026-08-07,0,1070,5,-138577.84629484284,-0.0012951200588303068,0.0,0.0,-908105.6584001947,-155671.9459179292,-752433.7124822655
phase25_event_replay,S02,strategy,stressed_retail,7,2026-08-11,0,1022,5,-157855.95452995147,-0.0015445788114476662,0.0,0.0,-1065961.6129301463,-155671.9459179292,-910289.6670122171
phase25_event_replay,S02,strategy,stressed_retail,8,2026-08-14,0,1123,5,-144863.88515878067,-0.0012899722632126506,0.0,0.0,-1210825.498088927,-155671.9459179292,-1055153.5521709977
phase25_event_replay,S02,strategy,stressed_retail,9,2026-07-14,1,1150,5,-155671.9459179292,-0.0013536690949385148,0.0,0.0,-1366497.4440068563,-155671.9459179292,-1210825.498088927
phase25_event_replay,S02,strategy,stressed_retail,10,2026-07-15,1,1203,5,-168802.44432166754,-0.0014031790882931634,1.0,0.0,-1535299.8883285238,-155671.9459179292,-1379627.9424105946
phase25_event_replay,S02,strategy,stressed_retail,11,2026-07-17,1,1114,5,-157534.43636408963,-0.0014141331810061906,0.0,0.0,-1692834.3246926134,-155671.9459179292,-1537162.3787746842
phase25_event_replay,S02,strategy,stressed_retail,12,2026-07-23,1,987,5,-132913.19096068147,-0.0013466382062885661,0.0,0.0,-1825747.515653295,-155671.9459179292,-1670075.5697353657
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,1,2026-07-14,0,1233,5,-39700.47161980856,-0.0003219827381979607,0.0,0.0008110300081103001,-39700.47161980856,-39700.47161980856,0.0
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,2,2026-07-15,0,1308,5,-50894.42850675001,-0.0003891011353727064,1.0,0.0,-90594.90012655857,-39700.47161980856,-50894.42850675001
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,3,2026-07-17,0,1200,5,-17008.628929040773,-0.0001417385744086731,0.0,0.0016666666666666668,-107603.52905559934,-39700.47161980856,-67903.05743579078
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,4,2026-07-23,0,1055,5,-33206.838835794326,-0.00031475676621605997,0.0,0.0009478672985781991,-140810.36789139366,-39700.47161980856,-101109.89627158511
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,5,2026-07-27,0,1207,5,-44824.6493849882,-0.0003713724058408302,0.0,0.0024855012427506215,-185635.01727638187,-39700.47161980856,-145934.54565657332
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,6,2026-08-07,0,1170,5,-42522.7920813899,-0.0003634426673623068,0.0,0.0008547008547008547,-228157.80935777177,-39700.47161980856,-188457.33773796321
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,7,2026-08-11,0,1117,5,-49278.195814914005,-0.0004411655847351298,0.0,0.0,-277436.0051726858,-39700.47161980856,-237735.53355287723
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,8,2026-08-14,0,1203,5,-41448.88232788115,-0.00034454598776293555,0.0,0.0,-318884.8875005669,-39700.47161980856,-279184.4158807583
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,9,2026-07-14,1,1233,5,-39700.47161980856,-0.0003219827381979607,0.0,0.0008110300081103001,-358585.3591203755,-39700.47161980856,-318884.8875005669
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,10,2026-07-15,1,1308,5,-50894.42850675001,-0.0003891011353727064,1.0,0.0,-409479.7876271255,-39700.47161980856,-369779.3160073169
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,11,2026-07-17,1,1200,5,-17008.628929040773,-0.0001417385744086731,0.0,0.0016666666666666668,-426488.41655616625,-39700.47161980856,-386787.9449363577
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,12,2026-07-23,1,1055,5,-33206.838835794326,-0.00031475676621605997,0.0,0.0009478672985781991,-459695.25539196056,-39700.47161980856,-419994.783772152
phase25_event_replay,S05,strategy,retail_marketable_default,1,2026-07-14,0,353,1,-61705.69438517809,-0.0017480366681353566,0.0,0.0,-61705.69438517809,-61705.69438517809,0.0
phase25_event_replay,S05,strategy,retail_marketable_default,2,2026-07-15,0,354,2,-95669.04459336179,-0.0027025153839932707,1.0,0.0,-157374.73897853988,-61705.69438517809,-95669.04459336179
phase25_event_replay,S05,strategy,retail_marketable_default,3,2026-07-17,0,348,1,-69035.24052625873,-0.0019837712794901936,0.0,0.0,-226409.9795047986,-61705.69438517809,-164704.2851196205
phase25_event_replay,S05,strategy,retail_marketable_default,4,2026-07-23,0,346,1,-62199.12931486842,-0.001797662696961515,0.0,0.0,-288609.108819667,-61705.69438517809,-226903.41443448892
phase25_event_replay,S05,strategy,retail_marketable_default,5,2026-07-27,0,345,1,-57112.02968804237,-0.00165542115037804,0.0,0.0,-345721.1385077094,-61705.69438517809,-284015.4441225313
phase25_event_replay,S05,strategy,retail_marketable_default,6,2026-08-07,0,350,1,-67305.18675193447,-0.0019230053357695562,0.0,0.0,-413026.32525964384,-61705.69438517809,-351320.63087446574
phase25_event_replay,S05,strategy,retail_marketable_default,7,2026-08-11,0,352,1,-64774.95125651078,-0.0018401974788781472,0.0,0.0,-477801.27651615464,-61705.69438517809,-416095.58213097655
phase25_event_replay,S05,strategy,retail_marketable_default,8,2026-08-14,0,353,1,-68643.74460625096,-0.0019445820001770806,0.0,0.0,-546445.0211224055,-61705.69438517809,-484739.32673722744
phase25_event_replay,S05,strategy,retail_marketable_default,9,2026-07-14,1,353,1,-61705.69438517809,-0.0017480366681353566,0.0,0.0,-608150.7155075836,-61705.69438517809,-546445.0211224055
phase25_event_replay,S05,strategy,retail_marketable_default,10,2026-07-15,1,354,2,-95669.04459336179,-0.0027025153839932707,1.0,0.0,-703819.7601009454,-61705.69438517809,-642114.0657157673
phase25_event_replay,S05,strategy,retail_marketable_default,11,2026-07-17,1,348,1,-69035.24052625873,-0.0019837712794901936,0.0,0.0,-772855.0006272041,-61705.69438517809,-711149.306242026
phase25_event_replay,S05,strategy,retail_marketable_default,12,2026-07-23,1,346,1,-62199.12931486842,-0.001797662696961515,0.0,0.0,-835054.1299420726,-61705.69438517809,-773348.4355568945
phase25_event_replay,S05,strategy,stressed_retail,1,2026-07-14,0,343,1,-69944.60337335384,-0.002039201264529266,0.0,0.0,-69944.60337335384,-69944.60337335384,0.0
phase25_event_replay,S05,strategy,stressed_retail,2,2026-07-15,0,344,2,-102415.73736921998,-0.0029772016677098827,1.0,0.0,-172360.3407425738,-69944.60337335384,-102415.73736921998
phase25_event_replay,S05,strategy,stressed_retail,3,2026-07-17,0,338,1,-73465.18018156022,-0.002173526040874563,0.0,0.0,-245825.52092413403,-69944.60337335384,-175880.9175507802
phase25_event_replay,S05,strategy,stressed_retail,4,2026-07-23,0,337,1,-68240.41018562815,-0.0020249379877040996,0.0,0.0,-314065.93110976217,-69944.60337335384,-244121.32773640833
phase25_event_replay,S05,strategy,stressed_retail,5,2026-07-27,0,336,1,-62748.96519590197,-0.0018675287260685107,0.0,0.0,-376814.89630566415,-69944.60337335384,-306870.2929323103
phase25_event_replay,S05,strategy,stressed_retail,6,2026-08-07,0,340,1,-73751.88847526077,-0.0021691731904488463,0.0,0.0,-450566.7847809249,-69944.60337335384,-380622.1814075711
phase25_event_replay,S05,strategy,stressed_retail,7,2026-08-11,0,342,1,-72059.43856969303,-0.002107001127768802,0.0,0.0,-522626.2233506179,-69944.60337335384,-452681.6199772641
phase25_event_replay,S05,strategy,stressed_retail,8,2026-08-14,0,343,1,-74088.23461012305,-0.0021600068399452786,0.0,0.0,-596714.457960741,-69944.60337335384,-526769.8545873872
phase25_event_replay,S05,strategy,stressed_retail,9,2026-07-14,1,343,1,-69944.60337335384,-0.002039201264529266,0.0,0.0,-666659.0613340948,-69944.60337335384,-596714.457960741
phase25_event_replay,S05,strategy,stressed_retail,10,2026-07-15,1,344,2,-102415.73736921998,-0.0029772016677098827,1.0,0.0,-769074.7987033149,-69944.60337335384,-699130.195329961
phase25_event_replay,S05,strategy,stressed_retail,11,2026-07-17,1,338,1,-73465.18018156022,-0.002173526040874563,0.0,0.0,-842539.9788848751,-69944.60337335384,-772595.3755115212
phase25_event_replay,S05,strategy,stressed_retail,12,2026-07-23,1,337,1,-68240.41018562815,-0.0020249379877040996,0.0,0.0,-910780.3890705032,-69944.60337335384,-840835.7856971493
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,1,2026-07-14,0,368,1,-26726.84241582063,-0.0007262728917342562,0.0,0.0,-26726.84241582063,-26726.84241582063,0.0
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,2,2026-07-15,0,375,2,-67120.0650182482,-0.0017898684004866187,1.0,0.0,-93846.90743406884,-26726.84241582063,-67120.0650182482
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,3,2026-07-17,0,369,1,-37403.487164221246,-0.0010136446385967818,0.0,0.0027100271002710027,-131250.3945982901,-26726.84241582063,-104523.55218246946
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,4,2026-07-23,0,368,1,-30525.816756961933,-0.0008295058901348351,0.0,0.002717391304347826,-161776.21135525202,-26726.84241582063,-135049.36893943138
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,5,2026-07-27,0,362,1,-22275.11852884924,-0.0006153347659903106,0.0,0.0027624309392265192,-184051.32988410126,-26726.84241582063,-157324.48746828063
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,6,2026-08-07,0,371,1,-36601.420592894785,-0.0009865612019648192,0.0,0.0,-220652.75047699604,-26726.84241582063,-193925.9080611754
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,7,2026-08-11,0,368,1,-30264.04754560437,-0.0008223925963479449,0.0,0.0,-250916.79802260041,-26726.84241582063,-224189.95560677978
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,8,2026-08-14,0,370,1,-36703.89250193121,-0.0009919970946467894,0.0,0.0,-287620.69052453164,-26726.84241582063,-260893.848108711
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,9,2026-07-14,1,368,1,-26726.84241582063,-0.0007262728917342562,0.0,0.0,-314347.5329403523,-26726.84241582063,-287620.69052453164
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,10,2026-07-15,1,375,2,-67120.0650182482,-0.0017898684004866187,1.0,0.0,-381467.5979586005,-26726.84241582063,-354740.75554277987
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,11,2026-07-17,1,369,1,-37403.487164221246,-0.0010136446385967818,0.0,0.0027100271002710027,-418871.08512282174,-26726.84241582063,-392144.2427070011
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,12,2026-07-23,1,368,1,-30525.816756961933,-0.0008295058901348351,0.0,0.002717391304347826,-449396.90187978366,-26726.84241582063,-422670.059463963
phase25_event_replay,S07,strategy,retail_marketable_default,1,2026-07-15,0,349,2,-73503.3534444929,-0.002106113279211831,1.0,0.0,-73503.3534444929,-73503.3534444929,0.0
phase25_event_replay,S07,strategy,retail_marketable_default,2,2026-07-17,0,348,1,-59207.302028184364,-0.001701359253683459,0.0,0.0,-132710.65547267726,-73503.3534444929,-59207.302028184364
phase25_event_replay,S07,strategy,retail_marketable_default,3,2026-07-23,0,346,1,-64591.715088565674,-0.0018668125748140367,0.0,0.0,-197302.37056124292,-73503.3534444929,-123799.01711675002
phase25_event_replay,S07,strategy,retail_marketable_default,4,2026-08-07,0,350,1,-60771.22156013483,-0.001736320616003852,0.0,0.0,-258073.59212137776,-73503.3534444929,-184570.23867688485
phase25_event_replay,S07,strategy,retail_marketable_default,5,2026-08-11,0,352,1,-64085.02386313037,-0.0018205972688389311,0.0,0.0,-322158.6159845081,-73503.3534444929,-248655.26254001522
phase25_event_replay,S07,strategy,retail_marketable_default,6,2026-08-14,0,353,1,-61253.099147286724,-0.0017352152732942416,0.0,0.0,-383411.71513179486,-73503.3534444929,-309908.36168730195
phase25_event_replay,S07,strategy,retail_marketable_default,7,2026-07-15,1,349,2,-73503.3534444929,-0.002106113279211831,1.0,0.0,-456915.06857628777,-73503.3534444929,-383411.71513179486
phase25_event_replay,S07,strategy,retail_marketable_default,8,2026-07-17,1,348,1,-59207.302028184364,-0.001701359253683459,0.0,0.0,-516122.3706044721,-73503.3534444929,-442619.0171599792
phase25_event_replay,S07,strategy,retail_marketable_default,9,2026-07-23,1,346,1,-64591.715088565674,-0.0018668125748140367,0.0,0.0,-580714.0856930378,-73503.3534444929,-507210.7322485449
phase25_event_replay,S07,strategy,retail_marketable_default,10,2026-08-07,1,350,1,-60771.22156013483,-0.001736320616003852,0.0,0.0,-641485.3072531726,-73503.3534444929,-567981.9538086797
phase25_event_replay,S07,strategy,retail_marketable_default,11,2026-08-11,1,352,1,-64085.02386313037,-0.0018205972688389311,0.0,0.0,-705570.331116303,-73503.3534444929,-632066.9776718101
phase25_event_replay,S07,strategy,retail_marketable_default,12,2026-08-14,1,353,1,-61253.099147286724,-0.0017352152732942416,0.0,0.0,-766823.4302635897,-73503.3534444929,-693320.0768190968
phase25_event_replay,S07,strategy,stressed_retail,1,2026-07-15,0,340,2,-73987.50519035532,-0.00217610309383398,1.0,0.0,-73987.50519035532,-73987.50519035532,0.0
phase25_event_replay,S07,strategy,stressed_retail,2,2026-07-17,0,338,1,-66918.59903184716,-0.0019798402080428153,0.0,0.0,-140906.1042222025,-73987.50519035532,-66918.59903184717
phase25_event_replay,S07,strategy,stressed_retail,3,2026-07-23,0,337,1,-70955.09652111231,-0.0021054924783712853,0.0,0.0,-211861.2007433148,-73987.50519035532,-137873.69555295949
phase25_event_replay,S07,strategy,stressed_retail,4,2026-08-07,0,340,1,-66502.46107197473,-0.0019559547374110218,0.0,0.0,-278363.6618152895,-73987.50519035532,-204376.1566249342
phase25_event_replay,S07,strategy,stressed_retail,5,2026-08-11,0,342,1,-69074.59243441686,-0.0020197249249829493,0.0,0.0,-347438.2542497064,-73987.50519035532,-273450.74905935104
phase25_event_replay,S07,strategy,stressed_retail,6,2026-08-14,0,343,1,-68171.41789322191,-0.0019875048948461193,0.0,0.0,-415609.6721429283,-73987.50519035532,-341622.166952573
phase25_event_replay,S07,strategy,stressed_retail,7,2026-07-15,1,340,2,-73987.50519035532,-0.00217610309383398,1.0,0.0,-489597.1773332836,-73987.50519035532,-415609.67214292823
phase25_event_replay,S07,strategy,stressed_retail,8,2026-07-17,1,338,1,-66918.59903184716,-0.0019798402080428153,0.0,0.0,-556515.7763651308,-73987.50519035532,-482528.27117477544
phase25_event_replay,S07,strategy,stressed_retail,9,2026-07-23,1,337,1,-70955.09652111231,-0.0021054924783712853,0.0,0.0,-627470.872886243,-73987.50519035532,-553483.3676958877
