scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,repair_family,primary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,phase292_variant_id,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_INV_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_INV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_INV_H10,100000.0,100000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,29.2250402882809,0.0292250402882809,0.9205887690808483,1,0,100000.0,1.0,0.996031746031746,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,INV,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_INV_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_INV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_INV_H10,100000.0,100000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-100.27524323450508,-0.10027524323450508,-3.15867016188691,1,0,100000.0,1.0,0.9920634920634921,-114.88776337864553,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,INV,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,100000.0,50000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,5.0999346892999675,0.005099934689299967,0.16064794271294897,1,0,50000.0,0.5,0.498015873015873,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,8,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,100000.0,50000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-105.96822401865823,-0.10596822401865824,-3.3379990565877344,1,0,100000.0,1.0,0.9920634920634921,-111.0681587079582,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,8,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,100000.0,100000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,10.199869378599935,0.010199869378599935,0.32129588542589793,1,0,100000.0,1.0,0.996031746031746,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,8,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,100000.0,100000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-105.96822401865823,-0.10596822401865824,-3.3379990565877344,1,0,100000.0,1.0,0.9920634920634921,-111.0681587079582,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,8,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,100000.0,50000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,14.61252014414045,0.01461252014414045,0.46029438454042415,1,0,50000.0,0.5,0.498015873015873,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,100000.0,50000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-100.27524323450508,-0.10027524323450508,-3.15867016188691,1,0,100000.0,1.0,0.9920634920634921,-114.88776337864553,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,100000.0,100000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,29.2250402882809,0.0292250402882809,0.9205887690808483,1,0,100000.0,1.0,0.996031746031746,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,100000.0,100000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-100.27524323450508,-0.10027524323450508,-3.15867016188691,1,0,100000.0,1.0,0.9920634920634921,-114.88776337864553,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,-156.0838998246201,-0.1560838998246201,-4.916642844475533,1,0,50000.0,0.5,0.498015873015873,-156.0838998246201,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-202.43163840374936,-0.20243163840374936,-6.376596609718105,1,0,100000.0,1.0,0.9920634920634921,-202.43163840374936,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,-312.1677996492402,-0.3121677996492402,-9.833285688951065,1,0,100000.0,1.0,0.996031746031746,-312.1677996492402,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-202.43163840374936,-0.20243163840374936,-6.376596609718105,1,0,100000.0,1.0,0.9920634920634921,-202.43163840374936,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,-165.5964852794606,-0.1655964852794606,-5.2162892863030095,1,0,50000.0,0.5,0.498015873015873,-165.5964852794606,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-208.12461918790254,-0.20812461918790254,-6.55592550441893,1,0,100000.0,1.0,0.9920634920634921,-208.12461918790254,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,252,1,251,1,250,0,1,1,2,1,8,-331.1929705589212,-0.3311929705589212,-10.432578572606019,1,0,100000.0,1.0,0.996031746031746,-331.1929705589212,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,252,2,250,34,216,0,1,1,2,2,8,-208.12461918790254,-0.20812461918790254,-6.55592550441893,1,0,100000.0,1.0,0.9920634920634921,-208.12461918790254,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,10,252,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,100000.0,50000.0,1,cost200,2.0,0.0,486,1,485,17,468,0,1,1,3,1,8,-223.45773416579152,-0.2234577341657915,-7.038918626222433,1,0,50000.0,0.5,0.49897119341563784,-223.45773416579152,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,8,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,100000.0,50000.0,2,cost200,2.0,0.0,486,3,483,62,421,0,1,1,3,3,8,-365.7424869978806,-0.3657424869978806,-11.520888340433238,1,0,150000.0,1.5,0.9783950617283951,-365.7424869978806,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,8,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,100000.0,100000.0,1,cost200,2.0,0.0,486,1,485,17,468,0,1,1,3,1,8,-446.91546833158304,-0.446915468331583,-14.077837252444866,1,0,100000.0,1.0,0.9979423868312757,-446.91546833158304,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,8,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,100000.0,100000.0,2,cost200,2.0,0.0,486,3,483,62,421,0,1,1,3,3,8,-365.7424869978806,-0.3657424869978806,-11.520888340433238,1,0,150000.0,1.5,0.9783950617283951,-365.7424869978806,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,8,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,100000.0,50000.0,1,cost200,2.0,0.0,486,1,485,17,468,0,1,1,3,1,8,-240.93375436823882,-0.24093375436823883,-7.589413262599523,1,0,50000.0,0.5,0.49897119341563784,-240.93375436823882,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,10,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,100000.0,50000.0,2,cost200,2.0,0.0,486,3,483,62,421,0,1,1,3,3,8,-381.0741867575481,-0.3810741867575481,-12.003836882862766,1,0,150000.0,1.5,0.9783950617283951,-381.0741867575481,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,10,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,100000.0,100000.0,1,cost200,2.0,0.0,486,1,485,17,468,0,1,1,3,1,8,-481.86750873647765,-0.48186750873647766,-15.178826525199046,1,0,100000.0,1.0,0.9979423868312757,-481.86750873647765,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,10,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,100000.0,100000.0,2,cost200,2.0,0.0,486,3,483,62,421,0,1,1,3,3,8,-381.0741867575481,-0.3810741867575481,-12.003836882862766,1,0,150000.0,1.5,0.9783950617283951,-381.0741867575481,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,10,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,100000.0,50000.0,1,cost200,2.0,0.0,486,1,485,17,468,0,1,1,3,1,8,-223.45773416579152,-0.2234577341657915,-7.038918626222433,1,0,50000.0,0.5,0.49897119341563784,-223.45773416579152,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,8,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,100000.0,50000.0,2,cost200,2.0,0.0,486,3,483,62,421,0,1,1,3,3,8,-365.7424869978806,-0.3657424869978806,-11.520888340433238,1,0,150000.0,1.5,0.9783950617283951,-365.7424869978806,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,8,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,100000.0,100000.0,1,cost200,2.0,0.0,486,1,485,17,468,0,1,1,3,1,8,-446.91546833158304,-0.446915468331583,-14.077837252444866,1,0,100000.0,1.0,0.9979423868312757,-446.91546833158304,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,8,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,100000.0,100000.0,2,cost200,2.0,0.0,486,3,483,62,421,0,1,1,3,3,8,-365.7424869978806,-0.3657424869978806,-11.520888340433238,1,0,150000.0,1.5,0.9783950617283951,-365.7424869978806,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,8,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H10,100000.0,50000.0,1,cost200,2.0,0.0,486,1,485,17,468,0,1,1,3,1,8,-240.93375436823882,-0.24093375436823883,-7.589413262599523,1,0,50000.0,0.5,0.49897119341563784,-240.93375436823882,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,10,486,P292_EXHAUSTION_BREADTH_P25_S25_I25_NOTWIDE_ALL_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
