horizon_sec,trade_date,exchange,symbol,split_role,rows,label_available_rows,label_file,bytes
15,2026-07-14,NSE,NIFTYBEES,test_untouched,1503,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,62307
15,2026-07-14,NSE,ONGC,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,64864
15,2026-07-14,NSE,RELIANCE,test_untouched,1504,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,64034
15,2026-07-14,NSE,SBIN,test_untouched,1504,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,62291
15,2026-07-14,NSE,SUNPHARMA,test_untouched,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,69062
15,2026-07-14,NSE,TCS,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,71707
15,2026-07-14,NSE,TECHM,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,71391
15,2026-07-14,NSE,ULTRACEMCO,test_untouched,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,55321
15,2026-07-14,NSE,WIPRO,test_untouched,1504,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,68375
15,2026-07-15,NSE,ADANIPORTS,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,67350
15,2026-07-15,NSE,AXISBANK,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,69968
15,2026-07-15,NSE,BAJAJ-AUTO,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,68123
15,2026-07-15,NSE,BANKBEES,unassigned,1503,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,70330
15,2026-07-15,NSE,BHARTIARTL,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,65737
15,2026-07-15,NSE,BPCL,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,45288
15,2026-07-15,NSE,BRITANNIA,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,51237
15,2026-07-15,NSE,CIPLA,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,64821
15,2026-07-15,NSE,DRREDDY,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,55759
15,2026-07-15,NSE,GOLDBEES,unassigned,1503,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,50300
15,2026-07-15,NSE,HCLTECH,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,63738
15,2026-07-15,NSE,HDFCBANK,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,61473
15,2026-07-15,NSE,HINDUNILVR,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,66648
15,2026-07-15,NSE,ICICIBANK,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,63906
15,2026-07-15,NSE,INFY,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,64118
15,2026-07-15,NSE,ITBEES,unassigned,1503,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,39569
15,2026-07-15,NSE,ITC,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,45644
15,2026-07-15,NSE,JUNIORBEES,unassigned,1503,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,69863
15,2026-07-15,NSE,KOTAKBANK,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,54188
15,2026-07-15,NSE,LT,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=LT\receive_flow_labels.parquet,70215
15,2026-07-15,NSE,M&M,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,67370
15,2026-07-15,NSE,MARUTI,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,57736
15,2026-07-15,NSE,NESTLEIND,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,58458
15,2026-07-15,NSE,NIFTYBEES,unassigned,1503,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,60466
15,2026-07-15,NSE,ONGC,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,63673
15,2026-07-15,NSE,RELIANCE,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,58163
15,2026-07-15,NSE,SBIN,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,62886
15,2026-07-15,NSE,SUNPHARMA,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,67509
15,2026-07-15,NSE,TCS,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,69314
15,2026-07-15,NSE,TECHM,unassigned,1502,1501,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,69920
15,2026-07-15,NSE,ULTRACEMCO,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,57743
15,2026-07-15,NSE,WIPRO,unassigned,1503,1502,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,65776
60,2026-07-08,NSE,ADANIPORTS,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,15582
60,2026-07-08,NSE,AXISBANK,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,15439
60,2026-07-08,NSE,BAJAJ-AUTO,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,15474
60,2026-07-08,NSE,BANKBEES,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,15492
60,2026-07-08,NSE,BHARTIARTL,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,15379
60,2026-07-08,NSE,BPCL,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,14536
60,2026-07-08,NSE,BRITANNIA,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,15061
60,2026-07-08,NSE,CIPLA,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,15249
60,2026-07-08,NSE,DRREDDY,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,15415
60,2026-07-08,NSE,GOLDBEES,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,15141
60,2026-07-08,NSE,HCLTECH,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,15277
60,2026-07-08,NSE,HDFCBANK,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,15243
60,2026-07-08,NSE,HINDUNILVR,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,15426
60,2026-07-08,NSE,ICICIBANK,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,15155
60,2026-07-08,NSE,INFY,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,15314
60,2026-07-08,NSE,ITBEES,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,14161
60,2026-07-08,NSE,ITC,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,14963
60,2026-07-08,NSE,JUNIORBEES,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,15622
60,2026-07-08,NSE,KOTAKBANK,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,14956
60,2026-07-08,NSE,LT,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=LT\receive_flow_labels.parquet,15480
60,2026-07-08,NSE,M&M,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,15407
60,2026-07-08,NSE,MARUTI,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,15319
60,2026-07-08,NSE,NESTLEIND,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,15372
60,2026-07-08,NSE,NIFTYBEES,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,15284
60,2026-07-08,NSE,ONGC,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,15323
60,2026-07-08,NSE,RELIANCE,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,15137
60,2026-07-08,NSE,SBIN,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,15199
60,2026-07-08,NSE,SUNPHARMA,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,15477
60,2026-07-08,NSE,TCS,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,15483
60,2026-07-08,NSE,TECHM,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,15313
60,2026-07-08,NSE,ULTRACEMCO,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,15208
60,2026-07-08,NSE,WIPRO,train,148,147,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-08\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,15395
60,2026-07-09,NSE,ADANIPORTS,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,18205
60,2026-07-09,NSE,AXISBANK,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,17989
60,2026-07-09,NSE,BAJAJ-AUTO,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,18216
60,2026-07-09,NSE,BANKBEES,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,18427
60,2026-07-09,NSE,BHARTIARTL,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,18132
60,2026-07-09,NSE,BPCL,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,17248
60,2026-07-09,NSE,BRITANNIA,train,216,215,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,17413
60,2026-07-09,NSE,CIPLA,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,17514
60,2026-07-09,NSE,DRREDDY,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,18265
60,2026-07-09,NSE,GOLDBEES,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,17326
60,2026-07-09,NSE,HCLTECH,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,17975
60,2026-07-09,NSE,HDFCBANK,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,17966
60,2026-07-09,NSE,HINDUNILVR,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,18236
60,2026-07-09,NSE,ICICIBANK,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,17608
60,2026-07-09,NSE,INFY,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,18028
60,2026-07-09,NSE,ITBEES,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,15681
60,2026-07-09,NSE,ITC,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,15313
60,2026-07-09,NSE,JUNIORBEES,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,18471
60,2026-07-09,NSE,KOTAKBANK,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,17556
60,2026-07-09,NSE,LT,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=LT\receive_flow_labels.parquet,18302
60,2026-07-09,NSE,M&M,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,18138
60,2026-07-09,NSE,MARUTI,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,17327
60,2026-07-09,NSE,NESTLEIND,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,18225
60,2026-07-09,NSE,NIFTYBEES,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,18160
60,2026-07-09,NSE,ONGC,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,18242
60,2026-07-09,NSE,RELIANCE,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,18164
60,2026-07-09,NSE,SBIN,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,17720
60,2026-07-09,NSE,SUNPHARMA,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,17766
60,2026-07-09,NSE,TCS,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,18336
60,2026-07-09,NSE,TECHM,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,18002
60,2026-07-09,NSE,ULTRACEMCO,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,17221
60,2026-07-09,NSE,WIPRO,train,217,216,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,18047
60,2026-07-10,NSE,ADANIPORTS,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,24062
60,2026-07-10,NSE,AXISBANK,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,24505
60,2026-07-10,NSE,BAJAJ-AUTO,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,24932
60,2026-07-10,NSE,BANKBEES,train,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,25483
60,2026-07-10,NSE,BHARTIARTL,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,24475
60,2026-07-10,NSE,BPCL,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,22526
60,2026-07-10,NSE,BRITANNIA,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,23434
60,2026-07-10,NSE,CIPLA,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,24868
60,2026-07-10,NSE,DRREDDY,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,25031
60,2026-07-10,NSE,GOLDBEES,train,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,23243
60,2026-07-10,NSE,HCLTECH,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,24713
60,2026-07-10,NSE,HDFCBANK,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,23707
60,2026-07-10,NSE,HINDUNILVR,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,24162
60,2026-07-10,NSE,ICICIBANK,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,24189
60,2026-07-10,NSE,INFY,train,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,24376
60,2026-07-10,NSE,ITBEES,train,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,18745
60,2026-07-10,NSE,ITC,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,20773
60,2026-07-10,NSE,JUNIORBEES,train,376,375,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,24835
60,2026-07-10,NSE,KOTAKBANK,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,23000
60,2026-07-10,NSE,LT,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=LT\receive_flow_labels.parquet,25074
60,2026-07-10,NSE,M&M,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,24623
60,2026-07-10,NSE,MARUTI,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,24534
60,2026-07-10,NSE,NESTLEIND,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,25022
60,2026-07-10,NSE,NIFTYBEES,train,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,24127
60,2026-07-10,NSE,ONGC,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,24784
60,2026-07-10,NSE,RELIANCE,train,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,23910
60,2026-07-10,NSE,SBIN,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,24536
60,2026-07-10,NSE,SUNPHARMA,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,25273
60,2026-07-10,NSE,TCS,train,377,376,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,25078
60,2026-07-10,NSE,TECHM,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,24901
60,2026-07-10,NSE,ULTRACEMCO,train,378,377,derived_real_l2_receive_flow_labels_phase181\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,22985
