phase294_variant_id,continuation_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scenario_id,best_notional_turnover_x_initial_capital,best_avg_open_notional_utilization,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,positive_but_below12,continuation_survivor,robust_continuation_survivor,too_sparse_for_sparse_diagnostic,too_sparse_for_portfolio_claim,current_event_universe_exhausted_for_acceptance
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,4,362,2,0,0,0,0,2.717549041805195,5.918007017763085,6.400915951915779,203.2036810131993,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC2_COST200,1.0,0.9930939226519336,20,358,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_NONOPEN_ORIG_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,ORIG,13,4,296,2,0,0,0,0,2.717549041805195,5.918007017763085,6.400915951915779,203.2036810131993,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_NONOPEN_ORIG_H13_CAP100000_NOT50000_CONC2_COST200,1.0,0.991554054054054,20,292,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,4,296,2,0,0,0,0,2.717549041805195,5.918007017763085,6.400915951915779,203.2036810131993,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC2_COST200,1.0,0.991554054054054,20,292,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_ALL_ORIG_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,ORIG,13,4,280,2,0,0,0,0,2.717549041805195,5.918007017763085,6.400915951915779,203.2036810131993,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT50000_CONC2_COST200,1.0,0.9910714285714286,11,276,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,4,280,2,0,0,0,0,2.717549041805195,5.918007017763085,6.400915951915779,203.2036810131993,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC2_COST200,1.0,0.9910714285714286,11,276,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_NONOPEN_ORIG_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,NONOPEN,ORIG,13,4,214,2,0,0,0,0,2.717549041805195,5.918007017763085,6.400915951915779,203.2036810131993,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_NONOPEN_ORIG_H13_CAP100000_NOT50000_CONC2_COST200,1.0,0.9883177570093458,11,210,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,4,214,2,0,0,0,0,2.717549041805195,5.918007017763085,6.400915951915779,203.2036810131993,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC2_COST200,1.0,0.9883177570093458,11,210,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_ALL_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,ORIG,13,4,122,2,0,0,0,0,2.779668614658019,3.0369850579756603,5.559337229316038,176.4868961687631,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9918032786885246,8,118,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,4,122,2,0,0,0,0,2.779668614658019,3.0369850579756603,5.559337229316038,176.4868961687631,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9918032786885246,8,118,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,ORIG,13,4,87,2,0,0,0,0,2.779668614658019,3.0369850579756603,5.559337229316038,176.4868961687631,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9885057471264368,6,83,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,4,87,2,0,0,0,0,2.779668614658019,3.0369850579756603,5.559337229316038,176.4868961687631,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9885057471264368,6,83,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_ALL_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,13,4,122,2,0,0,0,0,2.779668614658019,3.0369850579756603,5.559337229316038,176.4868961687631,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9918032786885246,8,118,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,4,122,2,0,0,0,0,2.779668614658019,3.0369850579756603,5.559337229316038,176.4868961687631,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9918032786885246,8,118,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,ORIG,13,4,87,2,0,0,0,0,2.779668614658019,3.0369850579756603,5.559337229316038,176.4868961687631,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9885057471264368,6,83,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,4,87,2,0,0,0,0,2.779668614658019,3.0369850579756603,5.559337229316038,176.4868961687631,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9885057471264368,6,83,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,ORIG,13,4,85,2,0,0,0,0,2.776342632194301,3.032477933193776,5.552685264388603,176.27572267900328,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9882352941176472,6,81,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,4,85,2,0,0,0,0,2.776342632194301,3.032477933193776,5.552685264388603,176.27572267900328,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9882352941176472,6,81,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,ORIG,13,4,69,2,0,0,0,0,2.776342632194301,3.032477933193776,5.552685264388603,176.27572267900328,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9855072463768116,5,65,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,4,69,2,0,0,0,0,2.776342632194301,3.032477933193776,5.552685264388603,176.27572267900328,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9855072463768116,5,65,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,13,4,85,2,0,0,0,0,2.776342632194301,3.032477933193776,5.552685264388603,176.27572267900328,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9882352941176472,6,81,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,4,85,2,0,0,0,0,2.776342632194301,3.032477933193776,5.552685264388603,176.27572267900328,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9882352941176472,6,81,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_NONOPEN_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,ORIG,13,4,69,2,0,0,0,0,2.776342632194301,3.032477933193776,5.552685264388603,176.27572267900328,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9855072463768116,5,65,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,4,69,2,0,0,0,0,2.776342632194301,3.032477933193776,5.552685264388603,176.27572267900328,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9855072463768116,5,65,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,ORIG,13,4,38,2,0,0,0,0,2.7371581994820158,5.393967846073477,5.474316398964031,173.78782218933432,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,4,38,2,0,0,0,0,2.7371581994820158,5.393967846073477,5.474316398964031,173.78782218933432,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,ORIG,13,4,38,2,0,0,0,0,2.7371581994820158,5.393967846073477,5.474316398964031,173.78782218933432,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,4,38,2,0,0,0,0,2.7371581994820158,5.393967846073477,5.474316398964031,173.78782218933432,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,13,4,38,2,0,0,0,0,2.7371581994820158,5.393967846073477,5.474316398964031,173.78782218933432,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,4,38,2,0,0,0,0,2.7371581994820158,5.393967846073477,5.474316398964031,173.78782218933432,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,ORIG,13,4,38,2,0,0,0,0,2.7371581994820158,5.393967846073477,5.474316398964031,173.78782218933432,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,4,38,2,0,0,0,0,2.7371581994820158,5.393967846073477,5.474316398964031,173.78782218933432,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,ORIG,13,4,26,2,0,0,0,0,2.735891145947195,5.39138127477413,5.47178229189439,173.70737434585365,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,4,26,2,0,0,0,0,2.735891145947195,5.39138127477413,5.47178229189439,173.70737434585365,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,ORIG,13,4,26,2,0,0,0,0,2.735891145947195,5.39138127477413,5.47178229189439,173.70737434585365,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,4,26,2,0,0,0,0,2.735891145947195,5.39138127477413,5.47178229189439,173.70737434585365,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,13,4,26,2,0,0,0,0,2.735891145947195,5.39138127477413,5.47178229189439,173.70737434585365,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,4,26,2,0,0,0,0,2.735891145947195,5.39138127477413,5.47178229189439,173.70737434585365,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,ORIG,13,4,26,2,0,0,0,0,2.735891145947195,5.39138127477413,5.47178229189439,173.70737434585365,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,4,26,2,0,0,0,0,2.735891145947195,5.39138127477413,5.47178229189439,173.70737434585365,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,ORIG,13,4,291,2,0,0,0,0,2.311247352418321,2.5158125114347825,5.440755340902488,172.72239177468214,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9965635738831616,16,287,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,4,291,2,0,0,0,0,2.311247352418321,2.5158125114347825,5.440755340902488,172.72239177468214,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9965635738831616,16,287,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,ORIG,13,4,283,2,0,0,0,0,2.311247352418321,2.5158125114347825,5.440755340902488,172.72239177468214,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964664310954064,14,279,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,4,283,2,0,0,0,0,2.311247352418321,2.5158125114347825,5.440755340902488,172.72239177468214,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964664310954064,14,279,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H13,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,ORIG,13,4,291,2,0,0,0,0,2.311247352418321,2.5158125114347825,5.440755340902488,172.72239177468214,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,1.0,0.9965635738831616,16,287,1,1,0,0,1,0,0,1,1,1
