horizon,trade_date,exchange,symbol,parquet_file,rows,columns,missing_required_columns,duplicate_bucket_rows,bucket_monotonic_violations,first_bucket_ms,last_bucket_ms,bucket_ms_null_rate,receive_event_count_null_rate,quote_churn_count_null_rate,depth_refresh_count_null_rate,stale_quote_duration_ms_null_rate,cross_symbol_arrival_count_null_rate,cross_symbol_arrival_share_null_rate,receive_event_rate_zscore_null_rate
5s,2026-07-09,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,2518,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=TCS\receive_flow_features.parquet,2531,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,2393,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,2359,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-09,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-09\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,2448,23,,0,0,1783578350000,1783591270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,4277,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,4311,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,4203,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,4107,23,,0,0,1783655105000,1783677685000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,4352,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,4074,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,3918,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,4191,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,4376,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,4252,23,,0,0,1783655105000,1783677685000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,4426,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,4449,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,4185,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,4343,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\receive_flow_features.parquet,4461,23,,0,0,1783654890000,1783677600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,4068,23,,0,0,1783655105000,1783677685000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\receive_flow_features.parquet,4336,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,4331,23,,0,0,1783655105000,1783677600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,4286,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=LT\receive_flow_features.parquet,4271,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\receive_flow_features.parquet,4237,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,4274,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,4128,23,,0,0,1783654890000,1783677680000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,4297,23,,0,0,1783655105000,1783677685000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,4238,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,4361,23,,0,0,1783654890000,1783677600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,4355,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,4286,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\receive_flow_features.parquet,4482,23,,0,0,1783654890000,1783677600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,4255,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,4019,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-10,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,4322,23,,0,0,1783654890000,1783677675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,4269,23,,0,0,1783914090000,1783936900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,4286,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,4385,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,4286,23,,0,0,1783914310000,1783936885000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,4368,23,,0,0,1783914090000,1783936900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,4190,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,4044,23,,0,0,1783914090000,1783936870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,4213,23,,0,0,1783914090000,1783936900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,4259,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,4228,23,,0,0,1783914310000,1783936880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,4401,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,4474,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,4218,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,4389,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_features.parquet,4472,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,4193,23,,0,0,1783914310000,1783936880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_features.parquet,4228,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,4246,23,,0,0,1783914310000,1783936880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,4254,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_features.parquet,4320,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_features.parquet,4397,23,,0,0,1783914090000,1783936900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,4443,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,4207,23,,0,0,1783914090000,1783936870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,4324,23,,0,0,1783914310000,1783936880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,4309,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,4367,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,4354,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,4237,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_features.parquet,4485,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,4289,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,4085,23,,0,0,1783914090000,1783936870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-13,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,4289,23,,0,0,1783914090000,1783936865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,4200,23,,0,0,1784000490000,1784023295000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,4334,23,,0,0,1784000490000,1784023280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,4439,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,4243,23,,0,0,1784000490000,1784023280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,4403,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,4129,23,,0,0,1784000490000,1784023285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,4100,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,4186,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,4170,23,,0,0,1784000490000,1784023285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,4176,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,4474,23,,0,0,1784000490000,1784023280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,4477,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,4213,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,4378,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_features.parquet,4476,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,3982,23,,0,0,1784000490000,1784023280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_features.parquet,4327,23,,0,0,1784000490000,1784023280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,4251,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,4268,23,,0,0,1784000490000,1784023275000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_features.parquet,4365,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_features.parquet,4370,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,4223,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,4194,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,4242,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,4247,23,,0,0,1784000490000,1784023265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5s,2026-07-14,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,4385,23,,0,0,1784000490000,1784023280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
