phase290_variant_id,adaptive_family_id,adaptive_family,selection_rule,primary_pressure_column,secondary_pressure_column,interaction_column,primary_threshold_quantile,secondary_threshold_quantile,interaction_threshold_quantile,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,symbols,trade_dates,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,annualized_denominator,strategy_replay_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_PRESSURE_SIGN_REV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,ALL,PRESSURE_SIGN_REV,10,162,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_PRESSURE_SIGN_REV_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,ALL,PRESSURE_SIGN_REV,13,162,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,3,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,5,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,8,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,10,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,13,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,INV,3,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,INV,5,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,INV,8,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,INV,10,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,INV,13,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,PRESSURE_SIGN_REV,3,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,PRESSURE_SIGN_REV,5,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,PRESSURE_SIGN_REV,8,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,PRESSURE_SIGN_REV,10,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,OPEN,PRESSURE_SIGN_REV,13,20,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,3,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,5,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,8,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,10,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,13,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,3,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,5,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,8,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,10,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,13,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_REV_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,PRESSURE_SIGN_REV,3,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_REV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,PRESSURE_SIGN_REV,5,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_REV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,PRESSURE_SIGN_REV,8,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_REV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,PRESSURE_SIGN_REV,10,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_REV_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.4,NOTWIDE,NONOPEN,PRESSURE_SIGN_REV,13,142,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,3,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,5,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,8,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,10,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,13,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,INV,3,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,INV,5,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,INV,8,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,INV,10,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,INV,13,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_REV,3,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_REV,5,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_REV,13,285,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,3,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,5,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,8,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,10,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,13,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,3,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,5,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H8,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,8,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H10,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,10,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H13,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,13,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H3,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,3,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_REV_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,withdrawal/churn interaction with adaptive reversal and continuation sides,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,0.45,0.45,0.55,ANYSPREAD,OPEN,PRESSURE_SIGN_REV,5,12,1,7,1,1,0,0,fixed_initial_capital,0,0,0
