scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase288_variant_id,liquidity_family_id,liquidity_family,pressure_column,pressure_threshold_quantile,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT25000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,25000.0,4,cost200,2.0,0.0,111,6,105,28,77,0,1,1,3,2,8,43.35345090137044,0.04335345090137044,1.365633703393169,1,0,150000.0,1.5,0.8626126126126126,-21.947192697081874,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,111,2,109,6,103,0,1,1,3,2,8,41.68322974617982,0.04168322974617982,1.3130217370046644,1,0,100000.0,1.0,0.49099099099099097,-43.89438539416375,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,111,3,108,18,90,0,1,1,3,2,8,45.429196057645015,0.04542919605764501,1.4310196758158178,1,0,150000.0,1.5,0.963963963963964,-43.89438539416375,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT50000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,50000.0,4,cost200,2.0,0.0,111,6,105,28,77,0,1,1,3,2,8,43.35345090137044,0.04335345090137044,1.365633703393169,1,0,150000.0,1.5,0.8626126126126126,-21.947192697081874,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT75000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,75000.0,1,cost200,2.0,0.0,111,2,109,6,103,0,1,1,3,2,8,62.52484461926974,0.06252484461926974,1.9695326055069968,1,0,150000.0,1.5,0.7364864864864865,-65.84157809124562,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT75000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,75000.0,2,cost200,2.0,0.0,111,3,108,18,90,0,1,1,3,2,8,45.429196057645015,0.04542919605764501,1.4310196758158178,1,0,150000.0,1.5,0.963963963963964,-43.89438539416375,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT75000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,75000.0,4,cost200,2.0,0.0,111,6,105,28,77,0,1,1,3,2,8,43.35345090137044,0.04335345090137044,1.365633703393169,1,0,150000.0,1.5,0.8626126126126126,-21.947192697081874,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,111,2,109,6,103,0,1,1,3,2,8,83.36645949235964,0.08336645949235964,2.626043474009329,1,0,200000.0,2.0,0.9819819819819819,-87.7887707883275,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,111,3,108,18,90,0,1,1,3,2,8,45.429196057645015,0.04542919605764501,1.4310196758158178,1,0,150000.0,1.5,0.963963963963964,-43.89438539416375,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10_CAP100000_NOT100000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,100000.0,100000.0,4,cost200,2.0,0.0,111,6,105,28,77,0,1,1,3,2,8,43.35345090137044,0.04335345090137044,1.365633703393169,1,0,150000.0,1.5,0.8626126126126126,-21.947192697081874,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H10,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,ORIG,10,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT25000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,25000.0,1,cost200,2.0,0.0,111,4,107,6,101,0,1,1,3,2,8,-283.7825758987352,-0.28378257589873523,-8.93915114081016,1,0,100000.0,1.0,0.240990990990991,-283.7825758987352,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT25000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,25000.0,2,cost200,2.0,0.0,111,6,105,15,90,0,1,1,3,2,8,-401.836680447853,-0.401836680447853,-12.657855434107368,1,0,150000.0,1.5,0.46846846846846846,-401.836680447853,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT25000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,25000.0,4,cost200,2.0,0.0,111,12,99,22,77,0,1,1,3,2,8,-821.4032996429785,-0.8214032996429785,-25.874203938753823,1,0,300000.0,3.0,0.8378378378378378,-821.4032996429785,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,50000.0,1,cost200,2.0,0.0,111,4,107,6,101,0,1,1,3,2,8,-567.5651517974704,-0.5675651517974705,-17.87830228162032,1,0,200000.0,2.0,0.481981981981982,-567.5651517974704,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT50000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,50000.0,2,cost200,2.0,0.0,111,6,105,15,90,0,1,1,3,2,8,-803.673360895706,-0.803673360895706,-25.315710868214737,1,0,300000.0,3.0,0.9369369369369369,-803.673360895706,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT50000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,50000.0,4,cost200,2.0,0.0,111,12,99,22,77,0,1,1,3,2,8,-821.4032996429785,-0.8214032996429785,-25.874203938753823,1,0,300000.0,3.0,0.8378378378378378,-821.4032996429785,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT75000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,75000.0,1,cost200,2.0,0.0,111,4,107,6,101,0,1,1,3,2,8,-851.3477276962055,-0.8513477276962056,-26.817453422430475,1,0,300000.0,3.0,0.722972972972973,-851.3477276962055,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT75000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,75000.0,2,cost200,2.0,0.0,111,6,105,15,90,0,1,1,3,2,8,-803.673360895706,-0.803673360895706,-25.315710868214737,1,0,300000.0,3.0,0.9369369369369369,-803.673360895706,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT75000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,75000.0,4,cost200,2.0,0.0,111,12,99,22,77,0,1,1,3,2,8,-821.4032996429785,-0.8214032996429785,-25.874203938753823,1,0,300000.0,3.0,0.8378378378378378,-821.4032996429785,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT100000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,100000.0,1,cost200,2.0,0.0,111,4,107,6,101,0,1,1,3,2,8,-1135.1303035949409,-1.135130303594941,-35.75660456324064,1,0,400000.0,4.0,0.963963963963964,-1135.1303035949409,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT100000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,100000.0,2,cost200,2.0,0.0,111,6,105,15,90,0,1,1,3,2,8,-803.673360895706,-0.803673360895706,-25.315710868214737,1,0,300000.0,3.0,0.9369369369369369,-803.673360895706,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3_CAP100000_NOT100000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,100000.0,100000.0,4,cost200,2.0,0.0,111,12,99,22,77,0,1,1,3,2,8,-821.4032996429785,-0.8214032996429785,-25.874203938753823,1,0,300000.0,3.0,0.8378378378378378,-821.4032996429785,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,3,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT25000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,25000.0,1,cost200,2.0,0.0,111,3,108,7,101,0,1,1,3,2,8,-261.70995550053243,-0.26170995550053244,-8.243863598266772,1,0,75000.0,0.75,0.24324324324324326,-261.70995550053243,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT25000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,25000.0,2,cost200,2.0,0.0,111,5,106,16,90,0,1,1,3,2,8,-390.04048905730895,-0.3900404890573089,-12.286275405305231,1,0,125000.0,1.25,0.47297297297297297,-390.04048905730895,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT25000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,25000.0,4,cost200,2.0,0.0,111,10,101,24,77,0,1,1,3,2,8,-791.3996113727301,-0.7913996113727302,-24.929087758241,1,0,250000.0,2.5,0.8490990990990991,-791.3996113727301,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,50000.0,1,cost200,2.0,0.0,111,3,108,7,101,0,1,1,3,2,8,-523.4199110010649,-0.5234199110010649,-16.487727196533545,1,0,150000.0,1.5,0.4864864864864865,-523.4199110010649,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT50000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,50000.0,2,cost200,2.0,0.0,111,5,106,16,90,0,1,1,3,2,8,-780.0809781146179,-0.7800809781146179,-24.572550810610462,1,0,250000.0,2.5,0.9459459459459459,-780.0809781146179,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT50000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,50000.0,4,cost200,2.0,0.0,111,10,101,24,77,0,1,1,3,2,8,-791.3996113727301,-0.7913996113727302,-24.929087758241,1,0,250000.0,2.5,0.8490990990990991,-791.3996113727301,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT75000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,75000.0,1,cost200,2.0,0.0,111,3,108,7,101,0,1,1,3,2,8,-785.1298665015972,-0.7851298665015972,-24.73159079480031,1,0,225000.0,2.25,0.7297297297297297,-785.1298665015972,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT75000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,75000.0,2,cost200,2.0,0.0,111,5,106,16,90,0,1,1,3,2,8,-780.0809781146179,-0.7800809781146179,-24.572550810610462,1,0,250000.0,2.5,0.9459459459459459,-780.0809781146179,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT75000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,75000.0,4,cost200,2.0,0.0,111,10,101,24,77,0,1,1,3,2,8,-791.3996113727301,-0.7913996113727302,-24.929087758241,1,0,250000.0,2.5,0.8490990990990991,-791.3996113727301,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT100000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,100000.0,1,cost200,2.0,0.0,111,3,108,7,101,0,1,1,3,2,8,-1046.8398220021297,-1.0468398220021298,-32.97545439306709,1,0,300000.0,3.0,0.972972972972973,-1046.8398220021297,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT100000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,100000.0,2,cost200,2.0,0.0,111,5,106,16,90,0,1,1,3,2,8,-780.0809781146179,-0.7800809781146179,-24.572550810610462,1,0,250000.0,2.5,0.9459459459459459,-780.0809781146179,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5_CAP100000_NOT100000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,100000.0,100000.0,4,cost200,2.0,0.0,111,10,101,24,77,0,1,1,3,2,8,-791.3996113727301,-0.7913996113727302,-24.929087758241,1,0,250000.0,2.5,0.8490990990990991,-791.3996113727301,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H5,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,5,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8_CAP100000_NOT25000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,100000.0,25000.0,1,cost200,2.0,0.0,111,2,109,6,103,0,1,1,3,2,8,-178.24091936271316,-0.17824091936271316,-5.614588959925465,1,0,50000.0,0.5,0.24549549549549549,-178.24091936271316,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,8,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8_CAP100000_NOT25000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,100000.0,25000.0,2,cost200,2.0,0.0,111,4,107,17,90,0,1,1,3,2,8,-338.8939523413791,-0.3388939523413791,-10.675159498753441,1,0,100000.0,1.0,0.4774774774774775,-338.8939523413791,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,8,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8_CAP100000_NOT25000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,100000.0,25000.0,4,cost200,2.0,0.0,111,8,103,26,77,0,1,1,3,2,8,-715.0113735808932,-0.7150113735808932,-22.522858267798135,1,0,200000.0,2.0,0.8558558558558559,-715.0113735808932,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,8,111,1,1,0,0,1,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,100000.0,50000.0,1,cost200,2.0,0.0,111,2,109,6,103,0,1,1,3,2,8,-356.4818387254263,-0.3564818387254263,-11.22917791985093,1,0,100000.0,1.0,0.49099099099099097,-356.4818387254263,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,8,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8_CAP100000_NOT50000_CONC2_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,100000.0,50000.0,2,cost200,2.0,0.0,111,4,107,17,90,0,1,1,3,2,8,-677.7879046827582,-0.6777879046827582,-21.350318997506882,1,0,200000.0,2.0,0.954954954954955,-677.7879046827582,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,8,111,1,1,0,0,0,0,0,0
P271_P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8_CAP100000_NOT50000_CONC4_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,100000.0,50000.0,4,cost200,2.0,0.0,111,8,103,26,77,0,1,1,3,2,8,-715.0113735808932,-0.7150113735808932,-22.522858267798135,1,0,200000.0,2.0,0.8558558558558559,-715.0113735808932,1,0,0,0,0,P288_P288_PRESSURE_CONTINUATION_Q50_INV_H8,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,0.5,INV,8,111,1,1,0,0,1,0,0,0
